image_id,x1,y1,x2,y2,score,detector_name
day3/members/florian/20_0698.webp,1674,145,1812,313,0.9603903293609619,yolo_scrfd_fallback
day3/members/florian/20_0698.webp,299,316,464,508,0.9327902793884277,yolo_scrfd_fallback
day3/members/florian/20_0698.webp,1112,196,1308,451,0.8634431958198547,yolo_scrfd_fallback
day3/members/florian/20_0698.webp,2459,323,2587,481,0.7822062969207764,yolo_scrfd_fallback
day2/members/onanong/10_0518.webp,3149,758,3351,997,0.9710993766784668,yolo_scrfd_fallback
day2/members/onanong/10_0518.webp,2507,840,2702,1070,0.9580129981040955,yolo_scrfd_fallback
day2/members/onanong/10_0518.webp,736,1172,844,1306,0.9413048028945923,yolo_scrfd_fallback
day2/members/onanong/10_0518.webp,1675,1008,1811,1176,0.8030552864074707,yolo_scrfd_fallback
day2/members/onanong/10_0518.webp,151,1444,491,2019,0.7955093383789062,yolo_scrfd_fallback
day3/members/tien/11_0628.webp,1779,635,2082,978,0.9607757329940796,yolo_scrfd_fallback
day1/members/cathal/15_0162.webp,1564,684,1744,921,0.9653725028038025,yolo_scrfd_fallback
day1/members/cathal/15_0162.webp,2235,477,2444,714,0.9609202742576599,yolo_scrfd_fallback
day1/members/cathal/15_0162.webp,587,905,862,1220,0.9346413612365723,yolo_scrfd_fallback
day1/members/cathal/15_0162.webp,1685,267,1856,443,0.8067894577980042,yolo_scrfd_fallback
day2/members/klaus/13_0331.webp,373,666,722,1103,0.9236356019973755,yolo_scrfd_fallback
day2/members/klaus/13_0331.webp,1862,300,2149,668,0.894022524356842,yolo_scrfd_fallback
day2/members/klaus/13_0331.webp,2950,356,3191,626,0.8932024240493774,yolo_scrfd_fallback
day2/members/klaus/13_0331.webp,1825,0,2046,158,0.7319871783256531,yolo_scrfd_fallback
day1/members/werner/11_0515.webp,2253,977,2367,1096,0.859277606010437,yolo_scrfd_fallback
day2/members/tien/13_0604.webp,2813,892,2949,1100,0.961082398891449,yolo_scrfd_fallback
day2/members/tien/13_0604.webp,3374,301,3561,548,0.93974769115448,yolo_scrfd_fallback
day2/members/tien/13_0604.webp,1475,895,1655,1103,0.9326083660125732,yolo_scrfd_fallback
day2/members/tien/13_0604.webp,3540,733,3822,1137,0.9008713960647583,yolo_scrfd_fallback
day2/members/tien/13_0604.webp,996,1076,1244,1497,0.7972632646560669,yolo_scrfd_fallback
day1/members/klaus/11_0523.webp,1243,237,1440,477,0.9635335803031921,yolo_scrfd_fallback
day1/members/klaus/11_0523.webp,2604,248,2806,487,0.9418988823890686,yolo_scrfd_fallback
day1/members/tien/10_0032.webp,1451,1676,1550,1793,0.8918636441230774,yolo_scrfd_fallback
day1/members/tien/10_0032.webp,3459,1381,3591,1520,0.8496970534324646,yolo_scrfd_fallback
day1/members/tien/10_0032.webp,2231,1664,2321,1795,0.8412217497825623,yolo_scrfd_fallback
day1/members/tien/10_0032.webp,31,1797,132,1924,0.8007343411445618,yolo_scrfd_fallback
day4/members/cathal/13_0470.webp,3199,617,3391,814,0.9105480909347534,yolo_scrfd_fallback
day4/members/cathal/13_0470.webp,132,990,321,1237,0.8061141967773438,yolo_scrfd_fallback
day4/members/cathal/13_0470.webp,2791,512,2925,672,0.6150889992713928,yolo_scrfd_fallback
day4/members/cathal/13_0470.webp,2437,483,2535,601,0.4377787709236145,yolo_scrfd_fallback
day1/members/allie/09_0160.webp,3061,1270,3269,1514,0.9570045471191406,yolo_scrfd_fallback
day1/members/allie/09_0160.webp,695,1307,830,1439,0.6903219819068909,yolo_scrfd_fallback
day1/members/allie/09_0160.webp,190,1305,283,1419,0.5783648490905762,yolo_scrfd_fallback
day1/members/allie/09_0160.webp,171,1314,282,1480,0.3325132727622986,yolo_scrfd_fallback
day3/members/onanong/11_0644.webp,2259,0,2708,500,0.7055716514587402,yolo_scrfd_fallback
day3/members/onanong/11_0644.webp,3670,615,3840,1063,0.3700018525123596,yolo_scrfd_fallback
day3/members/luca/20_0192.webp,2111,992,2226,1126,0.9296733140945435,yolo_scrfd_fallback
day3/members/luca/20_0192.webp,1585,967,1651,1059,0.5595279335975647,yolo_scrfd_fallback
day3/members/luca/20_0192.webp,897,1112,973,1230,0.6151287734508514,yolo_scrfd_fallback
day3/members/luca/20_0192.webp,932,1266,1010,1384,0.5923550575971603,yolo_scrfd_fallback
day3/members/luca/17_0582.webp,272,1835,441,2038,0.9760863184928894,yolo_scrfd_fallback
day3/members/luca/17_0582.webp,957,1722,1100,1904,0.9678735136985779,yolo_scrfd_fallback
day3/members/luca/17_0582.webp,1782,1700,1914,1871,0.9625217318534851,yolo_scrfd_fallback
day3/members/luca/17_0582.webp,3031,1332,3234,1576,0.9603953957557678,yolo_scrfd_fallback
day3/members/luca/17_0582.webp,2247,1751,2411,1954,0.9003197550773621,yolo_scrfd_fallback
day2/members/florian/11_0279.webp,1080,851,1268,1086,0.9649641513824463,yolo_scrfd_fallback
day2/members/florian/11_0279.webp,2529,432,2695,622,0.9016640186309814,yolo_scrfd_fallback
day2/members/florian/11_0279.webp,1862,548,2037,810,0.8815786838531494,yolo_scrfd_fallback
day1/members/allie/12_0272.webp,2169,1012,2378,1251,0.9009857773780823,yolo_scrfd_fallback
day1/members/allie/12_0272.webp,2,0,216,269,0.8556452393531799,yolo_scrfd_fallback
day1/members/allie/12_0272.webp,902,881,1107,1102,0.7804831862449646,yolo_scrfd_fallback
day3/members/tien/11_0505.webp,1848,955,2211,1385,0.9585824608802795,yolo_scrfd_fallback
day1/members/stevan/17_0340.webp,160,1457,290,1590,0.3575754165649414,yolo_scrfd_fallback
day1/members/luca/11_0691.webp,2850,84,2926,181,0.6456742882728577,yolo_scrfd_fallback
day1/members/cathal/10_0676.webp,740,1135,882,1304,0.9278026819229126,yolo_scrfd_fallback
day1/members/cathal/10_0676.webp,255,1240,427,1445,0.9124326109886169,yolo_scrfd_fallback
day1/members/cathal/10_0676.webp,3551,296,3676,448,0.8790891766548157,yolo_scrfd_fallback
day1/members/cathal/10_0676.webp,1245,1057,1369,1192,0.8667351007461548,yolo_scrfd_fallback
day1/members/cathal/10_0676.webp,814,973,915,1090,0.8102660775184631,yolo_scrfd_fallback
day3/members/florian/18_0329.webp,873,641,1075,880,0.9396945238113403,yolo_scrfd_fallback
day3/members/florian/18_0329.webp,2053,584,2143,694,0.935369610786438,yolo_scrfd_fallback
day3/members/florian/18_0329.webp,2487,551,2579,666,0.8665341138839722,yolo_scrfd_fallback
day3/members/florian/18_0329.webp,3635,661,3839,1002,0.8505420684814453,yolo_scrfd_fallback
day3/members/florian/18_0329.webp,4,698,282,1065,0.8412827849388123,yolo_scrfd_fallback
day3/members/florian/18_0329.webp,2804,664,2912,816,0.791565477848053,yolo_scrfd_fallback
day3/members/florian/18_0329.webp,1187,573,1316,738,0.7406423091888428,yolo_scrfd_fallback
day3/members/florian/18_0329.webp,1561,597,1660,726,0.6482595205307007,yolo_scrfd_fallback
day3/members/florian/18_0329.webp,2864,840,2970,1011,0.6001819372177124,yolo_scrfd_fallback
day2/members/cathal/11_0063.webp,2087,1032,2267,1243,0.940618634223938,yolo_scrfd_fallback
day2/members/cathal/11_0063.webp,1044,1224,1189,1392,0.9395008683204651,yolo_scrfd_fallback
day2/members/cathal/11_0063.webp,13,1426,133,1594,0.9129571318626404,yolo_scrfd_fallback
day2/members/cathal/11_0063.webp,3124,800,3319,1082,0.8941609859466553,yolo_scrfd_fallback
day2/members/cathal/11_0063.webp,1521,1067,1675,1222,0.8634727001190186,yolo_scrfd_fallback
day2/members/cathal/11_0063.webp,3311,1032,3651,1607,0.7836904525756836,yolo_scrfd_fallback
day4/members/luca/18_0257.webp,1235,1283,1307,1370,0.6503890752792358,yolo_scrfd_fallback
day3/members/cathal/11_0064.webp,1773,0,2102,156,0.4128713607788086,yolo_scrfd_fallback
day4/members/onanong/11_0635.webp,1874,321,1994,464,0.9611963033676147,yolo_scrfd_fallback
day4/members/onanong/11_0635.webp,3616,663,3785,898,0.9600306749343872,yolo_scrfd_fallback
day4/members/onanong/11_0635.webp,1540,373,1646,547,0.8425197005271912,yolo_scrfd_fallback
day4/members/onanong/11_0635.webp,3334,501,3460,643,0.7974918484687805,yolo_scrfd_fallback
day4/members/onanong/11_0635.webp,2492,438,2631,728,0.3645307421684265,yolo_scrfd_fallback
day2/members/klaus/10_0464.webp,624,0,933,324,0.8886021971702576,yolo_scrfd_fallback
day2/members/klaus/10_0464.webp,1,196,514,998,0.844125509262085,yolo_scrfd_fallback
day2/members/klaus/10_0464.webp,2789,0,3007,128,0.6546034812927246,yolo_scrfd_fallback
day3/members/cathal/09_0625.webp,279,1186,699,1696,0.7656978368759155,yolo_scrfd_fallback
day3/members/cathal/09_0625.webp,1210,959,1296,1053,0.6162585616111755,yolo_scrfd_fallback
day3/members/cathal/09_0625.webp,781,1326,873,1449,0.5961310863494873,yolo_scrfd_fallback
day3/members/cathal/09_0625.webp,1549,1226,1607,1323,0.6893588483333587,yolo_scrfd_fallback
day4/members/bao/09_0694.webp,1755,888,2073,1236,0.957650899887085,yolo_scrfd_fallback
day4/members/bao/09_0694.webp,3725,734,3840,1126,0.42261385917663574,yolo_scrfd_fallback
day2/members/allie/17_0093.webp,1366,186,1907,741,0.8485860824584961,yolo_scrfd_fallback
day3/members/werner/08_0498.webp,1719,1100,1817,1276,0.31981801986694336,yolo_scrfd_fallback
day2/members/allie/16_0153.webp,1536,272,1979,795,0.7920497059822083,yolo_scrfd_fallback
day4/members/florian/11_0372.webp,2767,454,2912,635,0.9590489268302917,yolo_scrfd_fallback
day4/members/florian/11_0372.webp,3357,367,3509,552,0.9353849291801453,yolo_scrfd_fallback
day4/members/florian/11_0372.webp,2016,637,2156,802,0.9151187539100647,yolo_scrfd_fallback
day4/members/florian/11_0372.webp,442,814,624,1013,0.8756890296936035,yolo_scrfd_fallback
day3/members/bjorn/12_0147.webp,20,1200,147,1341,0.9443211555480957,yolo_scrfd_fallback
day3/members/bjorn/12_0147.webp,1974,1349,2164,1546,0.8875773549079895,yolo_scrfd_fallback
day3/members/bjorn/12_0147.webp,998,1020,1081,1121,0.7211916446685791,yolo_scrfd_fallback
day3/members/bjorn/12_0147.webp,1999,1067,2059,1141,0.5099510222673416,yolo_scrfd_fallback
day3/members/stevan/09_0144.webp,1478,1458,1589,1603,0.8155753016471863,yolo_scrfd_fallback
day3/members/stevan/09_0144.webp,933,1516,1058,1656,0.7261080741882324,yolo_scrfd_fallback
day3/members/stevan/09_0144.webp,2483,1280,2659,1449,0.7166243195533752,yolo_scrfd_fallback
day1/members/onanong/14_0681.webp,1954,1186,2116,1372,0.9653680324554443,yolo_scrfd_fallback
day1/members/onanong/14_0681.webp,640,1404,798,1619,0.9631337523460388,yolo_scrfd_fallback
day1/members/onanong/14_0681.webp,2750,1533,3048,2027,0.8119185566902161,yolo_scrfd_fallback
day1/members/onanong/14_0681.webp,1408,1328,1593,1510,0.7291125059127808,yolo_scrfd_fallback
day2/members/allie/17_0175.webp,1187,0,1772,575,0.780867338180542,yolo_scrfd_fallback
day4/members/cathal/18_0466.webp,1592,1928,1681,2020,0.5860609412193298,yolo_scrfd_fallback
day4/members/allie/13_0245.webp,164,1931,284,2126,0.9581261277198792,yolo_scrfd_fallback
day4/members/allie/13_0245.webp,2169,1903,2326,2073,0.8325121998786926,yolo_scrfd_fallback
day4/members/allie/13_0245.webp,1360,2051,1521,2160,0.4981880486011505,yolo_scrfd_fallback
day4/members/allie/13_0245.webp,3662,1610,3840,1957,0.45785507559776306,yolo_scrfd_fallback
day2/members/florian/14_0293.webp,2832,495,2950,680,0.9695532917976379,yolo_scrfd_fallback
day2/members/florian/14_0293.webp,473,360,661,628,0.9161153435707092,yolo_scrfd_fallback
day2/members/florian/14_0293.webp,3052,902,3270,1163,0.9035171866416931,yolo_scrfd_fallback
day2/members/florian/14_0293.webp,2212,359,2356,528,0.8687265515327454,yolo_scrfd_fallback
day2/members/florian/14_0293.webp,779,260,932,452,0.8677311539649963,yolo_scrfd_fallback
day2/members/florian/14_0293.webp,1276,179,1368,280,0.8344204425811768,yolo_scrfd_fallback
day2/members/florian/14_0293.webp,2089,247,2199,385,0.6985552310943604,yolo_scrfd_fallback
day2/members/florian/14_0293.webp,745,118,884,237,0.26198017597198486,yolo_scrfd_fallback
day2/members/florian/14_0293.webp,3223,1052,3464,1533,0.6282149016857147,yolo_scrfd_fallback
day2/members/tien/19_0472.webp,390,1044,630,1289,0.9557535648345947,yolo_scrfd_fallback
day2/members/tien/19_0472.webp,1190,723,1314,856,0.8813456892967224,yolo_scrfd_fallback
day2/members/tien/19_0472.webp,2052,413,2149,529,0.852520227432251,yolo_scrfd_fallback
day2/members/tien/19_0472.webp,2300,187,2539,410,0.6569222211837769,yolo_scrfd_fallback
day2/members/tien/19_0472.webp,2902,3,3171,289,0.594053328037262,yolo_scrfd_fallback
day2/members/tien/19_0472.webp,0,1491,217,1798,0.5783288478851318,yolo_scrfd_fallback
day2/members/tien/19_0472.webp,2096,0,2293,164,0.4705503284931183,yolo_scrfd_fallback
day2/members/tien/19_0472.webp,3087,0,3840,481,0.3142472803592682,yolo_scrfd_fallback
day3/members/florian/14_0452.webp,2829,608,3046,932,0.9095451831817627,yolo_scrfd_fallback
day3/members/cathal/18_0053.webp,1026,947,1199,1166,0.9807032346725464,yolo_scrfd_fallback
day3/members/cathal/18_0053.webp,1865,855,2051,1073,0.9657871723175049,yolo_scrfd_fallback
day3/members/cathal/18_0053.webp,3208,478,3390,674,0.952390730381012,yolo_scrfd_fallback
day3/members/cathal/18_0053.webp,2432,841,2606,1053,0.8917933702468872,yolo_scrfd_fallback
day3/members/cathal/18_0053.webp,237,1311,425,1599,0.719976544380188,yolo_scrfd_fallback
day3/members/tien/18_0251.webp,3532,1033,3745,1303,0.9378390312194824,yolo_scrfd_fallback
day3/members/tien/18_0251.webp,2385,1322,2537,1483,0.9170046448707581,yolo_scrfd_fallback
day3/members/tien/18_0251.webp,1507,1522,1613,1649,0.9040723443031311,yolo_scrfd_fallback
day3/members/tien/18_0251.webp,2867,1320,3066,1546,0.7771892547607422,yolo_scrfd_fallback
day3/members/tien/18_0251.webp,1744,1571,1863,1725,0.708111047744751,yolo_scrfd_fallback
day3/members/tien/18_0251.webp,1,1623,200,1965,0.7011713981628418,yolo_scrfd_fallback
day3/members/tien/18_0251.webp,973,1557,1200,2033,0.2984887659549713,yolo_scrfd_fallback
day3/members/tien/18_0251.webp,440,1609,563,1761,0.6483200788497925,yolo_scrfd_fallback
day3/members/werner/10_0493.webp,1641,790,1710,867,0.6497556567192078,yolo_scrfd_fallback
day3/members/werner/10_0493.webp,592,897,673,1012,0.6331480145454407,yolo_scrfd_fallback
day3/members/werner/10_0493.webp,1924,907,1996,1033,0.6276207566261292,yolo_scrfd_fallback
day3/members/werner/10_0493.webp,680,1401,797,1528,0.6117579340934753,yolo_scrfd_fallback
day1/members/werner/18_0011.webp,304,230,520,495,0.9669452905654907,yolo_scrfd_fallback
day1/members/werner/18_0011.webp,2127,282,2272,469,0.9296756982803345,yolo_scrfd_fallback
day1/members/werner/18_0011.webp,3013,420,3198,607,0.9263623952865601,yolo_scrfd_fallback
day1/members/werner/18_0011.webp,1261,309,1447,513,0.8634015917778015,yolo_scrfd_fallback
day1/members/werner/18_0011.webp,3365,704,3606,1056,0.8468816876411438,yolo_scrfd_fallback
day3/members/cathal/09_0099.webp,2818,405,2943,553,0.7784528732299805,yolo_scrfd_fallback
day3/members/cathal/09_0099.webp,873,888,1133,1136,0.6960152387619019,yolo_scrfd_fallback
day3/members/cathal/09_0099.webp,2402,585,2494,694,0.35220909118652344,yolo_scrfd_fallback
day3/members/cathal/09_0099.webp,955,903,1117,1097,0.7293953090906142,yolo_scrfd_fallback
day2/members/onanong/11_0590.webp,554,0,978,314,0.7743480205535889,yolo_scrfd_fallback
day4/members/bao/10_0060.webp,2785,1242,3182,1667,0.9208853244781494,yolo_scrfd_fallback
day4/members/bao/10_0060.webp,1578,1426,1873,1682,0.8938196897506714,yolo_scrfd_fallback
day4/members/bao/13_0536.webp,2015,1143,2156,1319,0.9202107191085815,yolo_scrfd_fallback
day4/members/bao/13_0536.webp,1487,1264,1603,1406,0.9088734984397888,yolo_scrfd_fallback
day4/members/bao/13_0536.webp,2563,1169,2752,1396,0.9010260105133057,yolo_scrfd_fallback
day4/members/bao/13_0536.webp,3058,1147,3327,1487,0.8880860805511475,yolo_scrfd_fallback
day4/members/bao/13_0536.webp,576,1178,696,1323,0.8851284980773926,yolo_scrfd_fallback
day4/members/bao/13_0536.webp,954,1211,1064,1340,0.8570418953895569,yolo_scrfd_fallback
day4/members/bao/13_0536.webp,4,1173,145,1383,0.7750844955444336,yolo_scrfd_fallback
day3/members/bjorn/10_0195.webp,1522,1097,1633,1231,0.9115734696388245,yolo_scrfd_fallback
day3/members/bjorn/10_0195.webp,1064,1527,1241,1845,0.7102559804916382,yolo_scrfd_fallback
day3/members/bjorn/10_0195.webp,3240,1067,3463,1248,0.7535419404506682,yolo_scrfd_fallback
day4/members/florian/11_0305.webp,2952,242,3145,463,0.9501444697380066,yolo_scrfd_fallback
day4/members/florian/11_0305.webp,82,685,299,986,0.9427098035812378,yolo_scrfd_fallback
day4/members/florian/11_0305.webp,984,323,1178,565,0.9071589112281799,yolo_scrfd_fallback
day4/members/florian/11_0305.webp,0,999,268,1832,0.4706706702709198,yolo_scrfd_fallback
day4/members/florian/11_0305.webp,3269,506,3470,841,0.36632704734802246,yolo_scrfd_fallback
day3/members/onanong/11_0537.webp,319,12,529,267,0.9695731401443481,yolo_scrfd_fallback
day3/members/onanong/11_0537.webp,2613,629,2965,1022,0.9538097381591797,yolo_scrfd_fallback
day3/members/cathal/20_0290.webp,0,1061,274,1384,0.9021618962287903,yolo_scrfd_fallback
day3/members/cathal/20_0290.webp,405,959,621,1225,0.8791508674621582,yolo_scrfd_fallback
day3/members/cathal/20_0290.webp,2945,861,3098,1040,0.8270098567008972,yolo_scrfd_fallback
day3/members/werner/17_0005.webp,3549,83,3825,426,0.5840530395507812,yolo_scrfd_fallback
day3/members/luca/10_0668.webp,2779,1232,2990,1456,0.932983934879303,yolo_scrfd_fallback
day3/members/luca/10_0668.webp,2289,669,2404,808,0.9227972626686096,yolo_scrfd_fallback
day3/members/luca/10_0668.webp,1674,680,1776,808,0.8716902136802673,yolo_scrfd_fallback
day3/members/luca/10_0668.webp,828,771,1196,1166,0.8558738827705383,yolo_scrfd_fallback
day1/members/tien/15_0585.webp,1418,1983,1503,2081,0.5228881239891052,yolo_scrfd_fallback
day2/members/florian/14_0717.webp,975,185,1347,592,0.9066646099090576,yolo_scrfd_fallback
day3/members/florian/20_0281.webp,917,559,1124,767,0.945979118347168,yolo_scrfd_fallback
day3/members/florian/20_0281.webp,2252,192,2383,354,0.9337797164916992,yolo_scrfd_fallback
day3/members/florian/20_0281.webp,364,665,547,899,0.9065168499946594,yolo_scrfd_fallback
day3/members/florian/20_0281.webp,2290,516,2467,736,0.8899767994880676,yolo_scrfd_fallback
day3/members/florian/20_0281.webp,1662,410,1839,677,0.5939731597900391,yolo_scrfd_fallback
day4/members/bjorn/15_0170.webp,1561,219,1624,286,0.2794990837574005,yolo_scrfd_fallback
day4/members/stevan/10_0720.webp,2096,1436,2222,1581,0.904170572757721,yolo_scrfd_fallback
day4/members/stevan/10_0720.webp,1110,1445,1258,1638,0.8838484883308411,yolo_scrfd_fallback
day4/members/stevan/10_0720.webp,3048,1514,3164,1653,0.832632303237915,yolo_scrfd_fallback
day4/members/stevan/10_0720.webp,283,1359,520,1603,0.8194724321365356,yolo_scrfd_fallback
day4/members/stevan/10_0720.webp,2509,1475,2600,1617,0.8038032650947571,yolo_scrfd_fallback
day4/members/stevan/10_0720.webp,1777,1414,1917,1565,0.546168863773346,yolo_scrfd_fallback
day4/members/stevan/10_0720.webp,3181,1921,3382,2142,0.3679986298084259,yolo_scrfd_fallback
day4/members/stevan/10_0629.webp,2336,964,2550,1168,0.6704486012458801,yolo_scrfd_fallback
day4/members/stevan/10_0629.webp,3400,956,3647,1273,0.35958296060562134,yolo_scrfd_fallback
day4/members/stevan/10_0629.webp,29,1137,110,1244,0.3332813084125519,yolo_scrfd_fallback
day4/members/stevan/10_0629.webp,1174,1086,1296,1238,0.48777022063732145,yolo_scrfd_fallback
day4/members/bao/13_0504.webp,2679,1145,2805,1306,0.9465357661247253,yolo_scrfd_fallback
day4/members/bao/13_0504.webp,3132,1042,3298,1228,0.8967632055282593,yolo_scrfd_fallback
day4/members/bao/13_0504.webp,606,1621,742,1834,0.8603934645652771,yolo_scrfd_fallback
day4/members/bao/13_0504.webp,1861,1417,1958,1515,0.843987762928009,yolo_scrfd_fallback
day4/members/bao/13_0504.webp,2159,1439,2262,1567,0.7870089411735535,yolo_scrfd_fallback
day4/members/bao/13_0504.webp,1441,1541,1552,1664,0.6576131582260132,yolo_scrfd_fallback
day4/members/bao/13_0504.webp,3477,988,3653,1368,0.4342302680015564,yolo_scrfd_fallback
day2/members/stevan/10_0281.webp,417,1134,572,1314,0.768999457359314,yolo_scrfd_fallback
day3/members/florian/17_0490.webp,784,0,1004,200,0.8511840105056763,yolo_scrfd_fallback
day3/members/florian/17_0490.webp,2644,0,2886,252,0.8222706913948059,yolo_scrfd_fallback
day3/members/florian/17_0490.webp,1728,0,1965,140,0.7784822583198547,yolo_scrfd_fallback
day3/members/florian/17_0490.webp,3574,644,3839,1140,0.29496270418167114,yolo_scrfd_fallback
day2/members/bjorn/12_0518.webp,590,0,908,285,0.261563777923584,yolo_scrfd_fallback
day1/members/werner/10_0429.webp,1338,582,1450,707,0.9087873697280884,yolo_scrfd_fallback
day1/members/werner/10_0429.webp,3416,711,3526,838,0.8503445982933044,yolo_scrfd_fallback
day1/members/werner/10_0429.webp,3190,747,3281,853,0.8344249129295349,yolo_scrfd_fallback
day1/members/werner/10_0429.webp,2101,808,2179,899,0.7709102034568787,yolo_scrfd_fallback
day1/members/werner/10_0429.webp,2337,838,2419,933,0.7191835641860962,yolo_scrfd_fallback
day1/members/werner/10_0429.webp,3547,683,3636,829,0.4634058475494385,yolo_scrfd_fallback
day1/members/werner/10_0429.webp,2894,1138,2972,1246,0.47583101987838744,yolo_scrfd_fallback
day2/members/klaus/19_0493.webp,2878,583,3054,807,0.9513681530952454,yolo_scrfd_fallback
day2/members/klaus/19_0493.webp,681,627,839,811,0.8816844820976257,yolo_scrfd_fallback
day2/members/klaus/19_0493.webp,1374,456,1531,653,0.8792104721069336,yolo_scrfd_fallback
day2/members/klaus/19_0493.webp,0,733,147,1010,0.8025100827217102,yolo_scrfd_fallback
day2/members/klaus/19_0493.webp,3708,684,3840,1005,0.48559898138046265,yolo_scrfd_fallback
day2/members/werner/20_0007.webp,378,938,502,1129,0.9437274932861328,yolo_scrfd_fallback
day2/members/werner/20_0007.webp,1593,896,1699,1025,0.9246731400489807,yolo_scrfd_fallback
day2/members/werner/20_0007.webp,1762,840,1913,1012,0.919916570186615,yolo_scrfd_fallback
day2/members/werner/20_0007.webp,111,985,262,1164,0.9125360250473022,yolo_scrfd_fallback
day2/members/werner/20_0007.webp,3036,950,3277,1200,0.8780498504638672,yolo_scrfd_fallback
day2/members/werner/20_0007.webp,3323,941,3729,1593,0.6531131863594055,yolo_scrfd_fallback
day2/members/stevan/20_0706.webp,3139,1846,3343,2094,0.9603970050811768,yolo_scrfd_fallback
day2/members/stevan/20_0706.webp,1799,1908,2000,2145,0.9077648520469666,yolo_scrfd_fallback
day1/members/tien/14_0026.webp,337,1165,746,1714,0.9271512627601624,yolo_scrfd_fallback
day1/members/tien/14_0026.webp,2972,1142,3148,1328,0.8488908410072327,yolo_scrfd_fallback
day4/members/allie/09_0677.webp,3519,965,3840,1449,0.9452574849128723,yolo_scrfd_fallback
day4/members/allie/09_0677.webp,992,650,1317,1037,0.9265643954277039,yolo_scrfd_fallback
day3/members/werner/20_0141.webp,2699,332,2862,501,0.4757944345474243,yolo_scrfd_fallback
day3/members/bjorn/14_0678.webp,2165,377,2265,501,0.6824309229850769,yolo_scrfd_fallback
day3/members/bjorn/14_0678.webp,297,1357,477,1534,0.6707423329353333,yolo_scrfd_fallback
day3/members/bjorn/14_0678.webp,2853,149,2962,263,0.5645092725753784,yolo_scrfd_fallback
day3/members/bjorn/14_0678.webp,1048,992,1223,1152,0.6524544537067413,yolo_scrfd_fallback
day3/members/bjorn/14_0678.webp,1951,1263,2164,1503,0.542381352186203,yolo_scrfd_fallback
day4/members/allie/10_0446.webp,3300,605,3663,1171,0.9705862402915955,yolo_scrfd_fallback
day4/members/allie/10_0446.webp,3067,447,3312,777,0.9513763785362244,yolo_scrfd_fallback
day4/members/allie/10_0446.webp,410,579,695,933,0.9160155057907104,yolo_scrfd_fallback
day3/members/stevan/18_0060.webp,2329,1109,2476,1292,0.9582521319389343,yolo_scrfd_fallback
day3/members/stevan/18_0060.webp,2969,1082,3144,1293,0.8883917331695557,yolo_scrfd_fallback
day3/members/stevan/18_0060.webp,17,1604,424,2158,0.8464211821556091,yolo_scrfd_fallback
day3/members/stevan/18_0060.webp,582,1184,744,1375,0.821934700012207,yolo_scrfd_fallback
day3/members/stevan/18_0060.webp,2122,1047,2230,1177,0.7921351194381714,yolo_scrfd_fallback
day3/members/stevan/18_0060.webp,737,1162,842,1304,0.7896671891212463,yolo_scrfd_fallback
day3/members/stevan/18_0060.webp,718,1528,964,1848,0.769340991973877,yolo_scrfd_fallback
day3/members/stevan/18_0060.webp,1292,1139,1395,1257,0.6711388826370239,yolo_scrfd_fallback
day3/members/stevan/18_0060.webp,1706,1127,1816,1244,0.6637413501739502,yolo_scrfd_fallback
day3/members/stevan/18_0060.webp,3646,1456,3840,2042,0.5020513534545898,yolo_scrfd_fallback
day3/members/stevan/18_0060.webp,2220,1219,2323,1344,0.2913520932197571,yolo_scrfd_fallback
day1/members/werner/08_0280.webp,3329,1740,3697,2160,0.4075096547603607,yolo_scrfd_fallback
day4/members/klaus/13_0393.webp,3011,714,3191,925,0.965347945690155,yolo_scrfd_fallback
day4/members/klaus/13_0393.webp,880,768,1014,928,0.9598931670188904,yolo_scrfd_fallback
day4/members/klaus/13_0393.webp,2514,533,2639,676,0.9352460503578186,yolo_scrfd_fallback
day4/members/klaus/13_0393.webp,1634,741,1727,871,0.9064671397209167,yolo_scrfd_fallback
day4/members/klaus/13_0393.webp,2324,771,2420,942,0.835669219493866,yolo_scrfd_fallback
day4/members/klaus/13_0393.webp,496,1054,656,1334,0.8143101334571838,yolo_scrfd_fallback
day4/members/klaus/13_0393.webp,1199,811,1318,930,0.7657553553581238,yolo_scrfd_fallback
day4/members/klaus/13_0393.webp,471,811,609,959,0.5100284218788147,yolo_scrfd_fallback
day1/members/klaus/12_0632.webp,1100,801,1293,1016,0.8947170972824097,yolo_scrfd_fallback
day1/members/klaus/12_0632.webp,3456,759,3540,846,0.7331504821777344,yolo_scrfd_fallback
day3/members/bjorn/19_0152.webp,3615,1035,3716,1203,0.7154332995414734,yolo_scrfd_fallback
day3/members/bjorn/19_0152.webp,262,1142,322,1214,0.7078989148139954,yolo_scrfd_fallback
day3/members/bjorn/19_0152.webp,343,1483,458,1652,0.6957850962877273,yolo_scrfd_fallback
day3/members/bjorn/19_0152.webp,235,1415,322,1519,0.4814321935176849,yolo_scrfd_fallback
day1/members/onanong/10_0422.webp,2703,764,2799,883,0.9441102147102356,yolo_scrfd_fallback
day1/members/onanong/10_0422.webp,499,1254,678,1450,0.9417912364006042,yolo_scrfd_fallback
day2/members/tien/12_0597.webp,1595,668,1890,1002,0.935496985912323,yolo_scrfd_fallback
day2/members/tien/12_0597.webp,2752,578,2988,829,0.8184648156166077,yolo_scrfd_fallback
