relative_path,method,output_path,boxes_processed,runtime_seconds,status
day4/members/klaus/14_0224.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/klaus/14_0224.webp,9,0.50707,ok
day4/members/klaus/14_0702.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/klaus/14_0702.webp,0,0.348393,ok
day4/members/luca/08_0034.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/luca/08_0034.webp,0,0.353107,ok
day4/members/luca/08_0054.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/luca/08_0054.webp,2,0.430648,ok
day4/members/luca/10_0077.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/luca/10_0077.webp,1,0.452681,ok
day4/members/luca/10_0115.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/luca/10_0115.webp,1,0.468475,ok
day4/members/luca/11_0464.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/luca/11_0464.webp,6,0.467253,ok
day4/members/luca/11_0578.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/luca/11_0578.webp,6,0.432055,ok
day4/members/luca/14_0018.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/luca/14_0018.webp,6,0.459997,ok
day4/members/luca/14_0559.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/luca/14_0559.webp,1,0.425411,ok
day4/members/luca/17_0685.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/luca/17_0685.webp,0,0.374816,ok
day4/members/luca/18_0257.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/luca/18_0257.webp,1,0.389346,ok
day4/members/luca/18_0521.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/luca/18_0521.webp,0,0.378769,ok
day4/members/luca/18_0590.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/luca/18_0590.webp,5,0.398359,ok
day4/members/onanong/10_0182.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/onanong/10_0182.webp,3,0.455008,ok
day4/members/onanong/11_0635.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/onanong/11_0635.webp,5,0.464702,ok
day4/members/onanong/11_0656.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/onanong/11_0656.webp,7,0.483925,ok
day4/members/onanong/12_0450.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/onanong/12_0450.webp,0,0.390154,ok
day4/members/onanong/13_0378.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/onanong/13_0378.webp,6,0.429792,ok
day4/members/onanong/14_0177.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/onanong/14_0177.webp,6,0.463595,ok
day4/members/onanong/15_0191.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/onanong/15_0191.webp,1,0.439228,ok
day4/members/onanong/15_0400.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/onanong/15_0400.webp,2,0.400333,ok
day4/members/stevan/10_0044.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/stevan/10_0044.webp,4,0.453313,ok
day4/members/stevan/10_0227.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/stevan/10_0227.webp,4,0.438359,ok
day4/members/stevan/10_0629.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/stevan/10_0629.webp,4,0.397049,ok
day4/members/stevan/10_0720.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/stevan/10_0720.webp,7,0.428257,ok
day4/members/stevan/11_0074.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/stevan/11_0074.webp,7,0.440143,ok
day4/members/stevan/11_0365.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/stevan/11_0365.webp,5,0.408497,ok
day4/members/stevan/13_0149.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/stevan/13_0149.webp,4,0.403454,ok
day4/members/stevan/13_0462.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/stevan/13_0462.webp,5,0.458242,ok
day4/members/stevan/13_0714.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/stevan/13_0714.webp,4,0.424088,ok
day4/members/werner/08_0208.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/werner/08_0208.webp,1,0.417623,ok
day4/members/werner/08_0337.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/werner/08_0337.webp,2,0.427275,ok
day4/members/werner/09_0017.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/werner/09_0017.webp,0,0.439009,ok
day4/members/werner/10_0441.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/werner/10_0441.webp,0,0.427293,ok
day4/members/werner/11_0358.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/werner/11_0358.webp,6,0.431148,ok
day4/members/werner/12_0528.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/werner/12_0528.webp,3,0.427565,ok
day4/members/werner/13_0537.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/werner/13_0537.webp,5,0.450956,ok
day4/members/werner/14_0045.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/werner/14_0045.webp,5,0.437437,ok
day4/members/werner/18_0362.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/werner/18_0362.webp,0,0.40394,ok
day4/members/werner/18_0672.webp,layered_blur_downscale_noise,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day4/members/werner/18_0672.webp,3,0.466108,ok
day1/members/allie/08_0276.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/allie/08_0276.webp,3,0.462131,ok
day1/members/allie/09_0160.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/allie/09_0160.webp,4,0.458704,ok
day1/members/allie/09_0273.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/allie/09_0273.webp,6,0.506335,ok
day1/members/allie/09_0647.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/allie/09_0647.webp,3,0.493169,ok
day1/members/allie/09_0673.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/allie/09_0673.webp,2,0.509436,ok
day1/members/allie/10_0099.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/allie/10_0099.webp,4,0.503717,ok
day1/members/allie/10_0296.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/allie/10_0296.webp,4,0.495224,ok
day1/members/allie/10_0339.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/allie/10_0339.webp,5,0.493397,ok
day1/members/allie/10_0546.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/allie/10_0546.webp,7,0.492981,ok
day1/members/allie/12_0272.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/allie/12_0272.webp,3,0.498597,ok
day1/members/allie/14_0135.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/allie/14_0135.webp,5,0.473755,ok
day1/members/allie/15_0458.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/allie/15_0458.webp,1,0.478579,ok
day1/members/allie/18_0412.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/allie/18_0412.webp,3,0.425771,ok
day1/members/bjorn/09_0300.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/bjorn/09_0300.webp,6,0.518770,ok
day1/members/bjorn/09_0318.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/bjorn/09_0318.webp,0,0.485679,ok
day1/members/bjorn/10_0088.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/bjorn/10_0088.webp,4,0.515934,ok
day1/members/bjorn/10_0130.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/bjorn/10_0130.webp,5,0.462500,ok
day1/members/bjorn/10_0501.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/bjorn/10_0501.webp,7,0.482046,ok
day1/members/bjorn/11_0116.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/bjorn/11_0116.webp,4,0.447310,ok
day1/members/bjorn/12_0196.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/bjorn/12_0196.webp,0,0.475774,ok
day1/members/bjorn/14_0017.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/bjorn/14_0017.webp,0,0.504494,ok
day1/members/bjorn/15_0004.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/bjorn/15_0004.webp,4,0.485803,ok
day1/members/bjorn/15_0586.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/bjorn/15_0586.webp,0,0.503247,ok
day1/members/bjorn/18_0134.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/bjorn/18_0134.webp,2,0.453837,ok
day1/members/bjorn/18_0340.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/bjorn/18_0340.webp,0,0.437719,ok
day1/members/bjorn/18_0660.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/bjorn/18_0660.webp,0,0.431979,ok
day1/members/bjorn/19_0016.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/bjorn/19_0016.webp,0,0.444161,ok
day1/members/cathal/08_0346.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/cathal/08_0346.webp,0,0.484936,ok
day1/members/cathal/09_0001.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/cathal/09_0001.webp,5,0.505792,ok
day1/members/cathal/10_0676.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/cathal/10_0676.webp,5,0.477982,ok
day1/members/cathal/10_0708.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/cathal/10_0708.webp,5,0.453816,ok
day1/members/cathal/11_0405.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/cathal/11_0405.webp,1,0.511455,ok
day1/members/cathal/11_0477.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/cathal/11_0477.webp,0,0.525379,ok
day1/members/cathal/12_0342.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/cathal/12_0342.webp,4,0.500684,ok
day1/members/cathal/13_0040.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/cathal/13_0040.webp,1,0.494789,ok
day1/members/cathal/14_0484.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/cathal/14_0484.webp,1,0.480942,ok
day1/members/cathal/14_0490.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/cathal/14_0490.webp,8,0.528387,ok
day1/members/cathal/14_0708.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/cathal/14_0708.webp,6,0.478135,ok
day1/members/cathal/15_0162.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/cathal/15_0162.webp,4,0.466349,ok
day1/members/cathal/15_0298.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/cathal/15_0298.webp,4,0.506415,ok
day1/members/cathal/18_0317.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/cathal/18_0317.webp,1,0.541381,ok
day1/members/florian/08_0341.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/florian/08_0341.webp,0,0.459121,ok
day1/members/florian/08_0717.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/florian/08_0717.webp,5,0.504525,ok
day1/members/florian/09_0596.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/florian/09_0596.webp,0,0.447188,ok
day1/members/florian/10_0419.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/florian/10_0419.webp,7,0.476223,ok
day1/members/florian/11_0210.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/florian/11_0210.webp,2,0.508633,ok
day1/members/florian/11_0219.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/florian/11_0219.webp,3,0.517779,ok
day1/members/florian/13_0133.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/florian/13_0133.webp,1,0.514025,ok
day1/members/florian/15_0199.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/florian/15_0199.webp,4,0.550227,ok
day1/members/florian/15_0647.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/florian/15_0647.webp,0,0.498456,ok
day1/members/florian/16_0525.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/florian/16_0525.webp,1,0.516585,ok
day1/members/florian/17_0649.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/florian/17_0649.webp,6,0.501145,ok
day1/members/florian/18_0042.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/florian/18_0042.webp,5,0.479173,ok
day1/members/florian/18_0275.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/florian/18_0275.webp,3,0.486618,ok
day1/members/florian/18_0328.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/florian/18_0328.webp,0,0.461301,ok
day1/members/florian/18_0375.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/florian/18_0375.webp,0,0.486004,ok
day1/members/florian/19_0244.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/florian/19_0244.webp,0,0.495432,ok
day1/members/florian/20_0151.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/florian/20_0151.webp,0,0.442807,ok
day1/members/klaus/09_0114.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/klaus/09_0114.webp,5,0.537725,ok
day1/members/klaus/09_0268.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/klaus/09_0268.webp,7,0.521009,ok
day1/members/klaus/10_0063.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/klaus/10_0063.webp,1,0.460560,ok
day1/members/klaus/10_0589.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/klaus/10_0589.webp,9,0.519134,ok
day1/members/klaus/11_0523.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/klaus/11_0523.webp,2,0.653160,ok
day1/members/klaus/12_0400.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/klaus/12_0400.webp,0,0.390340,ok
day1/members/klaus/12_0632.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/klaus/12_0632.webp,2,0.466291,ok
day1/members/klaus/15_0547.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/klaus/15_0547.webp,0,0.498011,ok
day1/members/klaus/16_0531.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/klaus/16_0531.webp,1,0.443035,ok
day1/members/klaus/17_0002.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/klaus/17_0002.webp,1,0.470754,ok
day1/members/klaus/17_0206.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/klaus/17_0206.webp,2,0.461271,ok
day1/members/klaus/17_0521.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/klaus/17_0521.webp,4,0.471084,ok
day1/members/luca/08_0069.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/luca/08_0069.webp,0,0.411494,ok
day1/members/luca/08_0225.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/luca/08_0225.webp,2,0.494263,ok
day1/members/luca/08_0716.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/luca/08_0716.webp,2,0.525716,ok
day1/members/luca/11_0691.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/luca/11_0691.webp,1,0.529621,ok
day1/members/luca/12_0078.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/luca/12_0078.webp,0,0.385172,ok
day1/members/luca/12_0168.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/luca/12_0168.webp,0,0.489890,ok
day1/members/luca/12_0202.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/luca/12_0202.webp,1,0.497381,ok
day1/members/luca/13_0044.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/luca/13_0044.webp,1,0.468693,ok
day1/members/luca/14_0698.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/luca/14_0698.webp,3,0.454265,ok
day1/members/luca/15_0236.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/luca/15_0236.webp,3,0.472218,ok
day1/members/luca/15_0372.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/luca/15_0372.webp,3,0.481766,ok
day1/members/luca/18_0040.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/luca/18_0040.webp,1,0.535382,ok
day1/members/luca/19_0006.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/luca/19_0006.webp,2,0.471752,ok
day1/members/onanong/08_0572.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/onanong/08_0572.webp,2,0.468325,ok
day1/members/onanong/08_0611.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/onanong/08_0611.webp,1,0.449864,ok
day1/members/onanong/10_0201.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/onanong/10_0201.webp,4,0.477307,ok
day1/members/onanong/10_0422.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/onanong/10_0422.webp,2,0.461935,ok
day1/members/onanong/11_0119.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/onanong/11_0119.webp,0,0.408779,ok
day1/members/onanong/14_0049.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/onanong/14_0049.webp,1,0.505475,ok
day1/members/onanong/14_0406.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/onanong/14_0406.webp,6,0.505501,ok
day1/members/onanong/14_0681.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/onanong/14_0681.webp,4,0.436617,ok
day1/members/onanong/15_0060.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/onanong/15_0060.webp,4,0.499114,ok
day1/members/onanong/16_0577.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/onanong/16_0577.webp,1,0.482634,ok
day1/members/onanong/17_0253.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/onanong/17_0253.webp,0,0.435654,ok
day1/members/onanong/17_0468.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/onanong/17_0468.webp,1,0.468913,ok
day1/members/onanong/18_0512.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/onanong/18_0512.webp,1,0.448858,ok
day1/members/onanong/19_0261.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/onanong/19_0261.webp,0,0.400656,ok
day1/members/onanong/19_0481.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/onanong/19_0481.webp,0,0.467550,ok
day1/members/stevan/08_0330.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/stevan/08_0330.webp,0,0.470120,ok
day1/members/stevan/08_0631.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/stevan/08_0631.webp,0,0.510802,ok
day1/members/stevan/10_0179.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/stevan/10_0179.webp,4,0.466885,ok
day1/members/stevan/10_0250.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/stevan/10_0250.webp,4,0.478846,ok
day1/members/stevan/11_0011.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/stevan/11_0011.webp,6,0.471508,ok
day1/members/stevan/11_0456.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/stevan/11_0456.webp,0,0.390346,ok
day1/members/stevan/17_0340.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/stevan/17_0340.webp,1,0.423923,ok
day1/members/stevan/18_0014.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/stevan/18_0014.webp,6,0.473435,ok
day1/members/stevan/18_0567.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/stevan/18_0567.webp,4,0.467937,ok
day1/members/stevan/18_0597.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/stevan/18_0597.webp,3,0.484443,ok
day1/members/stevan/18_0660.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/stevan/18_0660.webp,0,0.453651,ok
day1/members/stevan/19_0205.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/stevan/19_0205.webp,0,0.498135,ok
day1/members/tien/08_0068.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/tien/08_0068.webp,0,0.488581,ok
day1/members/tien/08_0310.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/tien/08_0310.webp,3,0.397684,ok
day1/members/tien/08_0483.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/tien/08_0483.webp,0,0.479019,ok
day1/members/tien/09_0404.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/tien/09_0404.webp,0,0.414736,ok
day1/members/tien/10_0032.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/tien/10_0032.webp,4,0.445116,ok
day1/members/tien/10_0152.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/tien/10_0152.webp,4,0.457847,ok
day1/members/tien/13_0571.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/tien/13_0571.webp,3,0.395179,ok
day1/members/tien/14_0026.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/tien/14_0026.webp,2,0.428820,ok
day1/members/tien/14_0211.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/tien/14_0211.webp,6,0.527415,ok
day1/members/tien/15_0093.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/tien/15_0093.webp,5,0.508654,ok
day1/members/tien/15_0585.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/tien/15_0585.webp,1,0.435959,ok
day1/members/tien/19_0050.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/tien/19_0050.webp,0,0.549444,ok
day1/members/tien/19_0392.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/tien/19_0392.webp,9,0.471633,ok
day1/members/werner/08_0280.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/werner/08_0280.webp,1,0.438061,ok
day1/members/werner/10_0429.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/werner/10_0429.webp,7,0.493928,ok
day1/members/werner/11_0515.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/werner/11_0515.webp,1,0.504061,ok
day1/members/werner/11_0547.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/werner/11_0547.webp,0,0.379903,ok
day1/members/werner/13_0365.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/werner/13_0365.webp,0,0.473362,ok
day1/members/werner/13_0606.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/werner/13_0606.webp,0,0.464868,ok
day1/members/werner/14_0048.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/werner/14_0048.webp,0,0.455621,ok
day1/members/werner/14_0080.webp,pixelate,outputs/03_anonymisation/02_deterministic_baselines/pixelate_images/day1/members/werner/14_0080.webp,0,0.459975,ok
