case_id,relative_path,raw_path,raw_exists,raw_sha256,image_width,image_height,participant_id,day_id,timestamp_id,box_source,box_count,boxes_json,rp_output_path,diffusion_output_path
locked500_0240,day3/members/werner/19_0360.webp,data/castle2024/raw/day3/members/werner/19_0360.webp,True,8450732ad32de6c29cea72727c1cfae8929a6bf841a9fd5da030cdd0495753d9,3840,2160,werner,day3,19_0360,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,0,[],outputs/03_anonymisation/05_reverse_personalization/images/day3/members/werner/19_0360.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/werner/19_0360.webp
locked500_0241,day2/members/florian/11_0279.webp,data/castle2024/raw/day2/members/florian/11_0279.webp,True,9fe2104cabaf8943ad3a1da80a6dac92f51c4a8bf72b30fe7effdbf6e8ef90ce,3840,2160,florian,day2,11_0279,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,3,"[[1080,851,1268,1086],[2529,432,2695,622],[1862,548,2037,810]]",outputs/03_anonymisation/05_reverse_personalization/images/day2/members/florian/11_0279.webp,outputs/03_anonymisation/04_diffusion/images/day2/members/florian/11_0279.webp
locked500_0242,day4/members/florian/15_0498.webp,data/castle2024/raw/day4/members/florian/15_0498.webp,True,808a04dc74e3991718ce8619d0cfc5c1bee0255b677522cc56926fcceb900627,3840,2160,florian,day4,15_0498,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,0,[],outputs/03_anonymisation/05_reverse_personalization/images/day4/members/florian/15_0498.webp,outputs/03_anonymisation/04_diffusion/images/day4/members/florian/15_0498.webp
locked500_0243,day1/members/allie/12_0272.webp,data/castle2024/raw/day1/members/allie/12_0272.webp,True,2c0f27c50a147739d0ff1b0957d22aba9a05f1d1415fdb5b2b4daf94b432c177,3840,2160,allie,day1,12_0272,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,3,"[[2169,1012,2378,1251],[2,0,216,269],[902,881,1107,1102]]",outputs/03_anonymisation/05_reverse_personalization/images/day1/members/allie/12_0272.webp,outputs/03_anonymisation/04_diffusion/images/day1/members/allie/12_0272.webp
locked500_0244,day3/members/tien/11_0505.webp,data/castle2024/raw/day3/members/tien/11_0505.webp,True,a58d69bf20187551fa068eb6127c899d8582d485d4a817ab8ff84d061b2285bb,3840,2160,tien,day3,11_0505,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,1,"[[1848,955,2211,1385]]",outputs/03_anonymisation/05_reverse_personalization/images/day3/members/tien/11_0505.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/tien/11_0505.webp
locked500_0245,day1/members/stevan/17_0340.webp,data/castle2024/raw/day1/members/stevan/17_0340.webp,True,aef3fe5192ffb2040f8033dcccc10e2eba6f360c36609284cbec2dc350863773,3840,2160,stevan,day1,17_0340,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,1,"[[160,1457,290,1590]]",outputs/03_anonymisation/05_reverse_personalization/images/day1/members/stevan/17_0340.webp,outputs/03_anonymisation/04_diffusion/images/day1/members/stevan/17_0340.webp
locked500_0246,day1/members/luca/11_0691.webp,data/castle2024/raw/day1/members/luca/11_0691.webp,True,da96264fef5de91e1fc614ee74047a188a157de5cb93ece43761b38981725cd8,3840,2160,luca,day1,11_0691,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,1,"[[2850,84,2926,181]]",outputs/03_anonymisation/05_reverse_personalization/images/day1/members/luca/11_0691.webp,outputs/03_anonymisation/04_diffusion/images/day1/members/luca/11_0691.webp
locked500_0247,day1/members/cathal/10_0676.webp,data/castle2024/raw/day1/members/cathal/10_0676.webp,True,2f75d813e187a4f3d0c36d6e87144b12b9001700eaf54a1c3d6b4a920b79fbc8,3840,2160,cathal,day1,10_0676,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,5,"[[740,1135,882,1304],[255,1240,427,1445],[3551,296,3676,448],[1245,1057,1369,1192],[814,973,915,1090]]",outputs/03_anonymisation/05_reverse_personalization/images/day1/members/cathal/10_0676.webp,outputs/03_anonymisation/04_diffusion/images/day1/members/cathal/10_0676.webp
locked500_0248,day3/members/florian/18_0329.webp,data/castle2024/raw/day3/members/florian/18_0329.webp,True,e832c6a427357c36aef0518d168c7d1499b97f0d3f2ae66491f3b84e308f9a4f,3840,2160,florian,day3,18_0329,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,9,"[[873,641,1075,880],[2053,584,2143,694],[2487,551,2579,666],[3635,661,3839,1002],[4,698,282,1065],[2804,664,2912,816],[1187,573,1316,738],[1561,597,1660,726],[2864,840,2970,1011]]",outputs/03_anonymisation/05_reverse_personalization/images/day3/members/florian/18_0329.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/florian/18_0329.webp
locked500_0249,day2/members/cathal/11_0063.webp,data/castle2024/raw/day2/members/cathal/11_0063.webp,True,392f74bfdfcc740562b06103e143c649eb111bb932583312e27b623a267056e2,3840,2160,cathal,day2,11_0063,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,6,"[[2087,1032,2267,1243],[1044,1224,1189,1392],[13,1426,133,1594],[3124,800,3319,1082],[1521,1067,1675,1222],[3311,1032,3651,1607]]",outputs/03_anonymisation/05_reverse_personalization/images/day2/members/cathal/11_0063.webp,outputs/03_anonymisation/04_diffusion/images/day2/members/cathal/11_0063.webp
locked500_0250,day4/members/luca/18_0257.webp,data/castle2024/raw/day4/members/luca/18_0257.webp,True,e6e20d068a50aa227375c3ca6db9ed30c83f2ccccb7b361caaed81fcad70defc,3840,2160,luca,day4,18_0257,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,1,"[[1235,1283,1307,1370]]",outputs/03_anonymisation/05_reverse_personalization/images/day4/members/luca/18_0257.webp,outputs/03_anonymisation/04_diffusion/images/day4/members/luca/18_0257.webp
locked500_0251,day3/members/cathal/11_0064.webp,data/castle2024/raw/day3/members/cathal/11_0064.webp,True,314b15e7f4abfb57fdc28e3931c3df7494bbc19fcfed73d2c5109470596caa48,3840,2160,cathal,day3,11_0064,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,1,"[[1773,0,2102,156]]",outputs/03_anonymisation/05_reverse_personalization/images/day3/members/cathal/11_0064.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/cathal/11_0064.webp
locked500_0252,day4/members/onanong/11_0635.webp,data/castle2024/raw/day4/members/onanong/11_0635.webp,True,5ea563682ca02fbebfd215b1bc19060290558389e442becf3151ed2b99629347,3840,2160,onanong,day4,11_0635,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,5,"[[1874,321,1994,464],[3616,663,3785,898],[1540,373,1646,547],[3334,501,3460,643],[2492,438,2631,728]]",outputs/03_anonymisation/05_reverse_personalization/images/day4/members/onanong/11_0635.webp,outputs/03_anonymisation/04_diffusion/images/day4/members/onanong/11_0635.webp
locked500_0253,day2/members/klaus/10_0464.webp,data/castle2024/raw/day2/members/klaus/10_0464.webp,True,a8d1bb1c4c33a6ee342d8c93a20e5fc30e149b112927fd97716f907909d1c88b,3840,2160,klaus,day2,10_0464,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,3,"[[624,0,933,324],[1,196,514,998],[2789,0,3007,128]]",outputs/03_anonymisation/05_reverse_personalization/images/day2/members/klaus/10_0464.webp,outputs/03_anonymisation/04_diffusion/images/day2/members/klaus/10_0464.webp
locked500_0254,day3/members/cathal/09_0625.webp,data/castle2024/raw/day3/members/cathal/09_0625.webp,True,ae0840d7b1b3b8497c0c67f82f1ed11e0194c28203a2f83a5ef28ee7a721dbd4,3840,2160,cathal,day3,09_0625,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,4,"[[279,1186,699,1696],[1210,959,1296,1053],[781,1326,873,1449],[1549,1226,1607,1323]]",outputs/03_anonymisation/05_reverse_personalization/images/day3/members/cathal/09_0625.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/cathal/09_0625.webp
locked500_0255,day4/members/bao/09_0694.webp,data/castle2024/raw/day4/members/bao/09_0694.webp,True,df60a930a8483ab45357a6a1158c8602eea728df065211a712cebcdd427d849b,3840,2160,bao,day4,09_0694,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,2,"[[1755,888,2073,1236],[3725,734,3840,1126]]",outputs/03_anonymisation/05_reverse_personalization/images/day4/members/bao/09_0694.webp,outputs/03_anonymisation/04_diffusion/images/day4/members/bao/09_0694.webp
locked500_0256,day2/members/allie/17_0093.webp,data/castle2024/raw/day2/members/allie/17_0093.webp,True,2832016414cbcf8d7459bcbd04b401f2cc13c6bd4da19702c4ef1ca57f853405,3840,2160,allie,day2,17_0093,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,1,"[[1366,186,1907,741]]",outputs/03_anonymisation/05_reverse_personalization/images/day2/members/allie/17_0093.webp,outputs/03_anonymisation/04_diffusion/images/day2/members/allie/17_0093.webp
locked500_0257,day3/members/werner/08_0498.webp,data/castle2024/raw/day3/members/werner/08_0498.webp,True,d61c1503a8cf46fdcc85e2a9bc4bed26d1f33615d683afbe4270803c5e53cae2,3840,2160,werner,day3,08_0498,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,1,"[[1719,1100,1817,1276]]",outputs/03_anonymisation/05_reverse_personalization/images/day3/members/werner/08_0498.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/werner/08_0498.webp
locked500_0258,day2/members/allie/16_0153.webp,data/castle2024/raw/day2/members/allie/16_0153.webp,True,6c816a5326da9cebc059289a188b9c484917867d62e58ba0b1d870f45ff1268e,3840,2160,allie,day2,16_0153,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,1,"[[1536,272,1979,795]]",outputs/03_anonymisation/05_reverse_personalization/images/day2/members/allie/16_0153.webp,outputs/03_anonymisation/04_diffusion/images/day2/members/allie/16_0153.webp
locked500_0259,day4/members/florian/11_0372.webp,data/castle2024/raw/day4/members/florian/11_0372.webp,True,137df6c72cb24ca0d9a7a0e6204612030ee6c2870cb70f75a19b076ace047c70,3840,2160,florian,day4,11_0372,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,4,"[[2767,454,2912,635],[3357,367,3509,552],[2016,637,2156,802],[442,814,624,1013]]",outputs/03_anonymisation/05_reverse_personalization/images/day4/members/florian/11_0372.webp,outputs/03_anonymisation/04_diffusion/images/day4/members/florian/11_0372.webp
locked500_0260,day3/members/bjorn/12_0147.webp,data/castle2024/raw/day3/members/bjorn/12_0147.webp,True,e275ae58a0d311dda9abc64fe59a4490fc6d94032bcc184a2f89f06bc8c07e0b,3840,2160,bjorn,day3,12_0147,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,4,"[[20,1200,147,1341],[1974,1349,2164,1546],[998,1020,1081,1121],[1999,1067,2059,1141]]",outputs/03_anonymisation/05_reverse_personalization/images/day3/members/bjorn/12_0147.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/bjorn/12_0147.webp
locked500_0261,day1/members/werner/15_0312.webp,data/castle2024/raw/day1/members/werner/15_0312.webp,True,f5c4828e2b5b6fa4e65a681b4c77cbe2137dfa20144e18e12f267cdd93c18971,3840,2160,werner,day1,15_0312,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,0,[],outputs/03_anonymisation/05_reverse_personalization/images/day1/members/werner/15_0312.webp,outputs/03_anonymisation/04_diffusion/images/day1/members/werner/15_0312.webp
locked500_0262,day3/members/stevan/09_0144.webp,data/castle2024/raw/day3/members/stevan/09_0144.webp,True,44cfb2318956d97d1bb1e9ee82e4d21c3d00f48bd2ce175c194175c54ff6770f,3840,2160,stevan,day3,09_0144,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,3,"[[1478,1458,1589,1603],[933,1516,1058,1656],[2483,1280,2659,1449]]",outputs/03_anonymisation/05_reverse_personalization/images/day3/members/stevan/09_0144.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/stevan/09_0144.webp
locked500_0263,day1/members/onanong/14_0681.webp,data/castle2024/raw/day1/members/onanong/14_0681.webp,True,ab55147afa870f94f7442104db1ffc833375ae43fee20271f52ecf5e19e6b752,3840,2160,onanong,day1,14_0681,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,4,"[[1954,1186,2116,1372],[640,1404,798,1619],[2750,1533,3048,2027],[1408,1328,1593,1510]]",outputs/03_anonymisation/05_reverse_personalization/images/day1/members/onanong/14_0681.webp,outputs/03_anonymisation/04_diffusion/images/day1/members/onanong/14_0681.webp
locked500_0264,day2/members/allie/17_0175.webp,data/castle2024/raw/day2/members/allie/17_0175.webp,True,7e83b849df18a2c6e48744f30683fbb5fbeb1cabb79072103d3d215fba257023,3840,2160,allie,day2,17_0175,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,1,"[[1187,0,1772,575]]",outputs/03_anonymisation/05_reverse_personalization/images/day2/members/allie/17_0175.webp,outputs/03_anonymisation/04_diffusion/images/day2/members/allie/17_0175.webp
locked500_0265,day2/members/tien/13_0043.webp,data/castle2024/raw/day2/members/tien/13_0043.webp,True,73869fc11fd7043717839295ff7fca5b6414f7a184e475e52ac616277c6c10e0,3840,2160,tien,day2,13_0043,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,0,[],outputs/03_anonymisation/05_reverse_personalization/images/day2/members/tien/13_0043.webp,outputs/03_anonymisation/04_diffusion/images/day2/members/tien/13_0043.webp
locked500_0266,day4/members/cathal/18_0466.webp,data/castle2024/raw/day4/members/cathal/18_0466.webp,True,a139a66c26bf237f2f353afc0751c9a89ce7adf0d830b7779421fe3930f4e754,3840,2160,cathal,day4,18_0466,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,1,"[[1592,1928,1681,2020]]",outputs/03_anonymisation/05_reverse_personalization/images/day4/members/cathal/18_0466.webp,outputs/03_anonymisation/04_diffusion/images/day4/members/cathal/18_0466.webp
locked500_0267,day1/members/onanong/19_0261.webp,data/castle2024/raw/day1/members/onanong/19_0261.webp,True,c1c802044858a271e243203c6509fafe01868f1d73e379fad469ca5ea2f01715,3840,2160,onanong,day1,19_0261,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,0,[],outputs/03_anonymisation/05_reverse_personalization/images/day1/members/onanong/19_0261.webp,outputs/03_anonymisation/04_diffusion/images/day1/members/onanong/19_0261.webp
locked500_0268,day4/members/allie/13_0245.webp,data/castle2024/raw/day4/members/allie/13_0245.webp,True,4ab6a650b4b9294f23200f5e0bf19517e8ee0f3096025cfc001244db4c343e5f,3840,2160,allie,day4,13_0245,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,4,"[[164,1931,284,2126],[2169,1903,2326,2073],[1360,2051,1521,2160],[3662,1610,3840,1957]]",outputs/03_anonymisation/05_reverse_personalization/images/day4/members/allie/13_0245.webp,outputs/03_anonymisation/04_diffusion/images/day4/members/allie/13_0245.webp
locked500_0269,day1/members/tien/08_0483.webp,data/castle2024/raw/day1/members/tien/08_0483.webp,True,2deef290942cf8a38fc8303c924c6a6fb2488b2e61bf3c872bc564a85ef703d5,3840,2160,tien,day1,08_0483,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,0,[],outputs/03_anonymisation/05_reverse_personalization/images/day1/members/tien/08_0483.webp,outputs/03_anonymisation/04_diffusion/images/day1/members/tien/08_0483.webp
locked500_0270,day2/members/florian/14_0293.webp,data/castle2024/raw/day2/members/florian/14_0293.webp,True,18d8cf430c16c857e787b41abeacc26ca97db539c37d7190765ff50343070144,3840,2160,florian,day2,14_0293,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,9,"[[2832,495,2950,680],[473,360,661,628],[3052,902,3270,1163],[2212,359,2356,528],[779,260,932,452],[1276,179,1368,280],[2089,247,2199,385],[745,118,884,237],[3223,1052,3464,1533]]",outputs/03_anonymisation/05_reverse_personalization/images/day2/members/florian/14_0293.webp,outputs/03_anonymisation/04_diffusion/images/day2/members/florian/14_0293.webp
locked500_0271,day2/members/klaus/12_0153.webp,data/castle2024/raw/day2/members/klaus/12_0153.webp,True,aa8948672f79fd8f2e0ef1441bf5e1fcf49dad05049db3629547ea595bef8ca7,3840,2160,klaus,day2,12_0153,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,0,[],outputs/03_anonymisation/05_reverse_personalization/images/day2/members/klaus/12_0153.webp,outputs/03_anonymisation/04_diffusion/images/day2/members/klaus/12_0153.webp
locked500_0272,day2/members/tien/19_0472.webp,data/castle2024/raw/day2/members/tien/19_0472.webp,True,1c297e025d0ed0000be8eae5110d91c29950585c8f6c2bb66f4700ab23608464,3840,2160,tien,day2,19_0472,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,8,"[[390,1044,630,1289],[1190,723,1314,856],[2052,413,2149,529],[2300,187,2539,410],[2902,3,3171,289],[0,1491,217,1798],[2096,0,2293,164],[3087,0,3840,481]]",outputs/03_anonymisation/05_reverse_personalization/images/day2/members/tien/19_0472.webp,outputs/03_anonymisation/04_diffusion/images/day2/members/tien/19_0472.webp
locked500_0273,day3/members/florian/14_0452.webp,data/castle2024/raw/day3/members/florian/14_0452.webp,True,7206cfc3ca2b2a1e2852d3f7037ddade3efa0268dd63c54f4f7f6833090ac993,3840,2160,florian,day3,14_0452,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,1,"[[2829,608,3046,932]]",outputs/03_anonymisation/05_reverse_personalization/images/day3/members/florian/14_0452.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/florian/14_0452.webp
locked500_0274,day3/members/cathal/18_0053.webp,data/castle2024/raw/day3/members/cathal/18_0053.webp,True,d19f251d9b7edc3ed5f7b3827b47c9b1fb1831878f9eefa5a687df2d16eab63f,3840,2160,cathal,day3,18_0053,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,5,"[[1026,947,1199,1166],[1865,855,2051,1073],[3208,478,3390,674],[2432,841,2606,1053],[237,1311,425,1599]]",outputs/03_anonymisation/05_reverse_personalization/images/day3/members/cathal/18_0053.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/cathal/18_0053.webp
locked500_0275,day3/members/onanong/15_0609.webp,data/castle2024/raw/day3/members/onanong/15_0609.webp,True,933413ba204665a962f4086fe43ea835a489a4fb9d8a531cacdec52282bb442c,3840,2160,onanong,day3,15_0609,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,0,[],outputs/03_anonymisation/05_reverse_personalization/images/day3/members/onanong/15_0609.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/onanong/15_0609.webp
locked500_0276,day3/members/tien/18_0251.webp,data/castle2024/raw/day3/members/tien/18_0251.webp,True,4a8d7be53c5c3b34fbb5ac22062806ee157bf4014b44c0f4047c876d937e09c0,3840,2160,tien,day3,18_0251,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,8,"[[3532,1033,3745,1303],[2385,1322,2537,1483],[1507,1522,1613,1649],[2867,1320,3066,1546],[1744,1571,1863,1725],[1,1623,200,1965],[973,1557,1200,2033],[440,1609,563,1761]]",outputs/03_anonymisation/05_reverse_personalization/images/day3/members/tien/18_0251.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/tien/18_0251.webp
locked500_0277,day3/members/werner/10_0493.webp,data/castle2024/raw/day3/members/werner/10_0493.webp,True,8a0c3491dcaff7dca78e12e3879e43eb1e946fee84f81a7ad7c1f397be68ee07,3840,2160,werner,day3,10_0493,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,4,"[[1641,790,1710,867],[592,897,673,1012],[1924,907,1996,1033],[680,1401,797,1528]]",outputs/03_anonymisation/05_reverse_personalization/images/day3/members/werner/10_0493.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/werner/10_0493.webp
locked500_0278,day3/members/bjorn/15_0707.webp,data/castle2024/raw/day3/members/bjorn/15_0707.webp,True,28f983446dd35813cececa18a102aa749aa179e0820db4cba38220d2797828fc,3840,2160,bjorn,day3,15_0707,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,0,[],outputs/03_anonymisation/05_reverse_personalization/images/day3/members/bjorn/15_0707.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/bjorn/15_0707.webp
locked500_0279,day1/members/werner/18_0011.webp,data/castle2024/raw/day1/members/werner/18_0011.webp,True,6524323d105ed8270f932874d18708c25779f76c3c148d3c98e1d23f2131d403,3840,2160,werner,day1,18_0011,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,5,"[[304,230,520,495],[2127,282,2272,469],[3013,420,3198,607],[1261,309,1447,513],[3365,704,3606,1056]]",outputs/03_anonymisation/05_reverse_personalization/images/day1/members/werner/18_0011.webp,outputs/03_anonymisation/04_diffusion/images/day1/members/werner/18_0011.webp
locked500_0280,day3/members/cathal/09_0099.webp,data/castle2024/raw/day3/members/cathal/09_0099.webp,True,8ec862899436572184ef20a67aec7e43b5ddfbfcdc2b095afba235295839e1ee,3840,2160,cathal,day3,09_0099,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,4,"[[2818,405,2943,553],[873,888,1133,1136],[2402,585,2494,694],[955,903,1117,1097]]",outputs/03_anonymisation/05_reverse_personalization/images/day3/members/cathal/09_0099.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/cathal/09_0099.webp
locked500_0281,day2/members/onanong/11_0590.webp,data/castle2024/raw/day2/members/onanong/11_0590.webp,True,06f56486ee33ac73ae0504981d4584b745f6d07b18ff11c4e49d855816762da9,3840,2160,onanong,day2,11_0590,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,1,"[[554,0,978,314]]",outputs/03_anonymisation/05_reverse_personalization/images/day2/members/onanong/11_0590.webp,outputs/03_anonymisation/04_diffusion/images/day2/members/onanong/11_0590.webp
locked500_0282,day4/members/bao/10_0060.webp,data/castle2024/raw/day4/members/bao/10_0060.webp,True,c3c18f4158bee2f4597f84af3b217242d2e1705e9ecc51b6c836f4bcdd7466eb,3840,2160,bao,day4,10_0060,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,2,"[[2785,1242,3182,1667],[1578,1426,1873,1682]]",outputs/03_anonymisation/05_reverse_personalization/images/day4/members/bao/10_0060.webp,outputs/03_anonymisation/04_diffusion/images/day4/members/bao/10_0060.webp
locked500_0283,day2/members/luca/18_0188.webp,data/castle2024/raw/day2/members/luca/18_0188.webp,True,b3b110b6fcb86a475ac5d2c379849f43fa10bcd09942b94df7001b8a9ac2b446,3840,2160,luca,day2,18_0188,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,0,[],outputs/03_anonymisation/05_reverse_personalization/images/day2/members/luca/18_0188.webp,outputs/03_anonymisation/04_diffusion/images/day2/members/luca/18_0188.webp
locked500_0284,day1/members/werner/17_0457.webp,data/castle2024/raw/day1/members/werner/17_0457.webp,True,16f3278100de3eb96f3b176dca7e507545a9205f4d634d9bd52ab71582cd4738,3840,2160,werner,day1,17_0457,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,0,[],outputs/03_anonymisation/05_reverse_personalization/images/day1/members/werner/17_0457.webp,outputs/03_anonymisation/04_diffusion/images/day1/members/werner/17_0457.webp
locked500_0285,day4/members/bao/13_0536.webp,data/castle2024/raw/day4/members/bao/13_0536.webp,True,8c9e1d89d77f200e19dfd48866faf135a52ebd376271414ac5acbcb241a949b4,3840,2160,bao,day4,13_0536,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,7,"[[2015,1143,2156,1319],[1487,1264,1603,1406],[2563,1169,2752,1396],[3058,1147,3327,1487],[576,1178,696,1323],[954,1211,1064,1340],[4,1173,145,1383]]",outputs/03_anonymisation/05_reverse_personalization/images/day4/members/bao/13_0536.webp,outputs/03_anonymisation/04_diffusion/images/day4/members/bao/13_0536.webp
locked500_0286,day3/members/bjorn/10_0195.webp,data/castle2024/raw/day3/members/bjorn/10_0195.webp,True,22b4183a9b2312b87930df9cf7d97334ab4b8710a53bb83450dbfa542171572f,3840,2160,bjorn,day3,10_0195,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,3,"[[1522,1097,1633,1231],[1064,1527,1241,1845],[3240,1067,3463,1248]]",outputs/03_anonymisation/05_reverse_personalization/images/day3/members/bjorn/10_0195.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/bjorn/10_0195.webp
locked500_0287,day4/members/florian/11_0305.webp,data/castle2024/raw/day4/members/florian/11_0305.webp,True,49c932628a6abac2913c1d4f2542ac6f4a3b37d97ed4efdb3ea8a36c04a6460c,3840,2160,florian,day4,11_0305,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,5,"[[2952,242,3145,463],[82,685,299,986],[984,323,1178,565],[0,999,268,1832],[3269,506,3470,841]]",outputs/03_anonymisation/05_reverse_personalization/images/day4/members/florian/11_0305.webp,outputs/03_anonymisation/04_diffusion/images/day4/members/florian/11_0305.webp
locked500_0288,day3/members/tien/17_0282.webp,data/castle2024/raw/day3/members/tien/17_0282.webp,True,d08209de1619867b0a940ca4070cc4260549d935bc670db645f5c0e8bcbe6db6,3840,2160,tien,day3,17_0282,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,0,[],outputs/03_anonymisation/05_reverse_personalization/images/day3/members/tien/17_0282.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/tien/17_0282.webp
locked500_0289,day3/members/cathal/15_0606.webp,data/castle2024/raw/day3/members/cathal/15_0606.webp,True,b917bb3796e9cb1b99bcd86a7ebb519dddf002525ecc0aa947bfae819b92f3c7,3840,2160,cathal,day3,15_0606,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,0,[],outputs/03_anonymisation/05_reverse_personalization/images/day3/members/cathal/15_0606.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/cathal/15_0606.webp
locked500_0290,day3/members/onanong/11_0537.webp,data/castle2024/raw/day3/members/onanong/11_0537.webp,True,1c1a66552d0bb2acfe999fea72c271f415d3e75e6430450394d11d6d3010c0be,3840,2160,onanong,day3,11_0537,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,2,"[[319,12,529,267],[2613,629,2965,1022]]",outputs/03_anonymisation/05_reverse_personalization/images/day3/members/onanong/11_0537.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/onanong/11_0537.webp
locked500_0291,day3/members/cathal/20_0290.webp,data/castle2024/raw/day3/members/cathal/20_0290.webp,True,962afbd0a8e30086e2fe121493e2f373db924600ae85c9d7c4d56e28eb471c6e,3840,2160,cathal,day3,20_0290,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,3,"[[0,1061,274,1384],[405,959,621,1225],[2945,861,3098,1040]]",outputs/03_anonymisation/05_reverse_personalization/images/day3/members/cathal/20_0290.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/cathal/20_0290.webp
locked500_0292,day3/members/werner/17_0005.webp,data/castle2024/raw/day3/members/werner/17_0005.webp,True,0b756d15a052a9b1b5ff7530a55908ce57a2d60be9ee34cc653b4e458277a994,3840,2160,werner,day3,17_0005,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,1,"[[3549,83,3825,426]]",outputs/03_anonymisation/05_reverse_personalization/images/day3/members/werner/17_0005.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/werner/17_0005.webp
locked500_0293,day3/members/luca/10_0668.webp,data/castle2024/raw/day3/members/luca/10_0668.webp,True,8db7cc1c8aceb84bdbe8b56a700e0827e8b643926cbd65c75b14965aa57a8f93,3840,2160,luca,day3,10_0668,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,4,"[[2779,1232,2990,1456],[2289,669,2404,808],[1674,680,1776,808],[828,771,1196,1166]]",outputs/03_anonymisation/05_reverse_personalization/images/day3/members/luca/10_0668.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/luca/10_0668.webp
