relative_path,file_name,file_ext,file_size_bytes,checksum_sha256,image_width,image_height,camera_stream_id,view_type,participant_id,day_or_session_id,read_status,integrity_status,day_id,timestamp_id,selection_seed,image_id,manual_review_status,manual_face_count,review_method,reviewed_face_boxes_json,face_count_category,face_scale_category,edge_partial_face,profile_occluded_face,downward_egocentric_view,blur_low_sharpness,low_light_dim,clutter_level,text_screen_risk,outdoor_vehicle_scene,condition_label,category_notes,category_review_status
day1/members/onanong/10_0145.webp,10_0145.webp,webp,201002,3f385f715f730810bf2a372265c53961cfe68b115dbadf2135424b5f601100f5,3840,2160,onanong,egocentric,onanong,day1,ok,valid,day1,10_0145,42,day1/members/onanong/10_0145.webp,yes,5,manual reviewer-app verification by the project reviewers,"[{""x1"":3384,""y1"":1356,""x2"":3484,""y2"":1506},{""x1"":0,""y1"":980,""x2"":144,""y2"":1175},{""x1"":2494,""y1"":1038,""x2"":2587,""y2"":1144},{""x1"":3095,""y1"":1227,""x2"":3180,""y2"":1343},{""x1"":522,""y1"":492,""x2"":548,""y2"":525}]",multi_face,mixed_scale,yes,pending_review,yes,no,no,low,not_assessed_in_face_review,no,multi_face|mixed_scale|edge_or_partial|downward_egocentric|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day2/members/allie/18_0490.webp,18_0490.webp,webp,214308,2f8c4f38dff1df4c47b3ce55cc837142ca94e188555088423829fca7e43d7d07,3840,2160,allie,egocentric,allie,day2,ok,valid,day2,18_0490,42,day2/members/allie/18_0490.webp,yes,7,manual reviewer-app verification by the project reviewers,"[{""x1"":3095,""y1"":629,""x2"":3354,""y2"":1033},{""x1"":306,""y1"":26,""x2"":447,""y2"":211},{""x1"":33,""y1"":407,""x2"":307,""y2"":727},{""x1"":1348,""y1"":470,""x2"":1493,""y2"":634},{""x1"":1064,""y1"":473,""x2"":1231,""y2"":713},{""x1"":1848,""y1"":525,""x2"":1974,""y2"":684},{""x1"":3651,""y1"":501,""x2"":3840,""y2"":1078}]",multi_face,mixed_scale,yes,pending_review,no,no,yes,high,not_assessed_in_face_review,no,multi_face|mixed_scale|edge_or_partial|low_light_or_dim|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day2/members/tien/18_0350.webp,18_0350.webp,webp,91580,822379dab6995a41fd35b3d3a209f420f4ae89104f49b0692ce3797a564843b8,3840,2160,tien,egocentric,tien,day2,ok,valid,day2,18_0350,42,day2/members/tien/18_0350.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,yes,no,low,not_assessed_in_face_review,no,no_face|motion_blur_or_low_sharpness|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day4/members/cathal/14_0526.webp,14_0526.webp,webp,193736,c909b15c74729bb2e866aa6930d1bd506b1c94d861d462984f4eaeae4a305965,3840,2160,cathal,egocentric,cathal,day4,ok,valid,day4,14_0526,42,day4/members/cathal/14_0526.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,no,no,medium,not_assessed_in_face_review,no,no_face|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/onanong/15_0192.webp,15_0192.webp,webp,231634,6e2284acbfd1650f2608ef06e586c0e540777b89c0a677dd41e23a48febe6c56,3840,2160,onanong,egocentric,onanong,day1,ok,valid,day1,15_0192,42,day1/members/onanong/15_0192.webp,yes,3,manual reviewer-app verification by the project reviewers,"[{""x1"":2886,""y1"":1155,""x2"":3079,""y2"":1390},{""x1"":2174,""y1"":1241,""x2"":2370,""y2"":1481},{""x1"":1362,""y1"":1289,""x2"":1545,""y2"":1520}]",multi_face,small,no,pending_review,yes,no,no,medium,not_assessed_in_face_review,no,multi_face|small|downward_egocentric|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day4/members/allie/11_0337.webp,11_0337.webp,webp,214098,120b406fc4db0dd03bcd206c267c434557a495609d7913646a2dd0aa5b139fa4,3840,2160,allie,egocentric,allie,day4,ok,valid,day4,11_0337,42,day4/members/allie/11_0337.webp,yes,5,manual reviewer-app verification by the project reviewers,"[{""x1"":3094,""y1"":545,""x2"":3310,""y2"":826},{""x1"":2392,""y1"":725,""x2"":2538,""y2"":910},{""x1"":0,""y1"":1274,""x2"":128,""y2"":1525},{""x1"":1446,""y1"":885,""x2"":1609,""y2"":1085},{""x1"":745,""y1"":993,""x2"":911,""y2"":1172}]",multi_face,small,yes,pending_review,yes,no,no,medium,not_assessed_in_face_review,no,multi_face|small|edge_or_partial|downward_egocentric|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/tien/12_0398.webp,12_0398.webp,webp,314734,5c2d767cfbd7c454b53183acbe5778eacf55829641422a769e051eda3528ea50,3840,2160,tien,egocentric,tien,day1,ok,valid,day1,12_0398,42,day1/members/tien/12_0398.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,no,no,high,not_assessed_in_face_review,no,no_face|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day2/members/florian/14_0012.webp,14_0012.webp,webp,233434,902f0ed627511c7aba2af83dea2d8a69261dd5cf5dfd0c0ee88d6045c0e57b3e,3840,2160,florian,egocentric,florian,day2,ok,valid,day2,14_0012,42,day2/members/florian/14_0012.webp,yes,3,manual reviewer-app verification by the project reviewers,"[{""x1"":2235,""y1"":43,""x2"":2511,""y2"":388},{""x1"":523,""y1"":0,""x2"":778,""y2"":215},{""x1"":1814,""y1"":36,""x2"":2003,""y2"":262}]",multi_face,medium,yes,pending_review,no,no,no,medium,not_assessed_in_face_review,no,multi_face|medium|edge_or_partial|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day2/members/klaus/12_0573.webp,12_0573.webp,webp,248766,a4dbe7a57e93eee74a157f36f28bdfad589277b1e4bc9626c8553e2f9b1cddb3,3840,2160,klaus,egocentric,klaus,day2,ok,valid,day2,12_0573,42,day2/members/klaus/12_0573.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,no,no,high,not_assessed_in_face_review,no,no_face|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day2/members/tien/14_0334.webp,14_0334.webp,webp,240816,d48c0b57f20ea686f5b5d401176c0f56d729525b96781df2c4667da407b0c20d,3840,2160,tien,egocentric,tien,day2,ok,valid,day2,14_0334,42,day2/members/tien/14_0334.webp,yes,8,manual reviewer-app verification by the project reviewers,"[{""x1"":0,""y1"":1275,""x2"":398,""y2"":1874},{""x1"":2462,""y1"":1242,""x2"":2600,""y2"":1412},{""x1"":2314,""y1"":1207,""x2"":2411,""y2"":1336},{""x1"":902,""y1"":994,""x2"":1042,""y2"":1188},{""x1"":3035,""y1"":1226,""x2"":3218,""y2"":1451},{""x1"":1589,""y1"":1278,""x2"":1687,""y2"":1392},{""x1"":1265,""y1"":1274,""x2"":1358,""y2"":1404},{""x1"":3742,""y1"":1115,""x2"":3840,""y2"":1415}]",multi_face,mixed_scale,yes,pending_review,yes,no,no,medium,not_assessed_in_face_review,no,multi_face|mixed_scale|edge_or_partial|downward_egocentric|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/florian/18_0291.webp,18_0291.webp,webp,298944,17bf331dbc2c241f4c3e577c23115fc608fb30fd93204a21bc2098300fd48ad1,3840,2160,florian,egocentric,florian,day3,ok,valid,day3,18_0291,42,day3/members/florian/18_0291.webp,yes,10,manual reviewer-app verification by the project reviewers,"[{""x1"":1417,""y1"":741,""x2"":1600,""y2"":984},{""x1"":3317,""y1"":338,""x2"":3459,""y2"":530},{""x1"":2455,""y1"":444,""x2"":2555,""y2"":572},{""x1"":2911,""y1"":266,""x2"":3011,""y2"":382},{""x1"":1683,""y1"":664,""x2"":1811,""y2"":826},{""x1"":0,""y1"":1547,""x2"":347,""y2"":2157},{""x1"":1905,""y1"":589,""x2"":1974,""y2"":696},{""x1"":2765,""y1"":450,""x2"":2793,""y2"":483},{""x1"":269,""y1"":1307,""x2"":513,""y2"":1595},{""x1"":1910,""y1"":576,""x2"":1980,""y2"":699}]",multi_face,mixed_scale,yes,pending_review,yes,no,no,high,not_assessed_in_face_review,no,multi_face|mixed_scale|edge_or_partial|downward_egocentric|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/cathal/19_0091.webp,19_0091.webp,webp,120092,ad802bff3c122a2aa57fdeace0bf530c8df0e097eb23ecdcb86ff391476676c7,3840,2160,cathal,egocentric,cathal,day3,ok,valid,day3,19_0091,42,day3/members/cathal/19_0091.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,yes,no,low,not_assessed_in_face_review,no,no_face|motion_blur_or_low_sharpness|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/onanong/11_0554.webp,11_0554.webp,webp,192776,9d0a98b7ebdf877c8eb883e6688ef2d74670e8ce6995e03de050aca9fa95c0d3,3840,2160,onanong,egocentric,onanong,day3,ok,valid,day3,11_0554,42,day3/members/onanong/11_0554.webp,yes,2,manual reviewer-app verification by the project reviewers,"[{""x1"":2867,""y1"":933,""x2"":3139,""y2"":1257},{""x1"":361,""y1"":370,""x2"":508,""y2"":564}]",multi_face,medium,no,pending_review,no,no,no,medium,not_assessed_in_face_review,no,multi_face|medium|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/tien/15_0178.webp,15_0178.webp,webp,227824,40ed1e318f55424fc76d126ed68cd9bc541fde379f0a2da04141a102dc47cf0c,3840,2160,tien,egocentric,tien,day3,ok,valid,day3,15_0178,42,day3/members/tien/15_0178.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,no,no,medium,not_assessed_in_face_review,no,no_face|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/werner/14_0370.webp,14_0370.webp,webp,383288,7ff3c01f08dbb59fa78970e35d11fec078156c0e9b46a632a1365ba83b75be80,3840,2160,werner,egocentric,werner,day3,ok,valid,day3,14_0370,42,day3/members/werner/14_0370.webp,yes,1,manual reviewer-app verification by the project reviewers,"[{""x1"":1320,""y1"":571,""x2"":1626,""y2"":949}]",single_face,medium,no,pending_review,no,no,no,high,not_assessed_in_face_review,no,single_face|medium|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/bjorn/11_0712.webp,11_0712.webp,webp,169242,d0bb77e5486ad8b0969b1c79b650e06985a313841ae27809318d88b37ff12d8a,3840,2160,bjorn,egocentric,bjorn,day3,ok,valid,day3,11_0712,42,day3/members/bjorn/11_0712.webp,yes,3,manual reviewer-app verification by the project reviewers,"[{""x1"":2697,""y1"":560,""x2"":2921,""y2"":817},{""x1"":1326,""y1"":1273,""x2"":1565,""y2"":1554},{""x1"":3174,""y1"":903,""x2"":3396,""y2"":1356}]",multi_face,medium,no,pending_review,yes,no,no,medium,not_assessed_in_face_review,no,multi_face|medium|downward_egocentric|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/werner/15_0477.webp,15_0477.webp,webp,272432,85ecfc734d7c9656d0b5c9c32f83599cdcd09b0efe1ddad7ec463b3bf0d4826d,3840,2160,werner,egocentric,werner,day1,ok,valid,day1,15_0477,42,day1/members/werner/15_0477.webp,yes,7,manual reviewer-app verification by the project reviewers,"[{""x1"":3320,""y1"":1243,""x2"":3698,""y2"":1775},{""x1"":874,""y1"":613,""x2"":1025,""y2"":803},{""x1"":2177,""y1"":762,""x2"":2288,""y2"":902},{""x1"":2519,""y1"":584,""x2"":2616,""y2"":706},{""x1"":1645,""y1"":738,""x2"":1743,""y2"":861},{""x1"":2433,""y1"":861,""x2"":2564,""y2"":1059},{""x1"":1284,""y1"":576,""x2"":1452,""y2"":768}]",multi_face,mixed_scale,no,pending_review,yes,no,no,high,not_assessed_in_face_review,no,multi_face|mixed_scale|downward_egocentric|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/cathal/15_0265.webp,15_0265.webp,webp,237082,d5cb32d33076f0dfba3932ad082c9e820fb2f27fee22afaf496886e335c8ee25,3840,2160,cathal,egocentric,cathal,day3,ok,valid,day3,15_0265,42,day3/members/cathal/15_0265.webp,yes,3,manual reviewer-app verification by the project reviewers,"[{""x1"":1874,""y1"":242,""x2"":2075,""y2"":493},{""x1"":740,""y1"":267,""x2"":912,""y2"":519},{""x1"":25,""y1"":707,""x2"":183,""y2"":902}]",multi_face,small,yes,pending_review,no,no,no,medium,not_assessed_in_face_review,no,multi_face|small|edge_or_partial|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day2/members/onanong/16_0504.webp,16_0504.webp,webp,224026,bd08e294a0d03bb5390deffe8f0ae23e5133606747b8e6532bc7771d7b66c701,3840,2160,onanong,egocentric,onanong,day2,ok,valid,day2,16_0504,42,day2/members/onanong/16_0504.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,no,no,medium,not_assessed_in_face_review,no,no_face|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day4/members/bao/15_0108.webp,15_0108.webp,webp,89358,06fd1dfae1c84d1e7fee2437a0c0c2be640fd71ee9a594fe05c80335530e6d10,3840,2160,bao,egocentric,bao,day4,ok,valid,day4,15_0108,42,day4/members/bao/15_0108.webp,yes,1,manual reviewer-app verification by the project reviewers,"[{""x1"":1740,""y1"":1530,""x2"":1806,""y2"":1597}]",single_face,very_small_or_distant,no,pending_review,yes,yes,no,low,not_assessed_in_face_review,no,single_face|very_small_or_distant|downward_egocentric|motion_blur_or_low_sharpness|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day2/members/luca/11_0079.webp,11_0079.webp,webp,321810,14eff62578fa49a46601b2a798db805149c0724301c90d10fb088124594fc439,3840,2160,luca,egocentric,luca,day2,ok,valid,day2,11_0079,42,day2/members/luca/11_0079.webp,yes,5,manual reviewer-app verification by the project reviewers,"[{""x1"":85,""y1"":1321,""x2"":390,""y2"":1700},{""x1"":2471,""y1"":912,""x2"":2609,""y2"":1082},{""x1"":1847,""y1"":960,""x2"":2013,""y2"":1151},{""x1"":1228,""y1"":1080,""x2"":1414,""y2"":1308},{""x1"":3643,""y1"":916,""x2"":3745,""y2"":1044}]",multi_face,mixed_scale,yes,pending_review,yes,no,no,high,not_assessed_in_face_review,no,multi_face|mixed_scale|edge_or_partial|downward_egocentric|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/werner/19_0486.webp,19_0486.webp,webp,314618,25553185c8ee507fd96b0bd4f738c68fe958f4f2cc9e0e55d72ad4d735910111,3840,2160,werner,egocentric,werner,day1,ok,valid,day1,19_0486,42,day1/members/werner/19_0486.webp,yes,5,manual reviewer-app verification by the project reviewers,"[{""x1"":2655,""y1"":475,""x2"":2864,""y2"":705},{""x1"":923,""y1"":639,""x2"":1036,""y2"":778},{""x1"":2108,""y1"":543,""x2"":2225,""y2"":700},{""x1"":3606,""y1"":509,""x2"":3836,""y2"":862},{""x1"":639,""y1"":794,""x2"":739,""y2"":935}]",multi_face,mixed_scale,yes,pending_review,no,no,yes,high,not_assessed_in_face_review,no,multi_face|mixed_scale|edge_or_partial|low_light_or_dim|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day4/members/bao/09_0066.webp,09_0066.webp,webp,192072,9e90dc6fb9d07eed27b713f5e899c64c5490216be62f7adfbae5952b41ca6f77,3840,2160,bao,egocentric,bao,day4,ok,valid,day4,09_0066,42,day4/members/bao/09_0066.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,yes,no,low,not_assessed_in_face_review,no,no_face|motion_blur_or_low_sharpness|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/bjorn/19_0694.webp,19_0694.webp,webp,197408,25840a91d04065744c8b99bd3715a8bad74d3e6d5aa319b0253c65e17fd7b019,3840,2160,bjorn,egocentric,bjorn,day3,ok,valid,day3,19_0694,42,day3/members/bjorn/19_0694.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,no,no,medium,not_assessed_in_face_review,no,no_face|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day4/members/florian/12_0680.webp,12_0680.webp,webp,334034,f626c84175ece2cf18eaed2866fa03d7325d65a00d2cdec32e78443fd6b5c93a,3840,2160,florian,egocentric,florian,day4,ok,valid,day4,12_0680,42,day4/members/florian/12_0680.webp,yes,6,manual reviewer-app verification by the project reviewers,"[{""x1"":397,""y1"":140,""x2"":542,""y2"":313},{""x1"":3006,""y1"":534,""x2"":3151,""y2"":700},{""x1"":1845,""y1"":224,""x2"":1995,""y2"":409},{""x1"":2515,""y1"":420,""x2"":2672,""y2"":591},{""x1"":1261,""y1"":300,""x2"":1385,""y2"":456},{""x1"":3414,""y1"":723,""x2"":3532,""y2"":888}]",multi_face,small,no,pending_review,no,no,no,high,not_assessed_in_face_review,no,multi_face|small|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/tien/20_0004.webp,20_0004.webp,webp,123042,161edd549453923b63fb74f861ca3cba88296ba500be21921b141b746f0e486c,3840,2160,tien,egocentric,tien,day3,ok,valid,day3,20_0004,42,day3/members/tien/20_0004.webp,yes,2,manual reviewer-app verification by the project reviewers,"[{""x1"":523,""y1"":1550,""x2"":639,""y2"":1692},{""x1"":2743,""y1"":1655,""x2"":2845,""y2"":1776}]",multi_face,very_small_or_distant,no,pending_review,yes,yes,yes,low,not_assessed_in_face_review,no,multi_face|very_small_or_distant|downward_egocentric|motion_blur_or_low_sharpness|low_light_or_dim|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/cathal/09_0659.webp,09_0659.webp,webp,214566,fa9d9b71d347cd66c3abf4df95f1d047d48d62e83f012f3d95ad7b31797d823d,3840,2160,cathal,egocentric,cathal,day3,ok,valid,day3,09_0659,42,day3/members/cathal/09_0659.webp,yes,5,manual reviewer-app verification by the project reviewers,"[{""x1"":319,""y1"":1349,""x2"":447,""y2"":1473},{""x1"":938,""y1"":1088,""x2"":1040,""y2"":1196},{""x1"":0,""y1"":1356,""x2"":210,""y2"":1788},{""x1"":234,""y1"":1482,""x2"":384,""y2"":1659},{""x1"":189,""y1"":1128,""x2"":291,""y2"":1245}]",multi_face,mixed_scale,yes,pending_review,yes,no,no,medium,not_assessed_in_face_review,no,multi_face|mixed_scale|edge_or_partial|downward_egocentric|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/onanong/10_0458.webp,10_0458.webp,webp,114930,26a66249c4e594d024419b2a5272d2c9052b49157f192c0b61b6db77ca1291eb,3840,2160,onanong,egocentric,onanong,day3,ok,valid,day3,10_0458,42,day3/members/onanong/10_0458.webp,yes,1,manual reviewer-app verification by the project reviewers,"[{""x1"":42,""y1"":903,""x2"":327,""y2"":1095}]",single_face,small,yes,pending_review,no,yes,no,low,not_assessed_in_face_review,no,single_face|small|edge_or_partial|motion_blur_or_low_sharpness|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/cathal/10_0575.webp,10_0575.webp,webp,164398,23ca4b5b0b0a6028abf5af055d9c81b90ca9af3bce491990bb0c9e7db9c81e00,3840,2160,cathal,egocentric,cathal,day3,ok,valid,day3,10_0575,42,day3/members/cathal/10_0575.webp,yes,2,manual reviewer-app verification by the project reviewers,"[{""x1"":1789,""y1"":537,""x2"":1839,""y2"":605},{""x1"":2133,""y1"":456,""x2"":2226,""y2"":534}]",multi_face,very_small_or_distant,no,pending_review,no,no,no,low,not_assessed_in_face_review,no,multi_face|very_small_or_distant|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/werner/12_0215.webp,12_0215.webp,webp,237394,6042aaed6d8c4c97f6800d3041fd04b7dd0d55981b675516e25b7f0ade6b03a9,3840,2160,werner,egocentric,werner,day3,ok,valid,day3,12_0215,42,day3/members/werner/12_0215.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,no,no,low,not_assessed_in_face_review,no,no_face|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/luca/10_0713.webp,10_0713.webp,webp,151516,032b2b91a822b7253d06bd40a479eb4bf0efeae25baae0057db68f80ce68f813,3840,2160,luca,egocentric,luca,day3,ok,valid,day3,10_0713,42,day3/members/luca/10_0713.webp,yes,3,manual reviewer-app verification by the project reviewers,"[{""x1"":2996,""y1"":1011,""x2"":3427,""y2"":1563},{""x1"":698,""y1"":948,""x2"":960,""y2"":1274},{""x1"":1693,""y1"":1243,""x2"":1911,""y2"":1553}]",multi_face,mixed_scale,no,pending_review,yes,yes,no,low,not_assessed_in_face_review,no,multi_face|mixed_scale|downward_egocentric|motion_blur_or_low_sharpness|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/tien/12_0386.webp,12_0386.webp,webp,312296,42ac66356e66afd1990be40c5e309943795dcc96246904275a0bf2494247d80d,3840,2160,tien,egocentric,tien,day1,ok,valid,day1,12_0386,42,day1/members/tien/12_0386.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,no,no,high,not_assessed_in_face_review,no,no_face|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day2/members/florian/17_0242.webp,17_0242.webp,webp,281230,50acbca6eaa1ce88208f9bf352de7c8491b0b13b1b97ee827619ea7adc736027,3840,2160,florian,egocentric,florian,day2,ok,valid,day2,17_0242,42,day2/members/florian/17_0242.webp,yes,2,manual reviewer-app verification by the project reviewers,"[{""x1"":980,""y1"":836,""x2"":1269,""y2"":1187},{""x1"":0,""y1"":500,""x2"":62,""y2"":642}]",multi_face,mixed_scale,yes,pending_review,no,no,no,high,not_assessed_in_face_review,no,multi_face|mixed_scale|edge_or_partial|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/florian/17_0665.webp,17_0665.webp,webp,240270,9acd9ffb4c960f4f86993ba7ba2a9fada48bb9c4299abf5946239de0170f6848,3840,2160,florian,egocentric,florian,day3,ok,valid,day3,17_0665,42,day3/members/florian/17_0665.webp,yes,9,manual reviewer-app verification by the project reviewers,"[{""x1"":909,""y1"":812,""x2"":1043,""y2"":1007},{""x1"":2444,""y1"":871,""x2"":2534,""y2"":1002},{""x1"":2176,""y1"":781,""x2"":2268,""y2"":892},{""x1"":1080,""y1"":751,""x2"":1187,""y2"":891},{""x1"":1730,""y1"":811,""x2"":1826,""y2"":923},{""x1"":2786,""y1"":1061,""x2"":2894,""y2"":1186},{""x1"":2883,""y1"":901,""x2"":3016,""y2"":1118},{""x1"":109,""y1"":1146,""x2"":437,""y2"":1631},{""x1"":1260,""y1"":769,""x2"":1323,""y2"":865}]",multi_face,mixed_scale,yes,pending_review,yes,no,no,medium,not_assessed_in_face_review,no,multi_face|mixed_scale|edge_or_partial|downward_egocentric|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day4/members/bjorn/12_0088.webp,12_0088.webp,webp,324302,48868e3a182627520b85436bdf7d04ea6efe6c07ace092166767cc33dd554691,3840,2160,bjorn,egocentric,bjorn,day4,ok,valid,day4,12_0088,42,day4/members/bjorn/12_0088.webp,yes,4,manual reviewer-app verification by the project reviewers,"[{""x1"":2193,""y1"":0,""x2"":2424,""y2"":208},{""x1"":173,""y1"":558,""x2"":297,""y2"":702},{""x1"":1574,""y1"":217,""x2"":1713,""y2"":362},{""x1"":600,""y1"":358,""x2"":712,""y2"":488}]",multi_face,small,yes,pending_review,no,no,no,high,not_assessed_in_face_review,no,multi_face|small|edge_or_partial|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day4/members/stevan/15_0416.webp,15_0416.webp,webp,157144,18279b923a00e10c354f00f413f1d88926cee72b84de90592e7194bde261b0f0,3840,2160,stevan,egocentric,stevan,day4,ok,valid,day4,15_0416,42,day4/members/stevan/15_0416.webp,yes,1,manual reviewer-app verification by the project reviewers,"[{""x1"":1357,""y1"":1325,""x2"":1781,""y2"":1761}]",single_face,medium,no,pending_review,yes,no,no,low,not_assessed_in_face_review,no,single_face|medium|downward_egocentric|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day4/members/stevan/11_0697.webp,11_0697.webp,webp,197424,f2f6861a063e7ee92e1737718d0a11ee229a50ec68f556bf71ef727d4b86f8e3,3840,2160,stevan,egocentric,stevan,day4,ok,valid,day4,11_0697,42,day4/members/stevan/11_0697.webp,yes,5,manual reviewer-app verification by the project reviewers,"[{""x1"":1120,""y1"":1370,""x2"":1258,""y2"":1543},{""x1"":3128,""y1"":1308,""x2"":3237,""y2"":1418},{""x1"":2060,""y1"":1328,""x2"":2178,""y2"":1475},{""x1"":2762,""y1"":1305,""x2"":2849,""y2"":1417},{""x1"":1787,""y1"":844,""x2"":1813,""y2"":878}]",multi_face,mixed_scale,no,pending_review,yes,no,no,medium,not_assessed_in_face_review,no,multi_face|mixed_scale|downward_egocentric|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
