relative_path,method,output_path,status,box_count,runtime_seconds,source
day3/members/luca/12_0481.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/luca/12_0481.webp,copied,0,0.848229,original_comparable_run
day2/members/onanong/12_0404.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/onanong/12_0404.webp,recovered_after_retry,5,,padding040_det005_face512_two_shards
day1/members/onanong/14_0406.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/onanong/14_0406.webp,ok,6,358.067092,original_comparable_run
day1/members/florian/15_0199.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/florian/15_0199.webp,ok,4,239.647097,original_comparable_run
day2/members/tien/12_0017.webp,reverse_personalization,,failed_after_retry,2,,persistent_failure
day4/members/stevan/11_0365.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/stevan/11_0365.webp,ok,5,299.437076,original_comparable_run
day3/members/tien/18_0355.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/tien/18_0355.webp,ok,8,478.233111,original_comparable_run
day2/members/florian/10_0103.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/florian/10_0103.webp,ok,2,119.318151,original_comparable_run
day1/members/florian/09_0596.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/florian/09_0596.webp,copied,0,0.627707,original_comparable_run
day4/members/werner/10_0441.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/werner/10_0441.webp,copied,0,0.678021,original_comparable_run
day4/members/bao/08_0595.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/bao/08_0595.webp,copied,0,0.631579,original_comparable_run
day2/members/luca/17_0072.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/luca/17_0072.webp,copied,0,0.78459,original_comparable_run
day3/members/bjorn/19_0607.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/bjorn/19_0607.webp,copied,0,0.613379,original_comparable_run
day2/members/werner/18_0289.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/werner/18_0289.webp,copied,0,0.607393,original_comparable_run
day4/members/bao/12_0423.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/bao/12_0423.webp,copied,0,0.624921,original_comparable_run
day1/members/allie/09_0673.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/allie/09_0673.webp,ok,2,120.664618,original_comparable_run
day2/members/werner/19_0608.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/werner/19_0608.webp,ok,1,60.499622,original_comparable_run
day4/members/florian/13_0005.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/florian/13_0005.webp,ok,6,359.099336,original_comparable_run
day1/members/stevan/11_0456.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/stevan/11_0456.webp,copied,0,0.571864,original_comparable_run
day2/members/onanong/16_0168.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/onanong/16_0168.webp,copied,0,0.663025,original_comparable_run
day4/members/bjorn/08_0088.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/bjorn/08_0088.webp,copied,0,0.624317,original_comparable_run
day2/members/luca/18_0250.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/luca/18_0250.webp,ok,2,119.635845,original_comparable_run
day2/members/cathal/11_0012.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/cathal/11_0012.webp,ok,4,238.134905,original_comparable_run
day1/members/stevan/19_0205.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/stevan/19_0205.webp,copied,0,0.699788,original_comparable_run
day3/members/cathal/09_0355.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/cathal/09_0355.webp,ok,4,239.373847,original_comparable_run
day2/members/luca/13_0250.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/luca/13_0250.webp,ok,1,60.513448,original_comparable_run
day1/members/klaus/15_0547.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/klaus/15_0547.webp,copied,0,0.698118,original_comparable_run
day1/members/florian/20_0151.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/florian/20_0151.webp,copied,0,0.63488,original_comparable_run
day1/members/cathal/14_0708.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/cathal/14_0708.webp,ok,6,358.825578,original_comparable_run
day3/members/allie/18_0433.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/allie/18_0433.webp,ok,5,298.536981,original_comparable_run
day3/members/klaus/17_0530.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/klaus/17_0530.webp,copied,0,0.621377,original_comparable_run
day2/members/klaus/18_0506.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/klaus/18_0506.webp,ok,4,239.01137,original_comparable_run
day4/members/florian/10_0427.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/florian/10_0427.webp,ok,2,119.453505,original_comparable_run
day1/members/cathal/14_0490.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/cathal/14_0490.webp,ok,8,478.092227,original_comparable_run
day4/members/bjorn/14_0135.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/bjorn/14_0135.webp,ok,7,419.411515,original_comparable_run
day2/members/onanong/11_0615.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/onanong/11_0615.webp,copied,0,0.723264,original_comparable_run
day2/members/werner/17_0039.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/werner/17_0039.webp,copied,0,0.724413,original_comparable_run
day3/members/bjorn/12_0222.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/bjorn/12_0222.webp,copied,0,0.750857,original_comparable_run
day2/members/bjorn/11_0031.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/bjorn/11_0031.webp,recovered_after_retry,5,,padding040_det005_face512_two_shards
day4/members/bjorn/10_0048.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/bjorn/10_0048.webp,recovered_after_retry,2,,padding040_det005_face512_two_shards
day1/members/werner/15_0198.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/werner/15_0198.webp,copied,0,0.728307,original_comparable_run
day1/members/klaus/17_0002.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/klaus/17_0002.webp,ok,1,60.615192,original_comparable_run
day1/members/werner/15_0199.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/werner/15_0199.webp,copied,0,0.660808,original_comparable_run
day1/members/werner/18_0148.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/werner/18_0148.webp,recovered_after_retry,6,,padding040_det005_face512_two_shards
day4/members/onanong/15_0400.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/onanong/15_0400.webp,ok,2,120.30705,original_comparable_run
day1/members/allie/08_0276.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/allie/08_0276.webp,ok,3,180.067434,original_comparable_run
day3/members/klaus/13_0098.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/klaus/13_0098.webp,copied,0,0.669083,original_comparable_run
day4/members/luca/17_0685.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/luca/17_0685.webp,copied,0,0.630984,original_comparable_run
day1/members/klaus/12_0400.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/klaus/12_0400.webp,copied,0,0.57062,original_comparable_run
day3/members/cathal/19_0263.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/cathal/19_0263.webp,ok,1,59.780748,original_comparable_run
day1/members/bjorn/19_0016.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/bjorn/19_0016.webp,copied,0,0.633887,original_comparable_run
day2/members/bjorn/19_0187.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/bjorn/19_0187.webp,recovered_after_retry,2,,padding040_det005_face512_two_shards
day1/members/cathal/11_0405.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/cathal/11_0405.webp,ok,1,60.627836,original_comparable_run
day3/members/tien/20_0575.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/tien/20_0575.webp,ok,5,298.836098,original_comparable_run
day4/members/luca/08_0054.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/luca/08_0054.webp,ok,2,119.995101,original_comparable_run
day4/members/allie/11_0161.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/allie/11_0161.webp,ok,5,299.746826,original_comparable_run
day2/members/luca/14_0354.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/luca/14_0354.webp,ok,7,418.705398,original_comparable_run
day3/members/bjorn/10_0179.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/bjorn/10_0179.webp,ok,2,120.509725,original_comparable_run
day4/members/cathal/12_0648.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/cathal/12_0648.webp,ok,7,417.291162,original_comparable_run
day4/members/bjorn/10_0670.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/bjorn/10_0670.webp,ok,5,298.63702,original_comparable_run
day3/members/luca/11_0192.webp,reverse_personalization,,failed_after_retry,4,,persistent_failure
day2/members/stevan/11_0382.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/stevan/11_0382.webp,ok,6,358.041739,original_comparable_run
day2/members/luca/19_0633.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/luca/19_0633.webp,ok,5,299.154058,original_comparable_run
day2/members/luca/10_0406.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/luca/10_0406.webp,copied,0,0.748097,original_comparable_run
day3/members/cathal/20_0443.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/cathal/20_0443.webp,ok,4,314.505998,original_comparable_run
day4/members/klaus/13_0503.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/klaus/13_0503.webp,recovered_after_retry,6,,padding040_det005_face512_two_shards
day2/members/werner/15_0625.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/werner/15_0625.webp,ok,2,150.54321,original_comparable_run
day4/members/stevan/10_0227.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/stevan/10_0227.webp,ok,4,297.129632,original_comparable_run
day4/members/stevan/13_0462.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/stevan/13_0462.webp,ok,5,374.404513,original_comparable_run
day3/members/cathal/20_0569.webp,reverse_personalization,,failed_after_retry,8,,persistent_failure
day3/members/onanong/10_0301.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/onanong/10_0301.webp,ok,2,148.674636,original_comparable_run
day3/members/allie/16_0683.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/allie/16_0683.webp,ok,3,243.993532,original_comparable_run
day2/members/klaus/13_0148.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/klaus/13_0148.webp,ok,4,299.460935,original_comparable_run
day2/members/bjorn/16_0632.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/bjorn/16_0632.webp,ok,2,150.152156,original_comparable_run
day1/members/florian/11_0219.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/florian/11_0219.webp,ok,3,224.596048,original_comparable_run
day2/members/luca/18_0197.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/luca/18_0197.webp,copied,0,0.564571,original_comparable_run
day4/members/allie/09_0293.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/allie/09_0293.webp,ok,1,75.428171,original_comparable_run
day2/members/florian/14_0672.webp,reverse_personalization,,failed_after_retry,2,,persistent_failure
day3/members/florian/19_0086.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/florian/19_0086.webp,copied,0,0.661584,original_comparable_run
day2/members/werner/13_0648.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/werner/13_0648.webp,copied,0,0.854434,original_comparable_run
day1/members/stevan/18_0597.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/stevan/18_0597.webp,ok,3,224.499171,original_comparable_run
day1/members/florian/18_0042.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/florian/18_0042.webp,recovered_after_retry,5,,padding040_det005_face512_two_shards
day3/members/werner/17_0301.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/werner/17_0301.webp,ok,1,76.213375,original_comparable_run
day1/members/allie/09_0647.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/allie/09_0647.webp,ok,3,222.132858,original_comparable_run
day4/members/cathal/15_0410.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/cathal/15_0410.webp,copied,0,0.564127,original_comparable_run
day4/members/stevan/11_0074.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/stevan/11_0074.webp,recovered_after_retry,7,,padding040_det005_face512_two_shards
day1/members/florian/16_0525.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/florian/16_0525.webp,recovered_after_retry,1,,padding040_det005_face512_two_shards
day4/members/bao/12_0438.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/bao/12_0438.webp,ok,5,369.73151,original_comparable_run
day1/members/luca/12_0202.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/luca/12_0202.webp,ok,1,74.538279,original_comparable_run
day2/members/luca/14_0016.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/luca/14_0016.webp,ok,2,150.281216,original_comparable_run
day1/members/cathal/11_0477.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/cathal/11_0477.webp,copied,0,0.688904,original_comparable_run
day2/members/werner/16_0476.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/werner/16_0476.webp,copied,0,0.691835,original_comparable_run
day4/members/bjorn/14_0715.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/bjorn/14_0715.webp,ok,1,76.262918,original_comparable_run
day3/members/stevan/13_0343.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/stevan/13_0343.webp,ok,4,299.391458,original_comparable_run
day1/members/onanong/15_0060.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/onanong/15_0060.webp,recovered_after_retry,4,,padding040_det005_face512_two_shards
day3/members/luca/11_0673.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/luca/11_0673.webp,ok,3,223.628696,original_comparable_run
day4/members/onanong/15_0191.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/onanong/15_0191.webp,ok,1,75.635323,original_comparable_run
day1/members/florian/17_0649.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/florian/17_0649.webp,recovered_after_retry,6,,padding040_det005_face512_two_shards
day3/members/luca/18_0524.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/luca/18_0524.webp,recovered_after_retry,4,,padding040_det005_face512_two_shards
day2/members/werner/13_0683.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/werner/13_0683.webp,copied,0,0.882109,original_comparable_run
day2/members/tien/20_0651.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/tien/20_0651.webp,ok,3,226.161954,original_comparable_run
day1/members/bjorn/12_0196.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/bjorn/12_0196.webp,copied,0,0.615673,original_comparable_run
day3/members/florian/10_0402.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/florian/10_0402.webp,copied,0,0.535528,original_comparable_run
day1/members/onanong/17_0253.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/onanong/17_0253.webp,copied,0,0.525804,original_comparable_run
day3/members/tien/09_0002.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/tien/09_0002.webp,ok,2,149.362788,original_comparable_run
day3/members/allie/12_0712.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/allie/12_0712.webp,copied,0,0.485342,original_comparable_run
day2/members/cathal/19_0211.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/cathal/19_0211.webp,ok,2,148.380493,original_comparable_run
day3/members/klaus/08_0380.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/klaus/08_0380.webp,ok,3,223.83657,original_comparable_run
day4/members/werner/08_0208.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/werner/08_0208.webp,ok,1,74.313158,original_comparable_run
day1/members/werner/14_0080.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/werner/14_0080.webp,copied,0,0.562622,original_comparable_run
day3/members/florian/15_0318.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/florian/15_0318.webp,ok,6,443.269896,original_comparable_run
day4/members/onanong/14_0177.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/onanong/14_0177.webp,ok,6,449.892696,original_comparable_run
day3/members/florian/11_0647.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/florian/11_0647.webp,copied,0,0.631612,original_comparable_run
day2/members/tien/12_0007.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/tien/12_0007.webp,ok,1,75.896993,original_comparable_run
day1/members/florian/11_0210.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/florian/11_0210.webp,ok,2,149.557933,original_comparable_run
day3/members/stevan/11_0119.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/stevan/11_0119.webp,ok,1,76.145882,original_comparable_run
day1/members/florian/18_0275.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/florian/18_0275.webp,ok,3,225.766878,original_comparable_run
day4/members/klaus/09_0320.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/klaus/09_0320.webp,ok,1,74.324086,original_comparable_run
day2/members/cathal/18_0081.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/cathal/18_0081.webp,ok,2,151.11136,original_comparable_run
day4/members/florian/18_0559.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/florian/18_0559.webp,copied,0,0.627153,original_comparable_run
day2/members/florian/12_0418.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/florian/12_0418.webp,copied,0,0.7093,original_comparable_run
day4/members/werner/11_0358.webp,reverse_personalization,,failed_after_retry,6,,persistent_failure
day2/members/florian/15_0395.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/florian/15_0395.webp,copied,0,0.633539,original_comparable_run
day2/members/cathal/14_0185.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/cathal/14_0185.webp,ok,1,74.930783,original_comparable_run
day1/members/klaus/10_0589.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/klaus/10_0589.webp,ok,9,672.349971,original_comparable_run
day1/members/florian/10_0419.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/florian/10_0419.webp,ok,7,525.966315,original_comparable_run
day3/members/luca/14_0453.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/luca/14_0453.webp,ok,4,298.4444,original_comparable_run
day2/members/stevan/11_0699.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/stevan/11_0699.webp,ok,1,75.19133,original_comparable_run
day2/members/werner/20_0424.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/werner/20_0424.webp,ok,7,517.097678,original_comparable_run
day1/members/bjorn/18_0660.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/bjorn/18_0660.webp,copied,0,0.564609,original_comparable_run
day3/members/florian/10_0693.webp,reverse_personalization,,failed_after_retry,1,,persistent_failure
day4/members/klaus/12_0118.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/klaus/12_0118.webp,recovered_after_retry,7,,padding040_det005_face512_two_shards
day2/members/bjorn/19_0586.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/bjorn/19_0586.webp,ok,3,224.3391,original_comparable_run
day3/members/allie/18_0535.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/allie/18_0535.webp,ok,4,298.078054,original_comparable_run
day4/members/cathal/09_0257.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/cathal/09_0257.webp,ok,2,149.077893,original_comparable_run
day2/members/florian/15_0006.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/florian/15_0006.webp,copied,0,0.671431,original_comparable_run
day3/members/tien/10_0690.webp,reverse_personalization,,failed_after_retry,3,,persistent_failure
day3/members/cathal/11_0181.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/cathal/11_0181.webp,ok,1,74.856964,original_comparable_run
day4/members/bao/11_0055.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/bao/11_0055.webp,ok,8,598.806685,original_comparable_run
day3/members/luca/13_0160.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/luca/13_0160.webp,ok,2,150.623142,original_comparable_run
day2/members/werner/13_0432.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/werner/13_0432.webp,copied,0,0.959328,original_comparable_run
day3/members/florian/19_0684.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/florian/19_0684.webp,copied,0,0.599526,original_comparable_run
day2/members/allie/16_0556.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/allie/16_0556.webp,copied,0,0.633748,original_comparable_run
day1/members/werner/19_0438.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/werner/19_0438.webp,ok,4,300.434605,original_comparable_run
day2/members/allie/19_0622.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/allie/19_0622.webp,ok,7,386.88107,original_comparable_run
day3/members/onanong/12_0703.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/onanong/12_0703.webp,copied,0,0.550533,original_comparable_run
day1/members/stevan/18_0567.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/stevan/18_0567.webp,ok,4,200.05431,original_comparable_run
day3/members/stevan/20_0527.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/stevan/20_0527.webp,ok,2,100.786923,original_comparable_run
day1/members/onanong/19_0481.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/onanong/19_0481.webp,copied,0,0.583303,original_comparable_run
day4/members/klaus/08_0554.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/klaus/08_0554.webp,copied,0,0.628972,original_comparable_run
day3/members/klaus/19_0704.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/klaus/19_0704.webp,ok,1,50.178136,original_comparable_run
day2/members/luca/12_0565.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/luca/12_0565.webp,copied,0,0.681554,original_comparable_run
day4/members/luca/08_0034.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/luca/08_0034.webp,copied,0,0.505473,original_comparable_run
day1/members/tien/10_0152.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/tien/10_0152.webp,ok,4,297.637575,original_comparable_run
day4/members/werner/13_0537.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/werner/13_0537.webp,ok,5,373.090659,original_comparable_run
day1/members/bjorn/09_0300.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/bjorn/09_0300.webp,recovered_after_retry,6,,padding040_det005_face512_two_shards
day2/members/florian/14_0303.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day2/members/florian/14_0303.webp,ok,8,589.747401,original_comparable_run
day1/members/luca/14_0698.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/luca/14_0698.webp,ok,3,224.184955,original_comparable_run
day1/members/stevan/18_0660.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/stevan/18_0660.webp,copied,0,0.57229,original_comparable_run
day3/members/allie/13_0693.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day3/members/allie/13_0693.webp,copied,0,0.672477,original_comparable_run
day3/members/onanong/11_0248.webp,reverse_personalization,,failed_after_retry,2,,persistent_failure
day4/members/cathal/13_0210.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day4/members/cathal/13_0210.webp,ok,8,431.029688,original_comparable_run
day1/members/stevan/18_0014.webp,reverse_personalization,outputs/03_anonymisation/05_reverse_personalization/images/day1/members/stevan/18_0014.webp,ok,6,296.493759,original_comparable_run
