relative_path,file_name,file_ext,file_size_bytes,checksum_sha256,image_width,image_height,view_type,participant_id,day_or_session_id,read_status,integrity_status,timestamp_id,camera_stream_id,day_id,blur_score,webp_blockiness_score,face_count,largest_face_size_px,min_face_size_px,occlusion_ratio_value,screen_score,text_score,small_face_flag,motion_blur_flag,extreme_pose_flag,downward_view_flag,visible_screen_flag,visible_text_flag,multiple_faces_flag,no_face_flag,blur_level,face_size,occlusion_ratio,webp_artefact_severity,condition_matches,face_priority_score,dominant_face_confidence,candidate_score,target_condition,label_source,label_confidence,reviewed_condition_label,official_use,challenge_condition,gold_overlap,gold_label_match,condition_label,selection_seed
day2/members/luca/12_0151.webp,12_0151.webp,webp,298802,3c373b2f590af84b0d414d8ba1e59f90ce25f6bb66a775d643a8461765e8b82c,3840,2160,egocentric,luca,day2,ok,valid,12_0151,luca,day2,1911.903981475528,116.6744087837838,2,39.27,28.09,0.0,0.0,7.0,False,False,True,True,False,False,True,False,medium,medium,low,high,"['extreme_pose', 'downward_view', 'multiple_faces']",49.27,0.941,1003.927,downward_view,mtcnn_refined_proxy,0.41,,,False,False,False,downward_view,42
day3/fixed/living2/19_0644.webp,19_0644.webp,webp,279204,645fe5b30b150855af3bae64636d7acfa67a3a9c0b288c466c6a4c6799efb934,3840,2160,exocentric,none,day3,ok,valid,19_0644,living2,day3,2085.753876025457,113.6091091091091,2,24.11,18.92,0.25,0.0,3.0,True,False,False,True,False,False,True,False,medium,small,medium,medium,"['small_face', 'downward_view', 'multiple_faces']",34.11,0.758,1002.411,downward_view,mtcnn_refined_proxy,0.843,,,False,False,False,downward_view,42
day3/members/stevan/09_0406.webp,09_0406.webp,webp,197272,9e52ad3c862c74aa4d307245c9ef22992dc9575b65fa4d0ab3094a0101db7749,3840,2160,egocentric,stevan,day3,ok,valid,09_0406,stevan,day3,1606.459095970448,92.3169575825826,3,29.21,21.47,0.25,0.0,3.0,True,False,False,True,False,False,True,False,medium,small,medium,low,"['small_face', 'downward_view', 'multiple_faces']",44.21,0.999,1002.921,downward_view,mtcnn_refined_proxy,0.735,,,False,False,False,downward_view,42
day4/fixed/meeting/12_0600.webp,12_0600.webp,webp,269290,41f1fad1e2c33d8ab8b92fb0cca9bdb15f63afb4166e6903617c81771b4efb99,3840,2160,exocentric,none,day4,ok,valid,12_0600,meeting,day4,2034.241450331412,109.38949887387386,1,36.93,36.93,0.0,0.0817,6.0,False,False,True,True,False,False,False,False,medium,medium,low,low,"['extreme_pose', 'downward_view']",41.93,0.83,1003.693,downward_view,mtcnn_refined_proxy,0.446,,,False,False,False,downward_view,42
day4/members/bao/12_0416.webp,12_0416.webp,webp,191986,9271749a020118a67e80a64330c2299a5a63f6a38d62fc89efa37ba853fe7a82,3840,2160,egocentric,bao,day4,ok,valid,12_0416,bao,day4,1356.6933672985929,126.71555930930931,3,55.58,10.86,0.0,0.07,2.0,False,False,False,True,False,False,True,False,low,medium,low,high,"['downward_view', 'multiple_faces']",70.58,0.999,1005.558,downward_view,mtcnn_refined_proxy,0.181,,,False,False,False,downward_view,42
day3/members/bjorn/10_0228.webp,10_0228.webp,webp,141276,c233912c90f21e0a0f8134a9032e07ffba65e356084bc19a9c7c84ed797b97af,3840,2160,egocentric,bjorn,day3,ok,valid,10_0228,bjorn,day3,881.0659162570491,95.53999311811812,1,101.51,101.51,0.0,0.07,4.0,False,True,False,True,False,False,False,False,low,large,low,low,"['motion_blur', 'downward_view']",106.51,1.0,1010.151,downward_view,mtcnn_refined_proxy,0.06,large_face,evaluation_and_tuning,False,True,False,downward_view,42
day1/members/luca/08_0655.webp,08_0655.webp,webp,172198,bf0ca4837c048a749d4934517adc1acc69f1bb449a94b5aa5d308fa7d93009e6,3840,2160,egocentric,luca,day1,ok,valid,08_0655,luca,day1,1229.5519207938564,96.23557932932933,1,31.34,31.34,0.25,0.1167,5.0,True,True,True,True,True,False,False,False,low,medium,medium,low,"['small_face', 'motion_blur', 'extreme_pose', 'downward_view', 'visible_screen']",36.34,0.876,1003.134,downward_view,mtcnn_refined_proxy,0.639,,,False,False,False,downward_view,42
day3/members/onanong/13_0383.webp,13_0383.webp,webp,172592,6cb8e9a8d01eaad0138d26bc50fdf0ddae397b425c25b65aa599fe11afdd1734,3840,2160,egocentric,onanong,day3,ok,valid,13_0383,onanong,day3,1741.9665789587473,100.85915603103102,1,44.09,44.09,0.0,0.0,1.0,False,False,True,True,False,False,False,False,medium,medium,low,low,"['extreme_pose', 'downward_view']",49.09,1.0,1004.409,downward_view,mtcnn_refined_proxy,0.337,,,False,False,False,downward_view,42
day4/members/cathal/18_0478.webp,18_0478.webp,webp,238468,0d236d9e5f2563b8e31ed18fb32fbff0b56f11a9191172d844250cce7da2e862,3840,2160,egocentric,cathal,day4,ok,valid,18_0478,cathal,day4,1874.0594172059828,112.84465715715716,3,61.18,11.97,0.25,0.0,6.0,False,False,True,True,False,False,True,False,medium,medium,medium,medium,"['extreme_pose', 'downward_view', 'multiple_faces']",76.18,0.997,1006.118,downward_view,mtcnn_refined_proxy,0.12,,,False,False,False,downward_view,42
day4/members/klaus/15_0033.webp,15_0033.webp,webp,288208,f12cdd7edc2414e918060fa11322ae5914dacc0612a9cd3c83aadca351df5ee1,3840,2160,egocentric,klaus,day4,ok,valid,15_0033,klaus,day4,2066.9183323654784,114.25125125125126,1,39.22,39.22,0.0,0.0,2.0,False,False,False,True,False,False,False,False,medium,medium,low,medium,['downward_view'],44.22,0.809,1003.922,downward_view,mtcnn_refined_proxy,0.422,visible_text,evaluation_and_tuning,False,True,False,downward_view,42
day2/members/cathal/19_0696.webp,19_0696.webp,webp,215324,244de99a5ad9df2c82b2b19b4e48ca3e2bd1efbd5c63b7c5f5ad01f3e7141464,3840,2160,egocentric,cathal,day2,ok,valid,19_0696,cathal,day2,2384.0542122425604,103.98656468968969,6,62.35,22.5,0.25,0.0,1.0,False,False,True,True,False,False,True,False,high,medium,medium,low,"['extreme_pose', 'downward_view', 'multiple_faces']",92.35,0.993,1006.235,downward_view,mtcnn_refined_proxy,0.108,,,False,False,False,downward_view,42
day3/members/luca/08_0206.webp,08_0206.webp,webp,140248,e8066a83fcccb46f142d5e1c6de443841401b273f8178cedab65116af3f64a25,3840,2160,egocentric,luca,day3,ok,valid,08_0206,luca,day3,408.56505319807263,100.1925424382716,1,19.24,19.24,0.0,0.0,16.0,True,True,False,True,False,True,False,False,low,small,low,low,"['small_face', 'motion_blur', 'downward_view', 'visible_text']",24.24,0.797,1001.924,downward_view,mtcnn_refined_proxy,0.916,no_face,evaluation_and_tuning,False,True,False,downward_view,42
day3/members/florian/09_0451.webp,09_0451.webp,webp,210040,4e2fc6112856b61a291b4a1a68360f96f3ad0fad575ee4e453b62ed97d329576,3840,2160,egocentric,florian,day3,ok,valid,09_0451,florian,day3,2469.215084792819,118.3606106106106,5,46.6,29.83,0.0,0.0,7.0,False,False,False,True,False,False,True,False,high,medium,low,high,"['downward_view', 'multiple_faces']",71.6,0.886,1004.66,downward_view,mtcnn_refined_proxy,0.277,motion_blur,evaluation_and_tuning,False,True,False,downward_view,42
day2/fixed/living1/14_0686.webp,14_0686.webp,webp,352594,99f7987e570edf46c2dafe9a856f6a92ea8967bb39998ba267a50f20c1b034a9,3840,2160,exocentric,none,day2,ok,valid,14_0686,living1,day2,2236.3893220143027,112.22469344344344,1,61.0,61.0,0.25,0.2567,2.0,False,False,False,False,True,False,False,False,medium,medium,medium,medium,['visible_screen'],,,18.37,visible_screen,screen_specific_proxy,0.524,,,False,False,False,visible_screen,42
day3/members/klaus/17_0717.webp,17_0717.webp,webp,290462,e932b68493a2f97a162fa22f808931b3d5624712c99d125149b83c3ae0236281,3840,2160,egocentric,klaus,day3,ok,valid,17_0717,klaus,day3,1334.6595941028152,106.98417052469136,6,44.52,16.59,0.25,0.0,16.0,False,False,True,False,False,True,True,False,low,medium,medium,low,"['extreme_pose', 'visible_text', 'multiple_faces']",0.0,1.0,5.6,visible_screen,screen_specific_proxy,0.988,,,False,False,False,visible_screen,42
day2/members/luca/11_0298.webp,11_0298.webp,webp,249726,8ead6935d22fcc9544454bb53eb7904eb12e1ec74901e8b9c9195b201632b5e4,3840,2160,egocentric,luca,day2,ok,valid,11_0298,luca,day2,2410.0306498628256,113.56522147147147,3,34.76,15.57,0.0,0.28,0.0,False,False,True,False,True,False,True,False,high,medium,low,medium,"['extreme_pose', 'visible_screen', 'multiple_faces']",0.0,0.862,28.000000000000004,visible_screen,screen_specific_proxy,0.22,,,False,False,False,visible_screen,42
day1/members/cathal/09_0142.webp,09_0142.webp,webp,259502,1b0c4544d6eaa8027385d1fd769a5ee613a09989a0620aab0dd4f50e35f7eb40,3840,2160,egocentric,cathal,day1,ok,valid,09_0142,cathal,day1,2091.409785183041,113.60693506006004,3,45.49,17.64,0.0,0.3383,3.0,False,False,True,False,True,False,True,False,medium,medium,low,medium,"['extreme_pose', 'visible_screen', 'multiple_faces']",0.0,1.0,34.879999999999995,visible_screen,screen_specific_proxy,0.049,,,False,False,False,visible_screen,42
day1/members/stevan/18_0389.webp,18_0389.webp,webp,203544,1df821dd7f8172defb12621361700257024609fc1c0ac5869e50d32fda786db5,3840,2160,egocentric,stevan,day1,ok,valid,18_0389,stevan,day1,1815.5619826361165,111.23456268768771,4,40.62,25.05,0.0,0.2567,7.0,False,False,False,False,True,False,True,False,medium,medium,low,medium,"['visible_screen', 'multiple_faces']",0.0,1.0,28.12,visible_screen,screen_specific_proxy,0.207,,,False,False,False,visible_screen,42
day3/members/stevan/17_0701.webp,17_0701.webp,webp,205490,9bd930e2ee9af607690be0b5c467df955f8d058b76cdd441e40fddbace25e3d4,3840,2160,egocentric,stevan,day3,ok,valid,17_0701,stevan,day3,1537.3100669080577,105.80568068068068,5,37.67,16.33,0.25,0.1633,4.0,False,False,False,False,True,False,True,False,low,medium,medium,low,"['visible_screen', 'multiple_faces']",49.0,1.0,17.729999999999997,visible_screen,screen_specific_proxy,0.585,,,False,False,False,visible_screen,42
day3/members/werner/08_0665.webp,08_0665.webp,webp,237062,8a869c92c7700d734fb948a4af5f5234e7bf0455bd7ac96ac1b74de6ccc9eed2,3840,2160,egocentric,werner,day3,ok,valid,08_0665,werner,day3,2350.2987548916503,114.56669169169167,3,43.68,31.08,0.0,0.2567,3.0,False,False,True,False,True,False,True,False,high,medium,low,high,"['extreme_pose', 'visible_screen', 'multiple_faces']",0.0,0.952,26.72,visible_screen,screen_specific_proxy,0.256,,,False,False,False,visible_screen,42
day4/fixed/living1/10_0590.webp,10_0590.webp,webp,308000,ea22816751492ee8ad3dce631cc2492bc21aaeba1a6b4fc78b522a327f3e492e,3840,2160,exocentric,none,day4,ok,valid,10_0590,living1,day4,2245.305603780864,111.97458395895896,3,42.01,22.73,0.25,0.2217,5.0,False,False,False,False,True,False,True,False,high,medium,medium,medium,"['visible_screen', 'multiple_faces']",0.0,0.949,15.920000000000002,visible_screen,screen_specific_proxy,0.695,,,False,False,False,visible_screen,42
day1/members/florian/10_0451.webp,10_0451.webp,webp,195270,595bac14f35ef07c125ec2c4dc2bd2d065176a304cad2f546522444c19b39b90,3840,2160,egocentric,florian,day1,ok,valid,10_0451,florian,day1,1279.079507310004,111.87013576076076,3,13.57,11.0,0.0,0.2683,5.0,True,True,True,False,True,False,True,False,low,small,low,medium,"['small_face', 'motion_blur', 'extreme_pose', 'visible_screen', 'multiple_faces']",0.0,1.0,28.58,visible_screen,screen_specific_proxy,0.183,,,False,False,False,visible_screen,42
day2/members/werner/11_0279.webp,11_0279.webp,webp,248526,b3991d52970c36839e56ea54de42b479b5ebc1fc6e3309c2f32abbd8c8d99a6e,3840,2160,egocentric,werner,day2,ok,valid,11_0279,werner,day2,2419.9987606891063,114.45054429429428,3,26.59,23.8,0.0,0.3383,0.0,True,False,False,False,True,False,True,False,high,small,low,high,"['small_face', 'visible_screen', 'multiple_faces']",0.0,1.0,33.83,visible_screen,screen_specific_proxy,0.061,,,False,False,False,visible_screen,42
day4/members/allie/14_0174.webp,14_0174.webp,webp,215526,2ab2270c860fe0c767e9c761d15028325993abdbfe8b82f6c360e8891d6de14a,3840,2160,egocentric,allie,day4,ok,valid,14_0174,allie,day4,1538.8512967003137,107.04085335335336,5,32.87,20.66,0.0,0.245,5.0,False,False,False,False,True,False,True,False,low,medium,low,low,"['visible_screen', 'multiple_faces']",0.0,0.999,26.25,visible_screen,screen_specific_proxy,0.268,,,False,False,False,visible_screen,42
day4/members/cathal/15_0372.webp,15_0372.webp,webp,255554,5c91f1b37f44fe992333de2b75999e65be9f4759b40c9390905ad9596c0ca0a8,3840,2160,egocentric,cathal,day4,ok,valid,15_0372,cathal,day4,2451.028388547963,112.8270145145145,3,67.09,26.81,0.25,0.1283,6.0,False,False,False,False,True,False,True,False,high,medium,medium,medium,"['visible_screen', 'multiple_faces']",0.0,1.0,14.93,visible_screen,screen_specific_proxy,0.793,,,False,False,False,visible_screen,42
day4/fixed/living2/10_0593.webp,10_0593.webp,webp,309948,cc4dee569d0c883081ffb83104aee3c59de62b46c9629a0a70c7388c465880f1,3840,2160,exocentric,none,day4,ok,valid,10_0593,living2,day4,2262.614268694358,110.54158846346344,1,26.85,26.85,0.0,0.1867,5.0,True,False,True,False,True,False,False,False,high,small,low,medium,"['small_face', 'extreme_pose', 'visible_screen']",0.0,0.803,12.420000000000002,visible_screen,screen_specific_proxy,0.902,,,False,False,False,visible_screen,42
day3/fixed/living1/15_0503.webp,15_0503.webp,webp,385876,eacd2331ee846662b31a5c02b142188325c6c672233e0465e0437332ea8375f9,3840,2160,exocentric,none,day3,ok,valid,15_0503,living1,day3,2862.6474980902444,112.85804554554556,1,31.0,31.0,0.0,0.2333,1.0,False,False,False,False,True,False,False,False,low,medium,low,medium,['visible_screen'],,,15.680000000000003,visible_screen,screen_specific_proxy,0.72,,,False,False,False,visible_screen,42
day1/members/klaus/17_0637.webp,17_0637.webp,webp,164784,0b118a8f882814afdf28f35aa2a1cafdd6ffa3edcea6a74dc1aed493e52eeba1,3840,2160,egocentric,klaus,day1,ok,valid,17_0637,klaus,day1,1600.3498167791774,102.7069413163163,4,46.34,29.06,0.25,0.14,4.0,False,False,True,False,True,False,True,False,medium,medium,medium,low,"['extreme_pose', 'visible_screen', 'multiple_faces']",0.0,0.998,15.400000000000002,visible_screen,screen_specific_proxy,0.756,,,False,False,False,visible_screen,42
day3/members/werner/15_0224.webp,15_0224.webp,webp,238340,bf5247179f496da4ff6e42de95479602b63509af3f5b08b1fd3fa34f39e29c3b,3840,2160,egocentric,werner,day3,ok,valid,15_0224,werner,day3,2389.8396135541543,108.14531719219217,2,42.45,28.57,0.25,0.2567,3.0,False,False,True,False,True,False,True,False,high,medium,medium,low,"['extreme_pose', 'visible_screen', 'multiple_faces']",0.0,1.0,26.72,visible_screen,screen_specific_proxy,0.256,,,False,False,False,visible_screen,42
day3/fixed/living1/20_0335.webp,20_0335.webp,webp,310670,d867e3533bb9c39a5c0e4040e86a283d5b696a5337cded35369f62cff85ae0dd,3840,2160,exocentric,none,day3,ok,valid,20_0335,living1,day3,3114.400210782461,119.07494994994993,2,36.57,31.06,0.0,0.245,5.0,False,False,True,False,True,False,True,False,high,medium,low,high,"['extreme_pose', 'visible_screen', 'multiple_faces']",0.0,0.973,18.25,visible_screen,screen_specific_proxy,0.537,,,False,False,False,visible_screen,42
day4/fixed/living1/13_0219.webp,13_0219.webp,webp,306906,63baa4e4c1b134d5b21536229fb4d678d9bb8dea6674d993706bf75ee945a7f6,3840,2160,exocentric,none,day4,ok,valid,13_0219,living1,day4,2320.448408517836,113.34678428428428,2,26.89,22.24,0.0,0.2217,5.0,True,False,True,False,True,False,True,False,high,small,low,medium,"['small_face', 'extreme_pose', 'visible_screen', 'multiple_faces']",0.0,0.772,15.920000000000002,visible_screen,screen_specific_proxy,0.695,,,False,False,False,visible_screen,42
day4/fixed/living2/10_0551.webp,10_0551.webp,webp,335556,cab11d87ca7be2f4eb6d15b4afc99c700028bcd8ebfbf48efc419330786b5a43,3840,2160,exocentric,none,day4,ok,valid,10_0551,living2,day4,2256.728505464102,112.06725475475471,1,24.77,24.77,0.0,0.1983,5.0,True,False,True,False,True,False,False,False,high,small,low,medium,"['small_face', 'extreme_pose', 'visible_screen']",0.0,0.805,13.580000000000002,visible_screen,screen_specific_proxy,0.854,,,False,False,False,visible_screen,42
day3/members/klaus/14_0124.webp,14_0124.webp,webp,252886,a63277d1a68de353fc8107a0521bc74949ce425673bc9952ad9a35cebda5c15b,3840,2160,egocentric,klaus,day3,ok,valid,14_0124,klaus,day3,1593.339162781478,106.60621913580243,2,70.73,48.05,0.5,0.0,15.0,False,False,True,False,False,True,True,False,medium,medium,high,low,"['extreme_pose', 'visible_text', 'multiple_faces']",0.0,0.999,5.25,visible_screen,screen_specific_proxy,1.0,,,False,False,False,visible_screen,42
day2/fixed/living1/15_0148.webp,15_0148.webp,webp,297732,16740fa3fe4cf0276ac18d24a1adfd32f133c2d7c41d48af146a39fb11ad5b87,3840,2160,exocentric,none,day2,ok,valid,15_0148,living1,day2,2515.066157076603,109.6665259009009,1,20.55,20.55,0.0,0.2333,1.0,True,False,True,False,True,False,False,False,high,small,low,low,"['small_face', 'extreme_pose', 'visible_screen']",0.0,0.833,15.680000000000003,visible_screen,screen_specific_proxy,0.72,,,False,False,False,visible_screen,42
day3/members/werner/17_0055.webp,17_0055.webp,webp,220924,704620a5708f7725056081e9426a4bfbf67c47eb28a2a522ee180ae5da0f9d2e,3840,2160,egocentric,werner,day3,ok,valid,17_0055,werner,day3,2143.8934291751807,114.65169857357358,3,32.74,16.36,0.25,0.2683,5.0,False,False,True,False,True,False,True,False,medium,medium,medium,high,"['extreme_pose', 'visible_screen', 'multiple_faces']",0.0,0.995,28.58,visible_screen,screen_specific_proxy,0.183,,,False,False,False,visible_screen,42
day4/members/bao/13_0648.webp,13_0648.webp,webp,230782,35cf14305405ec62f8bdee4369b93e8c013be4451fa61b9f06bfd115d9c401db,3840,2160,egocentric,bao,day4,ok,valid,13_0648,bao,day4,1989.672259107048,110.18588901401404,10,39.22,12.8,0.25,0.245,3.0,False,False,True,False,True,False,True,False,medium,medium,medium,medium,"['extreme_pose', 'visible_screen', 'multiple_faces']",0.0,0.992,25.55,visible_screen,screen_specific_proxy,0.293,,,False,False,False,visible_screen,42
day4/members/luca/09_0661.webp,09_0661.webp,webp,279022,c30d088241ba336321b2ac2283104e990ac32ea4c13687e65cd508c4f1bdde9d,3840,2160,egocentric,luca,day4,ok,valid,09_0661,luca,day4,2357.734699925459,112.02790290290292,3,29.64,7.44,0.0,0.1867,5.0,True,False,False,False,True,False,True,False,high,small,low,medium,"['small_face', 'visible_screen', 'multiple_faces']",0.0,1.0,20.42,visible_screen,screen_specific_proxy,0.427,,,False,False,False,visible_screen,42
day4/members/klaus/08_0503.webp,08_0503.webp,webp,288906,d85b2a33255c00ed2b5eeb70007f2423aa7f33f5f1c120faa93c12cf4fc540ad,3840,2160,egocentric,klaus,day4,ok,valid,08_0503,klaus,day4,2037.6979094849653,109.17185935935936,1,19.1,19.1,0.25,0.105,3.0,True,False,True,False,True,False,False,False,medium,small,medium,low,"['small_face', 'extreme_pose', 'visible_screen']",0.0,0.75,11.55,visible_screen,screen_specific_proxy,0.939,,,False,False,False,visible_screen,42
day4/members/onanong/11_0231.webp,11_0231.webp,webp,237068,c905e413b6b3513693021c51cc789a840b6b5e1a400a0e41438d38f456eb9973,3840,2160,egocentric,onanong,day4,ok,valid,11_0231,onanong,day4,2117.53242850598,117.83406844344344,5,44.33,21.73,0.0,0.1983,3.0,False,False,True,False,True,False,True,False,medium,medium,low,high,"['extreme_pose', 'visible_screen', 'multiple_faces']",0.0,0.925,20.880000000000003,visible_screen,screen_specific_proxy,0.402,,,False,False,False,visible_screen,42
day2/fixed/living1/12_0153.webp,12_0153.webp,webp,335298,de4eed8ea1e75d1eb70e596f41af9c8745824aa44a4b150235597c17e6dd4426,3840,2160,exocentric,none,day2,ok,valid,12_0153,living1,day2,2421.9558713099264,111.86829016516518,1,34.0,34.0,0.0,0.21,2.0,False,False,False,True,True,False,False,False,low,medium,low,medium,"['downward_view', 'visible_screen']",,,13.7,visible_screen,screen_specific_proxy,0.841,,,False,False,False,visible_screen,42
day3/fixed/kitchen/20_0069.webp,20_0069.webp,webp,267734,ac07d5a90024159d06ddec495d11d405547f0371eb1f207816a6bafef38a0c41,3840,2160,exocentric,none,day3,ok,valid,20_0069,kitchen,day3,2642.438425202174,114.6310842092092,1,16.04,16.04,0.0,0.14,5.0,True,False,True,False,True,False,False,False,high,small,low,high,"['small_face', 'extreme_pose', 'visible_screen']",0.0,1.0,15.750000000000002,visible_screen,screen_specific_proxy,0.707,,,False,False,False,visible_screen,42
day3/fixed/living1/12_0034.webp,12_0034.webp,webp,389906,037b80806f8d9b965ef618a6eb41ae69e62f4331bb808909a0a558ab94173100,3840,2160,exocentric,none,day3,ok,valid,12_0034,living1,day3,2761.800987489012,111.764232982983,1,19.35,19.35,0.0,0.2567,2.0,True,False,True,False,True,False,False,False,high,small,low,medium,"['small_face', 'extreme_pose', 'visible_screen']",0.0,0.771,18.37,visible_screen,screen_specific_proxy,0.524,,,False,False,False,visible_screen,42
day2/members/florian/19_0106.webp,19_0106.webp,webp,209970,7cb0912e5a4a62c27a72fd9db97aea09129dedae259c928be333b7d170c54d57,3840,2160,egocentric,florian,day2,ok,valid,19_0106,florian,day2,1780.128516761327,109.83916729229227,2,20.01,16.9,0.0,0.175,1.0,True,False,False,False,True,False,True,False,medium,small,low,low,"['small_face', 'visible_screen', 'multiple_faces']",0.0,0.756,17.85,visible_screen,screen_specific_proxy,0.573,,,False,False,False,visible_screen,42
day3/members/klaus/12_0571.webp,12_0571.webp,webp,324052,127791e0b95230d447c4262b5cf0fb67e8a37d168ce296a9482e08c81581aea2,3840,2160,egocentric,klaus,day3,ok,valid,12_0571,klaus,day3,1434.5818436267518,94.52935185185184,0,0.0,0.0,1.0,0.0,16.0,False,False,False,False,False,True,False,True,medium,none,high,low,"['visible_text', 'no_face']",,,57.56387895751168,visible_text,condition_specific_proxy,0.6,,,False,False,False,visible_text,42
day3/members/klaus/11_0115.webp,11_0115.webp,webp,302108,9d84ec7e476448c3d55a51ce3ea227bf2648b91caf252e75085ed09bce0b2d36,3840,2160,egocentric,klaus,day3,ok,valid,11_0115,klaus,day3,1802.52108639396,103.64885030864195,0,0.0,0.0,1.0,0.0,15.0,False,False,False,False,False,True,False,True,low,none,high,medium,"['visible_text', 'no_face']",,,55.0,visible_text,condition_specific_proxy,1.0,,,False,False,False,visible_text,42
day3/members/klaus/10_0639.webp,10_0639.webp,webp,350176,5ac035ad01d495b990323490e7f6ac8242869035cb64f72610e5c71aa92297e8,3840,2160,egocentric,klaus,day3,ok,valid,10_0639,klaus,day3,2188.821201607033,106.87685185185188,0,0.0,0.0,1.0,0.0,16.0,False,False,False,False,False,True,False,True,low,none,high,high,"['visible_text', 'no_face']",,,58.0,visible_text,condition_specific_proxy,0.4,,,False,False,False,visible_text,42
day3/members/klaus/12_0328.webp,12_0328.webp,webp,457688,e2907c65b2b722f611905c1cca16c374ccaa5fe1e7407b34fc209cefb600b4ce,3840,2160,egocentric,klaus,day3,ok,valid,12_0328,klaus,day3,1862.3866754272256,100.71829475308644,0,0.0,0.0,1.0,0.0,15.0,False,False,False,False,False,True,False,True,low,none,high,low,"['visible_text', 'no_face']",,,55.0,visible_text,condition_specific_proxy,1.0,,,False,False,False,visible_text,42
day3/members/klaus/17_0613.webp,17_0613.webp,webp,301330,d2ed28f1ff44eec73c4c4724e9fbf42498968134e983909e4cecfa5b9c24bbcd,3840,2160,egocentric,klaus,day3,ok,valid,17_0613,klaus,day3,1383.2765062724902,109.32013503086418,0,0.0,0.0,1.0,0.0,17.0,False,False,False,False,False,True,False,True,medium,none,high,high,"['visible_text', 'no_face']",,,60.22184337514993,visible_text,condition_specific_proxy,0.471,,,,,,visible_text,42
day3/members/klaus/11_0554.webp,11_0554.webp,webp,286666,dc8e516817bbcf0cba4e25f05fe8541b23ba8e86fb83ab671945ceafcea7400b,3840,2160,egocentric,klaus,day3,ok,valid,11_0554,klaus,day3,1766.9865394403903,112.5915779320988,0,0.0,0.0,1.0,0.0,14.0,False,False,False,False,False,True,False,True,low,none,high,high,"['visible_text', 'no_face']",,,52.0,visible_text,condition_specific_proxy,0.941,,,,,,visible_text,42
day3/members/klaus/08_0430.webp,08_0430.webp,webp,247506,963c03660f9d4c0b48981c8e330c6605eed8ef09dd6773e9f3e6ae21db8e3659,3840,2160,egocentric,klaus,day3,ok,valid,08_0430,klaus,day3,1472.2806128878506,103.92327160493828,0,0.0,0.0,1.0,0.0,23.0,False,False,False,False,False,True,False,True,medium,none,high,medium,"['visible_text', 'no_face']",,,78.815204085919,visible_text,condition_specific_proxy,0.118,,,,,,visible_text,42
day3/members/klaus/12_0509.webp,12_0509.webp,webp,2204954,e95c554168789ae13ff41af4eae975267b3886a7cc1c41f0a7d9c25ee8d54a12,3840,2160,egocentric,klaus,day3,ok,valid,12_0509,klaus,day3,3083.14248011138,120.15452546296297,0,0.0,0.0,1.0,0.0,34.0,False,False,False,False,False,True,False,True,low,none,high,high,"['visible_text', 'no_face']",,,112.0,visible_text,condition_specific_proxy,0.059,,,,,,visible_text,42
day3/members/klaus/09_0121.webp,09_0121.webp,webp,293454,7eacdbc5a5e237f5e79f6d88268d253efa9c4d337adc471acf22ecc51d59c42c,3840,2160,egocentric,klaus,day3,ok,valid,09_0121,klaus,day3,1620.205711974656,105.25400462962963,0,0.0,0.0,1.0,0.0,15.0,False,False,False,False,False,True,False,True,low,none,high,medium,"['visible_text', 'no_face']",,,55.0,visible_text,condition_specific_proxy,0.824,,,,,,visible_text,42
day3/members/klaus/11_0074.webp,11_0074.webp,webp,382362,0d5e48988c1645b229b549acb840624008f2366d5e47dcbd4de9a6b03ee22347,3840,2160,egocentric,klaus,day3,ok,valid,11_0074,klaus,day3,2066.552782328059,109.2840625,0,0.0,0.0,1.0,0.0,17.0,False,False,False,False,False,True,False,True,low,none,high,high,"['visible_text', 'no_face']",,,61.0,visible_text,condition_specific_proxy,0.412,,,,,,visible_text,42
day3/members/klaus/18_0475.webp,18_0475.webp,webp,230756,04ec236eae25e067523098ba18f40fb4cd7009c39f6990632c816f8814b54184,3840,2160,egocentric,klaus,day3,ok,valid,18_0475,klaus,day3,1087.1602961523215,107.70425540123456,1,26.0,26.0,0.0,0.0,14.0,True,False,False,False,False,True,False,False,medium,small,low,high,"['small_face', 'visible_text']",,,49.24773530768214,visible_text,condition_specific_proxy,1.0,,,,,,visible_text,42
day3/members/klaus/11_0513.webp,11_0513.webp,webp,497044,48dda856fa9fcf2419bae0e00a98466b7af0657c42662b8d13cbdea3f44c1263,3840,2160,egocentric,klaus,day3,ok,valid,11_0513,klaus,day3,2750.1478357823808,109.64390432098762,0,0.0,0.0,1.0,0.0,17.0,False,False,False,False,False,True,False,True,low,none,high,high,"['visible_text', 'no_face']",,,61.0,visible_text,condition_specific_proxy,0.412,,,,,,visible_text,42
day3/members/klaus/15_0325.webp,15_0325.webp,webp,239866,502cf8ede2a89b5b37dbd2b7783ae758bccaf1cf02bbade4337639db9029f072,3840,2160,egocentric,klaus,day3,ok,valid,15_0325,klaus,day3,1055.4990957229898,104.65744984567904,1,137.0,137.0,0.0,0.0,16.0,False,False,False,False,False,True,False,False,medium,large,low,medium,['visible_text'],,,55.036660638153265,visible_text,condition_specific_proxy,0.765,,,,,,visible_text,42
