egocentric_relative_path,file_name_ego,file_ext_ego,file_size_bytes_ego,checksum_sha256_ego,image_width_ego,image_height_ego,egocentric_stream_id,view_type_ego,egocentric_participant_id,day_or_session_id_ego,read_status_ego,integrity_status_ego,day_id,timestamp_id,exocentric_relative_path,file_name_exo,file_ext_exo,file_size_bytes_exo,checksum_sha256_exo,image_width_exo,image_height_exo,exocentric_stream_id,view_type_exo,participant_id,day_or_session_id_exo,read_status_exo,integrity_status_exo,pair_id
day3/members/stevan/12_0177.webp,12_0177.webp,webp,246698,b20c023311a41bd83ee8d1373c343a5d1332ae038dcacefb0af5c02cd77a43f1,3840,2160,stevan,egocentric,stevan,day3,ok,valid,day3,12_0177,day3/fixed/living1/12_0177.webp,12_0177.webp,webp,446014,f3109726f0f4462e2cb306fbdf0e046b08638213f5470a4d24aa915c7b7936db,3840,2160,living1,exocentric,,day3,ok,valid,day3::12_0177::stevan::living1
day3/members/werner/13_0053.webp,13_0053.webp,webp,141270,b6234bce391c7c7b29945a094830b9f4b718661f2e41d2d37702f8b06cea7d78,3840,2160,werner,egocentric,werner,day3,ok,valid,day3,13_0053,day3/fixed/living1/13_0053.webp,13_0053.webp,webp,349518,90a43ad2f716f318d77e18824b7bc32a28c5ce7f3903a090fc57c2145d9e53eb,3840,2160,living1,exocentric,,day3,ok,valid,day3::13_0053::werner::living1
day3/members/bjorn/14_0314.webp,14_0314.webp,webp,366904,b329ce3b8b0e7cd90313d7ef7ee7556d31b8660fd52ca36bb459eb7ce97e395c,3840,2160,bjorn,egocentric,bjorn,day3,ok,valid,day3,14_0314,day3/fixed/living1/14_0314.webp,14_0314.webp,webp,468360,6b77918848a31f27cd8f3c25020bf4c469b04815a19f39d6fc9f99ef45c1f2d1,3840,2160,living1,exocentric,,day3,ok,valid,day3::14_0314::bjorn::living1
day3/members/allie/16_0057.webp,16_0057.webp,webp,174070,d287468652b5763f72f847f859beb5049d22411dfb385f1f0b352ab2d5766b46,3840,2160,allie,egocentric,allie,day3,ok,valid,day3,16_0057,day3/fixed/living1/16_0057.webp,16_0057.webp,webp,312176,d3d01dd7f2c717918f0f6f38cc3f3978bd7abe668936afc49c20aa7393cf8d75,3840,2160,living1,exocentric,,day3,ok,valid,day3::16_0057::allie::living1
day3/members/tien/16_0218.webp,16_0218.webp,webp,307268,1d666da4240152f44584b7208917d7ad2adf06f73221503a1ae57f32f6573aea,3840,2160,tien,egocentric,tien,day3,ok,valid,day3,16_0218,day3/fixed/living1/16_0218.webp,16_0218.webp,webp,319372,845d5a7c84919c7e09b46f806be2005a71d1fc8e68cb217a000386de625faa40,3840,2160,living1,exocentric,,day3,ok,valid,day3::16_0218::tien::living1
day3/members/luca/17_0369.webp,17_0369.webp,webp,115494,655331464bd78e45455f0dacf4864c59da3501b320b497113a5a5e5d9ce0140c,3840,2160,luca,egocentric,luca,day3,ok,valid,day3,17_0369,day3/fixed/living1/17_0369.webp,17_0369.webp,webp,321322,9746fb096fc2c728a74f6f95422c8867cb71d5031454f10e4b53548bdb56b89f,3840,2160,living1,exocentric,,day3,ok,valid,day3::17_0369::luca::living1
day3/members/klaus/19_0422.webp,19_0422.webp,webp,114434,3de7d1a624bbbd21e68d38e173a538bdb4f434b8f0a8e1219229b222ea5cbd93,3840,2160,klaus,egocentric,klaus,day3,ok,valid,day3,19_0422,day3/fixed/living1/19_0422.webp,19_0422.webp,webp,300394,c8333d7f34e21d6f03219569e3dc2dffc3b99d639d2b51a16092f2438cdfd02b,3840,2160,living1,exocentric,,day3,ok,valid,day3::19_0422::klaus::living1
day3/members/bjorn/20_0320.webp,20_0320.webp,webp,266182,e124acb4e2cba445cb00fa0fd819f7dc48ddc1abf673b06d947924494ffcea98,3840,2160,bjorn,egocentric,bjorn,day3,ok,valid,day3,20_0320,day3/fixed/living1/20_0320.webp,20_0320.webp,webp,301788,d530ca9cfde542218c4872a3b97bb332dfe7a809ea02f47d33e8982df870e779,3840,2160,living1,exocentric,,day3,ok,valid,day3::20_0320::bjorn::living1
day3/members/stevan/20_0519.webp,20_0519.webp,webp,295036,b11c7278e29faa240609cc273b0bb87132e950cf47af9edfd345890825589147,3840,2160,stevan,egocentric,stevan,day3,ok,valid,day3,20_0519,day3/fixed/living1/20_0519.webp,20_0519.webp,webp,309930,94a69427af3e7d1cca5a0b6652601e19017929b045623a29d52bdfa14e5f352b,3840,2160,living1,exocentric,,day3,ok,valid,day3::20_0519::stevan::living1
day3/members/allie/08_0627.webp,08_0627.webp,webp,192940,dcf89cf7b879f9588f15f2bb646dc11a558bb4bfd7fcac6b46cf566da3e2378e,3840,2160,allie,egocentric,allie,day3,ok,valid,day3,08_0627,day3/fixed/living2/08_0627.webp,08_0627.webp,webp,279780,e563aace15b4d8d0d53f7cb3c06f707025a6b52642464534ae9d2384ca83683d,3840,2160,living2,exocentric,,day3,ok,valid,day3::08_0627::allie::living2
day3/members/cathal/09_0113.webp,09_0113.webp,webp,247220,3dd97baca47afda334ca3487276429d74b1135a0a3d4ecaec4098cdbad7bee19,3840,2160,cathal,egocentric,cathal,day3,ok,valid,day3,09_0113,day3/fixed/living2/09_0113.webp,09_0113.webp,webp,295410,0d0b6d547e7969c5eaf317adbe9639ec2f2c1f89deac6d7cffabe2ec23c5579f,3840,2160,living2,exocentric,,day3,ok,valid,day3::09_0113::cathal::living2
day3/members/cathal/10_0462.webp,10_0462.webp,webp,251290,cfe318690e79e991dbc82b146221c7810a313f189f79f49e9e336a19a2c37fc4,3840,2160,cathal,egocentric,cathal,day3,ok,valid,day3,10_0462,day3/fixed/living2/10_0462.webp,10_0462.webp,webp,301598,06bac2b9537f89a3f86f2a61195353384f11b32691f29b7a0230bc51437ab9c6,3840,2160,living2,exocentric,,day3,ok,valid,day3::10_0462::cathal::living2
day3/members/klaus/13_0278.webp,13_0278.webp,webp,235044,b11e9d7d536673226bbdd09d9480f035f4eb26b4dd230b87d8f6f6cb09601a4f,3840,2160,klaus,egocentric,klaus,day3,ok,valid,day3,13_0278,day3/fixed/living2/13_0278.webp,13_0278.webp,webp,449492,6e48561eeb9e4fb378ad8ab742dbf9e2b0ed3f2002d9613b719f662a7573c837,3840,2160,living2,exocentric,,day3,ok,valid,day3::13_0278::klaus::living2
day3/members/tien/14_0555.webp,14_0555.webp,webp,271954,9abcde8ec5fab60db21f7b54aa83b1949f587183baf70b0243d4c5ddbe783751,3840,2160,tien,egocentric,tien,day3,ok,valid,day3,14_0555,day3/fixed/living2/14_0555.webp,14_0555.webp,webp,527740,7cac6082420eb582371c067c004b92f5b829d1bc00d8f5100863107222cb94b9,3840,2160,living2,exocentric,,day3,ok,valid,day3::14_0555::tien::living2
day3/members/allie/17_0182.webp,17_0182.webp,webp,221686,bc78889a181f11976115685566a685c32aa8bc106a709358eb3e5e1e1be328f0,3840,2160,allie,egocentric,allie,day3,ok,valid,day3,17_0182,day3/fixed/living2/17_0182.webp,17_0182.webp,webp,279198,3798838df256ea0e5585b718002becab13e6ce3d5cf493660bb998d243d31569,3840,2160,living2,exocentric,,day3,ok,valid,day3::17_0182::allie::living2
day3/members/luca/17_0383.webp,17_0383.webp,webp,154166,aac1d15edd3c9e42c8a4f6ba3c2ab19712707ae639f8309f4a6bcd33bd436d9f,3840,2160,luca,egocentric,luca,day3,ok,valid,day3,17_0383,day3/fixed/living2/17_0383.webp,17_0383.webp,webp,279704,8202ecbbb9303283b818ef17f812d4406cfec950a6948bcfe2ca486e88e7185a,3840,2160,living2,exocentric,,day3,ok,valid,day3::17_0383::luca::living2
day3/members/onanong/18_0294.webp,18_0294.webp,webp,244716,e266f90faade4e979276d62737b857f8a97920731086d95bd33557b4a88f9b69,3840,2160,onanong,egocentric,onanong,day3,ok,valid,day3,18_0294,day3/fixed/living2/18_0294.webp,18_0294.webp,webp,275822,d437a1c95c4c9a8a7333e8ee4795a3229c091ec093774eae72b4afd7f23cb4e7,3840,2160,living2,exocentric,,day3,ok,valid,day3::18_0294::onanong::living2
day3/members/werner/18_0608.webp,18_0608.webp,webp,212212,5a21513c60f13fbca9ef6a572d10ac457361faa2468e19d4e8eb9f21df8c418e,3840,2160,werner,egocentric,werner,day3,ok,valid,day3,18_0608,day3/fixed/living2/18_0608.webp,18_0608.webp,webp,277158,7ceec8f7383da32d09e551e4c385e2acd6c4757ed0725ea764020a1599ce0383,3840,2160,living2,exocentric,,day3,ok,valid,day3::18_0608::werner::living2
day3/members/cathal/20_0057.webp,20_0057.webp,webp,169084,f2d3c72fd3a01faaeec69bd9e25afa8b8559e2bd4279ea6ccdf060a6d0790b73,3840,2160,cathal,egocentric,cathal,day3,ok,valid,day3,20_0057,day3/fixed/living2/20_0057.webp,20_0057.webp,webp,282452,ff97aa4013cedb76b0e3fba5df1b7fd48b116ee57f715b172470fe0de8e47d05,3840,2160,living2,exocentric,,day3,ok,valid,day3::20_0057::cathal::living2
day3/members/cathal/20_0181.webp,20_0181.webp,webp,196152,43b50e7bd273f943b62001910a447d3a1c6ce10927f94b80fcab2b6f8c83a9df,3840,2160,cathal,egocentric,cathal,day3,ok,valid,day3,20_0181,day3/fixed/living2/20_0181.webp,20_0181.webp,webp,286214,9cbdc150160f259088efb124d2174b4c08b2d6bae2837694ab09befe7c336562,3840,2160,living2,exocentric,,day3,ok,valid,day3::20_0181::cathal::living2
day3/members/bjorn/20_0393.webp,20_0393.webp,webp,164048,32e148ba8a558b18ed4c8c0a413181efa5835fb8aa5690373dfec646b7e22e98,3840,2160,bjorn,egocentric,bjorn,day3,ok,valid,day3,20_0393,day3/fixed/living2/20_0393.webp,20_0393.webp,webp,288580,5258574b29b00d71b38a0eb18ca5925af8a1e90f5e3ca742cc2fcbc63bb4688b,3840,2160,living2,exocentric,,day3,ok,valid,day3::20_0393::bjorn::living2
day3/members/allie/08_0574.webp,08_0574.webp,webp,170564,d9ddad57628bec88b21bcc23becf3de571fe2e2d88fdbc3c52136b89a66d1d31,3840,2160,allie,egocentric,allie,day3,ok,valid,day3,08_0574,day3/fixed/meeting/08_0574.webp,08_0574.webp,webp,254942,741a91a51ac539ef71ad741df9f6e1ffd5c0510370f9b5c1ddba2b78f02a854e,3840,2160,meeting,exocentric,,day3,ok,valid,day3::08_0574::allie::meeting
day3/members/werner/08_0650.webp,08_0650.webp,webp,175748,c3c0c38738a798ed1f64ce2402dbff3aecfe7f6faa29fb70a82bcd10224a5af5,3840,2160,werner,egocentric,werner,day3,ok,valid,day3,08_0650,day3/fixed/meeting/08_0650.webp,08_0650.webp,webp,257144,e5b292a9179c615ec9a25ae243c5181767bd6c69ff40f42f1ee860b0c8491519,3840,2160,meeting,exocentric,,day3,ok,valid,day3::08_0650::werner::meeting
day3/members/tien/09_0636.webp,09_0636.webp,webp,119984,d8d1834cc20ebb0c056724b9e8c37242abb68129174b8a2707ea3d59b71f0535,3840,2160,tien,egocentric,tien,day3,ok,valid,day3,09_0636,day3/fixed/meeting/09_0636.webp,09_0636.webp,webp,292804,b198829e9180f3669b84c0eea68af664b294244fb5de1a20ad5b001223a6e2ea,3840,2160,meeting,exocentric,,day3,ok,valid,day3::09_0636::tien::meeting
day3/members/klaus/09_0664.webp,09_0664.webp,webp,207078,776475144db64691c88a9afe405f89712d179d53769e22cac2ddb80ea348c25c,3840,2160,klaus,egocentric,klaus,day3,ok,valid,day3,09_0664,day3/fixed/meeting/09_0664.webp,09_0664.webp,webp,288068,74583aba80ec78d924121cb3fa33a9cfa0c8808cee0b1fde1b548e61fd178930,3840,2160,meeting,exocentric,,day3,ok,valid,day3::09_0664::klaus::meeting
day3/members/cathal/10_0060.webp,10_0060.webp,webp,163556,57f812e11ab100c11ce1fad3b047f9002200a322433cb0d42fc7b66e940bb835,3840,2160,cathal,egocentric,cathal,day3,ok,valid,day3,10_0060,day3/fixed/meeting/10_0060.webp,10_0060.webp,webp,278328,c79a3351172120af1d0c46c744d59eeef98206964a7e81d0568557bd57093455,3840,2160,meeting,exocentric,,day3,ok,valid,day3::10_0060::cathal::meeting
day3/members/florian/11_0012.webp,11_0012.webp,webp,189058,543521eff32f397f5d03a7ce960bf7fab782bf6baafca750b9958c6d7cf5ca64,3840,2160,florian,egocentric,florian,day3,ok,valid,day3,11_0012,day3/fixed/meeting/11_0012.webp,11_0012.webp,webp,270376,b29372f8bf03c854cbba1dfb02e8bcbe2c2bcc946efd12f114d5072b10ac70b9,3840,2160,meeting,exocentric,,day3,ok,valid,day3::11_0012::florian::meeting
day3/members/werner/13_0093.webp,13_0093.webp,webp,253902,34836adeb7d336fce7b242a1b4ea43c18026cc4e4152cd1ff319a6458d4b4f43,3840,2160,werner,egocentric,werner,day3,ok,valid,day3,13_0093,day3/fixed/meeting/13_0093.webp,13_0093.webp,webp,273460,68d8962bbbc6bc52b2eff6ae3238c650e1769e180aa9a111451f26d91b5a9741,3840,2160,meeting,exocentric,,day3,ok,valid,day3::13_0093::werner::meeting
day3/members/tien/13_0182.webp,13_0182.webp,webp,115870,3a5e965a2eb600c65350ec4f0d5c32eafab7a9c59b14f2d3803d0bd5dc50dbfa,3840,2160,tien,egocentric,tien,day3,ok,valid,day3,13_0182,day3/fixed/meeting/13_0182.webp,13_0182.webp,webp,280990,daa5a045f6da846e495a2b4e41e561f74caf9a784eb79e4472784055e10cff79,3840,2160,meeting,exocentric,,day3,ok,valid,day3::13_0182::tien::meeting
day3/members/onanong/17_0124.webp,17_0124.webp,webp,147620,787babfa27d9b6c257e4ed85a781153127c48836a8d8a93283d1e0c7910e08a8,3840,2160,onanong,egocentric,onanong,day3,ok,valid,day3,17_0124,day3/fixed/meeting/17_0124.webp,17_0124.webp,webp,253876,3ccb2a4bf6969e8b363c88d649a74c78700e88ebeced011b4b6521f2a8e552c4,3840,2160,meeting,exocentric,,day3,ok,valid,day3::17_0124::onanong::meeting
day3/members/werner/18_0230.webp,18_0230.webp,webp,175010,71a8e80230cea67e33f1074160189bea053cab164041194bd20dbc5cf5400366,3840,2160,werner,egocentric,werner,day3,ok,valid,day3,18_0230,day3/fixed/meeting/18_0230.webp,18_0230.webp,webp,245866,9f8db15e1beef799acb60742a07efc7ab4abeab72be51e26f36c1a855e4fdcf3,3840,2160,meeting,exocentric,,day3,ok,valid,day3::18_0230::werner::meeting
day3/members/stevan/18_0326.webp,18_0326.webp,webp,122498,142fb9741de2e63ab5b608358fd8c2b3cd777832f2e78145a8f2183e508ec033,3840,2160,stevan,egocentric,stevan,day3,ok,valid,day3,18_0326,day3/fixed/meeting/18_0326.webp,18_0326.webp,webp,254180,892fa8056718409b6c5ae405c0e7d758bbfdd3cc4d372b23f06667575a9706d6,3840,2160,meeting,exocentric,,day3,ok,valid,day3::18_0326::stevan::meeting
day3/members/cathal/18_0516.webp,18_0516.webp,webp,245136,db13c3e196223e5c77285cb7f1d353cb8855d0fd1bbd9440db1bc9f02b80e3b4,3840,2160,cathal,egocentric,cathal,day3,ok,valid,day3,18_0516,day3/fixed/meeting/18_0516.webp,18_0516.webp,webp,253832,869ffd41b88b4be57e587a16a9a4b481685792fb446a2c82cb173de42dd02c70,3840,2160,meeting,exocentric,,day3,ok,valid,day3::18_0516::cathal::meeting
day3/members/stevan/13_0533.webp,13_0533.webp,webp,314144,390d49a1feee98ab3f4f2984cd5d35f495d36f50682b3a9f19b50c1495983573,3840,2160,stevan,egocentric,stevan,day3,ok,valid,day3,13_0533,day3/fixed/reading/13_0533.webp,13_0533.webp,webp,178224,1c1c6054f5b80c54bd88adffcb36bf1aada3f32a0ee62bc4ddc525ecb3d79484,3840,2160,reading,exocentric,,day3,ok,valid,day3::13_0533::stevan::reading
day3/members/florian/15_0559.webp,15_0559.webp,webp,297830,b83a8c95e9e9ac43ed25844d3ea0a6b543114354bfe27acf196ac04a6bd0359f,3840,2160,florian,egocentric,florian,day3,ok,valid,day3,15_0559,day3/fixed/reading/15_0559.webp,15_0559.webp,webp,174502,fd9352ac2f2ce888586c8a5937fc56a327388b6797852fdcaae728986e072b85,3840,2160,reading,exocentric,,day3,ok,valid,day3::15_0559::florian::reading
day3/members/onanong/18_0051.webp,18_0051.webp,webp,240684,835490f6aed7a52fa28b20ce2ec067d477a8606c929e0acbf6d572f90d8d2c7d,3840,2160,onanong,egocentric,onanong,day3,ok,valid,day3,18_0051,day3/fixed/reading/18_0051.webp,18_0051.webp,webp,172288,c1dcbeac4336b1e17b76a38ca4bba3c445d739ad0bcef6af1322ac3acb625129,3840,2160,reading,exocentric,,day3,ok,valid,day3::18_0051::onanong::reading
day3/members/allie/18_0208.webp,18_0208.webp,webp,278712,e7619887fd2173048ce9910c784affc5b6bdcff11f127826920ea2537d9057c8,3840,2160,allie,egocentric,allie,day3,ok,valid,day3,18_0208,day3/fixed/reading/18_0208.webp,18_0208.webp,webp,171480,50714dabb26dfa15b2dfe8869b407e4dd8d0f79387bdc63b690a894b8e6ebf00,3840,2160,reading,exocentric,,day3,ok,valid,day3::18_0208::allie::reading
day3/members/cathal/18_0285.webp,18_0285.webp,webp,150568,7b2403c35a8c4e88887da549767789cd139f95e46d7db7712bec2e407f8b67a4,3840,2160,cathal,egocentric,cathal,day3,ok,valid,day3,18_0285,day3/fixed/reading/18_0285.webp,18_0285.webp,webp,171700,605d1e7c0bb6333492ae81bf3e3353c640a95a6414af90d192500b8b905b6ddf,3840,2160,reading,exocentric,,day3,ok,valid,day3::18_0285::cathal::reading
day3/members/allie/18_0509.webp,18_0509.webp,webp,266430,4c5ea246e60780b1663f2dd8f1fc8b6957ccbbac75fa3af2b6566df0b2271ede,3840,2160,allie,egocentric,allie,day3,ok,valid,day3,18_0509,day3/fixed/reading/18_0509.webp,18_0509.webp,webp,170600,b6e5c9d1b8dd8ff629f462b5bc514054f02de0576801a339f28884591f733ed6,3840,2160,reading,exocentric,,day3,ok,valid,day3::18_0509::allie::reading
day3/members/stevan/18_0652.webp,18_0652.webp,webp,224530,151a8b312771e7bf46a2c67f408ec07038805dcf791171da8e39fec1cfa2d50b,3840,2160,stevan,egocentric,stevan,day3,ok,valid,day3,18_0652,day3/fixed/reading/18_0652.webp,18_0652.webp,webp,170918,4baa6f8a30abb31d5d99a2da46bc6420d2db09bcb548f1ee772a931a0ee2e59e,3840,2160,reading,exocentric,,day3,ok,valid,day3::18_0652::stevan::reading
day3/members/onanong/18_0653.webp,18_0653.webp,webp,216110,f2a9ae29c957d4b81f279f6fff7b61d1fb4e7045d0bf0f0041167828acf2dfb6,3840,2160,onanong,egocentric,onanong,day3,ok,valid,day3,18_0653,day3/fixed/reading/18_0653.webp,18_0653.webp,webp,170432,d59b0b0588978192cea318c04682ca3d3f8cd551ef41b3e52b7f8418e52b9a56,3840,2160,reading,exocentric,,day3,ok,valid,day3::18_0653::onanong::reading
day4/members/klaus/09_0256.webp,09_0256.webp,webp,208892,f5315466f681f3277b6089fcd96fe1e42075e5302256edc8754543ac5c45cd45,3840,2160,klaus,egocentric,klaus,day4,ok,valid,day4,09_0256,day4/fixed/kitchen/09_0256.webp,09_0256.webp,webp,246506,59a286e2091abbf0706d8325b02b8ae7d73e50a9a28a7e288643c2661b743a6c,3840,2160,kitchen,exocentric,,day4,ok,valid,day4::09_0256::klaus::kitchen
day4/members/klaus/09_0532.webp,09_0532.webp,webp,258960,a07f1233bedea9321939b222d5f309b4be0f84ca57e4c4480bded13b8d122da1,3840,2160,klaus,egocentric,klaus,day4,ok,valid,day4,09_0532,day4/fixed/kitchen/09_0532.webp,09_0532.webp,webp,243950,1c1725a1bdcd65f1fa050bd88d9164998805771bd0235e23eb6e98c082e44729,3840,2160,kitchen,exocentric,,day4,ok,valid,day4::09_0532::klaus::kitchen
day4/members/klaus/10_0028.webp,10_0028.webp,webp,212920,8122c4bb0c9c20abce4a050163d60dea421cec437ae10c270681229ebbfbea0b,3840,2160,klaus,egocentric,klaus,day4,ok,valid,day4,10_0028,day4/fixed/kitchen/10_0028.webp,10_0028.webp,webp,237002,90f15611979af51f8ff1777c13dae641c94f9f4e3ceebe3ee37993826ed66061,3840,2160,kitchen,exocentric,,day4,ok,valid,day4::10_0028::klaus::kitchen
day4/members/allie/13_0306.webp,13_0306.webp,webp,153986,43a3f80a1eaef1bc5eb1cd968bcf885c14d8cd1b36c13883b0349fadb226c1bd,3840,2160,allie,egocentric,allie,day4,ok,valid,day4,13_0306,day4/fixed/kitchen/13_0306.webp,13_0306.webp,webp,235176,52ed53c895e3cf7914855481c61b210ade7d0e4d1ae3d1cd70f3eb85f0cdbcdf,3840,2160,kitchen,exocentric,,day4,ok,valid,day4::13_0306::allie::kitchen
day4/members/luca/14_0318.webp,14_0318.webp,webp,263206,40cdd4b7227f7c017acd0764aacad09ccc69059a1e8cdf7adc803ede7eaf5b49,3840,2160,luca,egocentric,luca,day4,ok,valid,day4,14_0318,day4/fixed/kitchen/14_0318.webp,14_0318.webp,webp,239354,be63503fe0bad57297de17c3e35ef19e5814495f3bdeeb521bac6fac1d37334b,3840,2160,kitchen,exocentric,,day4,ok,valid,day4::14_0318::luca::kitchen
day4/members/luca/18_0137.webp,18_0137.webp,webp,116160,cb14d776a948fa6b2240b230569084349e82074d3f99f9e2746f59366383161e,3840,2160,luca,egocentric,luca,day4,ok,valid,day4,18_0137,day4/fixed/kitchen/18_0137.webp,18_0137.webp,webp,240576,cee4669aef8e921caaad6ce69fb1721e75134b3e92164762a1e77eb97e3cef24,3840,2160,kitchen,exocentric,,day4,ok,valid,day4::18_0137::luca::kitchen
day4/members/cathal/18_0571.webp,18_0571.webp,webp,129918,9351efc7227c87e94b9635b792296b982e07ce8f1c19345cf1e40774943cd930,3840,2160,cathal,egocentric,cathal,day4,ok,valid,day4,18_0571,day4/fixed/kitchen/18_0571.webp,18_0571.webp,webp,218222,143ad672e7d675ab357b6012881115e88d9cda3f948e44ec72741766bc6b669b,3840,2160,kitchen,exocentric,,day4,ok,valid,day4::18_0571::cathal::kitchen
day4/members/onanong/18_0667.webp,18_0667.webp,webp,186780,c799b7f4de4e227de23ff6ed08f409b9a987a15391775613b922b92dc59ace40,3840,2160,onanong,egocentric,onanong,day4,ok,valid,day4,18_0667,day4/fixed/kitchen/18_0667.webp,18_0667.webp,webp,218514,689f6f016312ebe2ec334e49babfd785d5a52bf4b7b27ea66218278f15865bf9,3840,2160,kitchen,exocentric,,day4,ok,valid,day4::18_0667::onanong::kitchen
day4/members/klaus/09_0258.webp,09_0258.webp,webp,164890,ab60b6b316edd367c060a647679e8d5b4419724ee0d29c286400b06efb9523a0,3840,2160,klaus,egocentric,klaus,day4,ok,valid,day4,09_0258,day4/fixed/living1/09_0258.webp,09_0258.webp,webp,308466,b4f91378e3d8062718fcf3b7bc382d39dddbf3a9a4b98a33d574dc8c308129b4,3840,2160,living1,exocentric,,day4,ok,valid,day4::09_0258::klaus::living1
day4/members/klaus/09_0534.webp,09_0534.webp,webp,207120,0614d9020e05b818d51452f9531d4f581fec04482ab81727e46175aad9aee521,3840,2160,klaus,egocentric,klaus,day4,ok,valid,day4,09_0534,day4/fixed/living1/09_0534.webp,09_0534.webp,webp,300484,9fa2ffe32dffaa3dd799f39cae7370e527e6530fd08e33155db7398b5b2383b2,3840,2160,living1,exocentric,,day4,ok,valid,day4::09_0534::klaus::living1
day4/members/klaus/10_0030.webp,10_0030.webp,webp,158468,afc602575131b61fff5ef761c50f72df42be586695d28c56162ab5d01d1df8bd,3840,2160,klaus,egocentric,klaus,day4,ok,valid,day4,10_0030,day4/fixed/living1/10_0030.webp,10_0030.webp,webp,315696,c37b04906c0e2a64dddd243120c8da40b735183576d64a4e59246dbbfa49f51c,3840,2160,living1,exocentric,,day4,ok,valid,day4::10_0030::klaus::living1
day4/members/allie/13_0308.webp,13_0308.webp,webp,169816,9bd6103c6361b4ca49e8b310d0e4820aa946550a813d12215c1adc09358d9027,3840,2160,allie,egocentric,allie,day4,ok,valid,day4,13_0308,day4/fixed/living1/13_0308.webp,13_0308.webp,webp,303698,c1502ca610e6a3ef7b6a40b181ef89cb23b92453abb9301d2b3888cc5d50f6d0,3840,2160,living1,exocentric,,day4,ok,valid,day4::13_0308::allie::living1
day4/members/luca/14_0320.webp,14_0320.webp,webp,210138,d86bfd630eb1ed1d6fca3d217d97921aabc68c9b8c720f64ef25a72be70903f3,3840,2160,luca,egocentric,luca,day4,ok,valid,day4,14_0320,day4/fixed/living1/14_0320.webp,14_0320.webp,webp,346166,ac4fdb1548a74b462afd82191880ff0ee9e7607c7fde52bef4a2a73de8a0d363,3840,2160,living1,exocentric,,day4,ok,valid,day4::14_0320::luca::living1
day4/members/luca/18_0139.webp,18_0139.webp,webp,257628,6e0e8ba11460a0df1a59b00a8cf0aa6746b2d4700d9883639d89eebd17a4ba68,3840,2160,luca,egocentric,luca,day4,ok,valid,day4,18_0139,day4/fixed/living1/18_0139.webp,18_0139.webp,webp,293538,253010d709d71f47b3fd59bb994ad7bf40341ccdf654b7d0593f5a100b1816cc,3840,2160,living1,exocentric,,day4,ok,valid,day4::18_0139::luca::living1
day4/members/cathal/18_0573.webp,18_0573.webp,webp,207506,e5bbaa0971a78a4930ee9f32ed675b39f4c1d58f6b1b8817317f3800a6dc81f1,3840,2160,cathal,egocentric,cathal,day4,ok,valid,day4,18_0573,day4/fixed/living1/18_0573.webp,18_0573.webp,webp,293466,a0f52974ea294f3b6be545811d396c1a66e1b9e703fffd517458c6762bdcb639,3840,2160,living1,exocentric,,day4,ok,valid,day4::18_0573::cathal::living1
day4/members/onanong/18_0667.webp,18_0667.webp,webp,186780,c799b7f4de4e227de23ff6ed08f409b9a987a15391775613b922b92dc59ace40,3840,2160,onanong,egocentric,onanong,day4,ok,valid,day4,18_0667,day4/fixed/living1/18_0667.webp,18_0667.webp,webp,290456,94c11a38750b7c857a04c0587747e4427b9272efe71202e4521c7892883e98d1,3840,2160,living1,exocentric,,day4,ok,valid,day4::18_0667::onanong::living1
day4/members/klaus/09_0258.webp,09_0258.webp,webp,164890,ab60b6b316edd367c060a647679e8d5b4419724ee0d29c286400b06efb9523a0,3840,2160,klaus,egocentric,klaus,day4,ok,valid,day4,09_0258,day4/fixed/living2/09_0258.webp,09_0258.webp,webp,308466,b4f91378e3d8062718fcf3b7bc382d39dddbf3a9a4b98a33d574dc8c308129b4,3840,2160,living2,exocentric,,day4,ok,valid,day4::09_0258::klaus::living2
day4/members/klaus/09_0534.webp,09_0534.webp,webp,207120,0614d9020e05b818d51452f9531d4f581fec04482ab81727e46175aad9aee521,3840,2160,klaus,egocentric,klaus,day4,ok,valid,day4,09_0534,day4/fixed/living2/09_0534.webp,09_0534.webp,webp,300484,9fa2ffe32dffaa3dd799f39cae7370e527e6530fd08e33155db7398b5b2383b2,3840,2160,living2,exocentric,,day4,ok,valid,day4::09_0534::klaus::living2
day4/members/klaus/10_0030.webp,10_0030.webp,webp,158468,afc602575131b61fff5ef761c50f72df42be586695d28c56162ab5d01d1df8bd,3840,2160,klaus,egocentric,klaus,day4,ok,valid,day4,10_0030,day4/fixed/living2/10_0030.webp,10_0030.webp,webp,315696,c37b04906c0e2a64dddd243120c8da40b735183576d64a4e59246dbbfa49f51c,3840,2160,living2,exocentric,,day4,ok,valid,day4::10_0030::klaus::living2
day4/members/allie/13_0308.webp,13_0308.webp,webp,169816,9bd6103c6361b4ca49e8b310d0e4820aa946550a813d12215c1adc09358d9027,3840,2160,allie,egocentric,allie,day4,ok,valid,day4,13_0308,day4/fixed/living2/13_0308.webp,13_0308.webp,webp,303698,c1502ca610e6a3ef7b6a40b181ef89cb23b92453abb9301d2b3888cc5d50f6d0,3840,2160,living2,exocentric,,day4,ok,valid,day4::13_0308::allie::living2
