relative_path,file_name,file_ext,file_size_bytes,checksum_sha256,image_width,image_height,camera_stream_id,view_type,participant_id,day_or_session_id,read_status,integrity_status,day_id,timestamp_id,selection_seed,image_path,condition_label,source_protocol,box_count,annotation_status,review_method,face_count_category,face_scale_category,edge_partial_face,profile_occluded_face,downward_egocentric_view,blur_low_sharpness,low_light_dim,clutter_level,text_screen_risk,outdoor_vehicle_scene,category_review_status,category_notes,ground_truth_face_count,predicted_face_count,matched_face_count,missed_face_count
day4/members/stevan/10_0227.webp,10_0227.webp,webp,223754,c5f3c21b5a55da286e53cd91c725f3851b213b9594ffadd9e95fa581d2882f26,3840,2160,stevan,egocentric,stevan,day4,ok,valid,day4,10_0227,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/stevan/10_0227.webp,multi_face|medium|clutter_high,locked_500_anonymisation_oapr_manifest,4,reviewed,manual_reviewer_app,multi_face,medium,no,no,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",4,11,0,4
day4/members/stevan/10_0629.webp,10_0629.webp,webp,117800,f99144b5bfa0ac7d2555d0823d5ded82ff074650827226b29ac50a8f02d33de6,3840,2160,stevan,egocentric,stevan,day4,ok,valid,day4,10_0629,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/stevan/10_0629.webp,multi_face|medium|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,locked_500_anonymisation_oapr_manifest,4,reviewed,manual_reviewer_app,multi_face,medium,yes,yes,no,yes,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",4,7,0,4
day4/members/stevan/13_0149.webp,13_0149.webp,webp,138444,9ce04a67fff7fa6d11da1327ea2e5794797ed108637346400472efa9a07e01d6,3840,2160,stevan,egocentric,stevan,day4,ok,valid,day4,13_0149,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/stevan/13_0149.webp,multi_face|small|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,locked_500_anonymisation_oapr_manifest,4,reviewed,manual_reviewer_app,multi_face,small,yes,yes,no,yes,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",4,8,0,4
day4/members/stevan/13_0714.webp,13_0714.webp,webp,202866,de0a4706157fcf72f4dde6aa1c7203ea2b0269835288248b1cb3441721d36823,3840,2160,stevan,egocentric,stevan,day4,ok,valid,day4,13_0714,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/stevan/13_0714.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,4,reviewed,manual_reviewer_app,multi_face,small,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",4,14,0,4
day4/members/allie/13_0245.webp,13_0245.webp,webp,132418,4ab6a650b4b9294f23200f5e0bf19517e8ee0f3096025cfc001244db4c343e5f,3840,2160,allie,egocentric,allie,day4,ok,valid,day4,13_0245,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/allie/13_0245.webp,multi_face|medium|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,locked_500_anonymisation_oapr_manifest,4,reviewed,manual_reviewer_app,multi_face,medium,yes,yes,no,yes,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",4,4,1,3
day1/members/allie/08_0276.webp,08_0276.webp,webp,198100,359bb1ac0b471fce707eb2d40bd5971a646f6d9698f46c3cb362c1f10d2a1af8,3840,2160,allie,egocentric,allie,day1,ok,valid,day1,08_0276,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/allie/08_0276.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,small,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,15,0,3
day1/members/allie/09_0647.webp,09_0647.webp,webp,234818,55309ead48da030f3d00d81b1d54480fc99ea686da8fef5d4374f7a1562d28fc,3840,2160,allie,egocentric,allie,day1,ok,valid,day1,09_0647,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/allie/09_0647.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|low_light|clutter_high,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,mixed_scale,yes,yes,no,no,yes,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,9,0,3
day1/members/allie/12_0272.webp,12_0272.webp,webp,266360,2c0f27c50a147739d0ff1b0957d22aba9a05f1d1415fdb5b2b4daf94b432c177,3840,2160,allie,egocentric,allie,day1,ok,valid,day1,12_0272,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/allie/12_0272.webp,multi_face|small|edge_or_partial|profile_or_occluded|low_light|clutter_high,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,small,yes,yes,no,no,yes,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,9,0,3
day1/members/allie/18_0412.webp,18_0412.webp,webp,105466,23b19a0c8786c7384f7fc2c15858fa9539ecfc27db6f55ca8b41f2af5c5b6f4a,3840,2160,allie,egocentric,allie,day1,ok,valid,day1,18_0412,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/allie/18_0412.webp,multi_face|medium|motion_blur_or_low_sharpness|clutter_low,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,medium,no,no,no,yes,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,6,0,3
day1/members/florian/11_0219.webp,11_0219.webp,webp,214282,ad309eafa5f241837ef22fd0bc641a241fca74343218160cc013c50c23162b4e,3840,2160,florian,egocentric,florian,day1,ok,valid,day1,11_0219,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/florian/11_0219.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,mixed_scale,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,7,0,3
day1/members/florian/18_0275.webp,18_0275.webp,webp,188900,3c91ef9780b6fcd6aba7df047cee9f97a7370e7f166178f76c31e037e204b92b,3840,2160,florian,egocentric,florian,day1,ok,valid,day1,18_0275,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/florian/18_0275.webp,multi_face|medium|edge_or_partial|profile_or_occluded|low_light|clutter_medium,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,medium,yes,yes,no,no,yes,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,14,0,3
day1/members/luca/14_0698.webp,14_0698.webp,webp,179284,cf99691eb4918af4ea02915e40bdc5c3acafb6caeab607e09024a7f7379a3d48,3840,2160,luca,egocentric,luca,day1,ok,valid,day1,14_0698,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/luca/14_0698.webp,multi_face|medium|clutter_low,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,medium,no,no,no,no,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,9,0,3
day1/members/luca/15_0236.webp,15_0236.webp,webp,186408,854b990dc1449b896fa43e6209d7a7f9321b7b772eb9413df2127176df42d33f,3840,2160,luca,egocentric,luca,day1,ok,valid,day1,15_0236,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/luca/15_0236.webp,multi_face|medium|clutter_low,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,medium,no,no,no,no,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,10,0,3
day1/members/luca/15_0372.webp,15_0372.webp,webp,213034,8f9270018e013cdbecfc23d45983e2337815a8c2253c3dfc79c0f49938bbe66e,3840,2160,luca,egocentric,luca,day1,ok,valid,day1,15_0372,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/luca/15_0372.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,medium,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,9,0,3
day1/members/stevan/18_0597.webp,18_0597.webp,webp,188350,c998eea52a0ba4a31b0ec04c51af572e787bd77784ce0a9fffe7af476ffd6417,3840,2160,stevan,egocentric,stevan,day1,ok,valid,day1,18_0597,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/stevan/18_0597.webp,multi_face|medium|edge_or_partial|profile_or_occluded|low_light|clutter_medium,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,medium,yes,yes,no,no,yes,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,11,0,3
day1/members/tien/08_0310.webp,08_0310.webp,webp,123494,acdf01a3425b16814a22c71bef1939c2cfc8edbf0ca633807f0443732bc4725c,3840,2160,tien,egocentric,tien,day1,ok,valid,day1,08_0310,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/tien/08_0310.webp,multi_face|small|motion_blur_or_low_sharpness|clutter_low,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,small,no,no,no,yes,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,6,0,3
day1/members/tien/13_0571.webp,13_0571.webp,webp,119516,bcc0e4a3dcb7ea7f4ac44587fb0b1d906e0059eb87c039f1de7e9b7b30830e22,3840,2160,tien,egocentric,tien,day1,ok,valid,day1,13_0571,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/tien/13_0571.webp,multi_face|medium|motion_blur_or_low_sharpness|clutter_low,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,medium,no,no,no,yes,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,9,0,3
day1/members/werner/18_0484.webp,18_0484.webp,webp,207802,a9478ca4195a6433f5701b72b6f375093a85ad738936d3d6fa50feadab0c4006,3840,2160,werner,egocentric,werner,day1,ok,valid,day1,18_0484,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/werner/18_0484.webp,multi_face|medium|low_light|clutter_medium,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,medium,no,no,no,no,yes,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,16,0,3
day2/members/bjorn/19_0586.webp,19_0586.webp,webp,196452,0094d12dc81fd730daf778b793532391d9b8679f0331abd3a93e9ae91892df66,3840,2160,bjorn,egocentric,bjorn,day2,ok,valid,day2,19_0586,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/bjorn/19_0586.webp,multi_face|medium|clutter_medium,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,medium,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,7,0,3
day2/members/cathal/14_0361.webp,14_0361.webp,webp,202636,af39918e8c32f7bd420bfb2a60a650ba0f282a9a436a1b9eeddbdfcfc898bedb,3840,2160,cathal,egocentric,cathal,day2,ok,valid,day2,14_0361,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/cathal/14_0361.webp,multi_face|small|clutter_medium,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,small,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,18,0,3
day2/members/cathal/19_0687.webp,19_0687.webp,webp,194578,379ce361c71d764d00fa3c49b32b29b95f5ee9e2c8f635eabd175e140473dc07,3840,2160,cathal,egocentric,cathal,day2,ok,valid,day2,19_0687,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/cathal/19_0687.webp,multi_face|small|low_light|clutter_high,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,small,no,no,no,no,yes,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,10,0,3
day2/members/klaus/10_0219.webp,10_0219.webp,webp,292342,d275d8469b37d29ff63f751cd73f7657c9504293401a78dca11f71fd664a3f83,3840,2160,klaus,egocentric,klaus,day2,ok,valid,day2,10_0219,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/klaus/10_0219.webp,multi_face|small|clutter_high,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,small,no,no,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,9,0,3
day2/members/klaus/10_0464.webp,10_0464.webp,webp,263702,a8d1bb1c4c33a6ee342d8c93a20e5fc30e149b112927fd97716f907909d1c88b,3840,2160,klaus,egocentric,klaus,day2,ok,valid,day2,10_0464,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/klaus/10_0464.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,mixed_scale,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,16,0,3
day2/members/klaus/18_0665.webp,18_0665.webp,webp,241772,2dd0e6461190d69de7a80f5e0e7f0bd0b6bdb8b4486830d88fd1a96478c8970a,3840,2160,klaus,egocentric,klaus,day2,ok,valid,day2,18_0665,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/klaus/18_0665.webp,multi_face|small|low_light|clutter_high,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,small,no,no,no,no,yes,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,16,0,3
day2/members/onanong/14_0331.webp,14_0331.webp,webp,233658,28a2d84e311d877d6ce69468a20b509560ccc911a0574e26284d8d4867f9be83,3840,2160,onanong,egocentric,onanong,day2,ok,valid,day2,14_0331,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/onanong/14_0331.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,medium,yes,yes,no,yes,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,24,0,3
day2/members/onanong/18_0325.webp,18_0325.webp,webp,207562,760c33f5f0a2bedc54a1c7872a8b357f0c1771f41f705280c6700823749df78a,3840,2160,onanong,egocentric,onanong,day2,ok,valid,day2,18_0325,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/onanong/18_0325.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,medium,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,13,0,3
day2/members/tien/20_0651.webp,20_0651.webp,webp,158008,f6a94e3b2a2ef7c4ef2fa9cc1bc1934a33cf5fe331ed7795671f858864f7d051,3840,2160,tien,egocentric,tien,day2,ok,valid,day2,20_0651,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/tien/20_0651.webp,multi_face|medium|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,medium,yes,yes,no,yes,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,5,0,3
day3/members/allie/12_0148.webp,12_0148.webp,webp,252824,2e315d76bc53473cde22efe935c3d879a75ea4ac0b5e5f65d20fcf0232c9b55a,3840,2160,allie,egocentric,allie,day3,ok,valid,day3,12_0148,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/allie/12_0148.webp,multi_face|small|low_light|clutter_high,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,small,no,no,no,no,yes,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,9,0,3
day3/members/allie/16_0683.webp,16_0683.webp,webp,179582,292e3f0cd1857d38eb962d7dbe8fb6509b07c67c1d2c157c5bd828523ecdeb31,3840,2160,allie,egocentric,allie,day3,ok,valid,day3,16_0683,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/allie/16_0683.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,medium,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,11,0,3
day3/members/allie/17_0399.webp,17_0399.webp,webp,200778,0f694056f01c05564145b400a0c1bf794bfdfad2e3e27884c014a3fba68c20b8,3840,2160,allie,egocentric,allie,day3,ok,valid,day3,17_0399,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/allie/17_0399.webp,multi_face|medium|clutter_high,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,medium,no,no,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,9,0,3
day3/members/bjorn/10_0195.webp,10_0195.webp,webp,178718,22b4183a9b2312b87930df9cf7d97334ab4b8710a53bb83450dbfa542171572f,3840,2160,bjorn,egocentric,bjorn,day3,ok,valid,day3,10_0195,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/bjorn/10_0195.webp,multi_face|medium|motion_blur_or_low_sharpness|clutter_low,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,medium,no,no,no,yes,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,6,0,3
day3/members/bjorn/12_0147.webp,12_0147.webp,webp,183280,e275ae58a0d311dda9abc64fe59a4490fc6d94032bcc184a2f89f06bc8c07e0b,3840,2160,bjorn,egocentric,bjorn,day3,ok,valid,day3,12_0147,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/bjorn/12_0147.webp,multi_face|small|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|low_light|clutter_low,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,small,yes,yes,no,yes,yes,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,11,0,3
day3/members/cathal/20_0290.webp,20_0290.webp,webp,137524,962afbd0a8e30086e2fe121493e2f373db924600ae85c9d7c4d56e28eb471c6e,3840,2160,cathal,egocentric,cathal,day3,ok,valid,day3,20_0290,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/cathal/20_0290.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,medium,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,8,0,3
day3/members/klaus/08_0380.webp,08_0380.webp,webp,333828,8bee7ee51c6cb20d6c9fecaedfa70bb179d7e019b29453352375743d52d29ebc,3840,2160,klaus,egocentric,klaus,day3,ok,valid,day3,08_0380,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/klaus/08_0380.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,medium,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,8,0,3
day3/members/luca/11_0126.webp,11_0126.webp,webp,183486,a1da508cb61a554950c8ff2dab92877454246eb40200667306da911f0423a737,3840,2160,luca,egocentric,luca,day3,ok,valid,day3,11_0126,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/luca/11_0126.webp,multi_face|medium|edge_or_partial|profile_or_occluded|low_light|clutter_medium,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,medium,yes,yes,no,no,yes,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,4,0,3
day3/members/luca/11_0673.webp,11_0673.webp,webp,188732,bb627a5a177a5db4d6b967e59c73a51463837c7e20e91eff61ef363bab262881,3840,2160,luca,egocentric,luca,day3,ok,valid,day3,11_0673,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/luca/11_0673.webp,multi_face|large|motion_blur_or_low_sharpness|low_light|clutter_low,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,large,no,no,no,yes,yes,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,9,0,3
day3/members/stevan/08_0717.webp,08_0717.webp,webp,177032,9a0346c8f962d728313e11e5c18b59df74baf579f0f4974c1d0f38cfca3b9d60,3840,2160,stevan,egocentric,stevan,day3,ok,valid,day3,08_0717,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/stevan/08_0717.webp,multi_face|small|clutter_medium,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,small,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,9,0,3
day3/members/stevan/09_0144.webp,09_0144.webp,webp,228982,44cfb2318956d97d1bb1e9ee82e4d21c3d00f48bd2ce175c194175c54ff6770f,3840,2160,stevan,egocentric,stevan,day3,ok,valid,day3,09_0144,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/stevan/09_0144.webp,multi_face|small|clutter_medium,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,small,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,15,0,3
day3/members/tien/10_0690.webp,10_0690.webp,webp,138682,249a3ef01bb04ba9747c25e220e663d617ca5ecd459dac214430d682c5e390bd,3840,2160,tien,egocentric,tien,day3,ok,valid,day3,10_0690,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/tien/10_0690.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,medium,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,6,0,3
day3/members/tien/20_0155.webp,20_0155.webp,webp,113812,8afa368b0f59d73175df1aeb21f6f56bd19659247db4c8077ef882bc3aa49baf,3840,2160,tien,egocentric,tien,day3,ok,valid,day3,20_0155,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/tien/20_0155.webp,multi_face|medium|motion_blur_or_low_sharpness|low_light|clutter_low,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,medium,no,no,no,yes,yes,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,9,0,3
day3/members/tien/20_0434.webp,20_0434.webp,webp,171442,ce0ab71b85123abfe957ed586579c163bb7539d52c412f2a84c8111606111393,3840,2160,tien,egocentric,tien,day3,ok,valid,day3,20_0434,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/tien/20_0434.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,small,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,7,0,3
day3/members/werner/08_0688.webp,08_0688.webp,webp,196338,b511a0c0602c06e364ef3103a266b6ab9086ea3863c23a61c040ba8a65c513c3,3840,2160,werner,egocentric,werner,day3,ok,valid,day3,08_0688,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/werner/08_0688.webp,multi_face|small|clutter_medium,locked_500_anonymisation_oapr_manifest,3,reviewed,manual_reviewer_app,multi_face,small,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",3,17,0,3
