relative_path,file_name,file_ext,file_size_bytes,checksum_sha256,image_width,image_height,view_type,participant_id,day_or_session_id,read_status,integrity_status,timestamp_id,camera_stream_id,day_id,blur_score,webp_blockiness_score,screen_score,text_score,motion_blur_flag,visible_screen_flag,visible_text_flag,blur_level,face_size,occlusion_ratio,webp_artefact_severity,condition_matches,face_count,largest_face_size_px,min_face_size_px,occlusion_ratio_value,small_face_flag,extreme_pose_flag,downward_view_flag,multiple_faces_flag,no_face_flag,selection_seed
day2/members/onanong/11_0333.webp,11_0333.webp,webp,327348,3c9f924300c5fe0046ee999fb83a797ffd3f649190d8217955ef4af92c711297,3840,2160,egocentric,onanong,day2,ok,valid,11_0333,onanong,day2,2341.410878343529,119.60008445945944,0.35,2.0,False,True,False,low,medium,medium,high,"['small_face', 'extreme_pose', 'visible_screen', 'multiple_faces']",6,30.51,16.66,0.25,True,True,False,True,False,42
day1/members/cathal/10_0086.webp,10_0086.webp,webp,196610,1ee72306940ce0f62c0080bfea3d53c8f1a2088227b3a080318bbcb2168a1b84,3840,2160,egocentric,cathal,day1,ok,valid,10_0086,cathal,day1,1672.852406663841,113.41529029029029,0.0,7.0,False,False,False,medium,medium,low,medium,"['extreme_pose', 'multiple_faces']",3,52.56,15.57,0.0,False,True,False,True,False,42
day3/members/allie/17_0606.webp,17_0606.webp,webp,241768,82ffde2046b7f257174ffb9731953b34ec0484458cec93f85fb5ee26b6811746,3840,2160,egocentric,allie,day3,ok,valid,17_0606,allie,day3,2104.505196218864,110.1854667167167,0.3383,7.0,False,True,False,medium,medium,low,low,"['visible_screen', 'multiple_faces']",5,32.85,24.26,0.0,False,False,False,True,False,42
day1/members/bjorn/17_0528.webp,17_0528.webp,webp,173264,4481ff20092a46d03c76647ff4a2291ece354665ac5eae01276418c2bfc9720a,3840,2160,egocentric,bjorn,day1,ok,valid,17_0528,bjorn,day1,1672.978426281662,109.61586586586589,0.2917,1.0,False,True,False,medium,medium,low,low,"['extreme_pose', 'visible_screen', 'multiple_faces']",3,46.63,26.94,0.0,False,True,False,True,False,42
day3/members/onanong/11_0127.webp,11_0127.webp,webp,222032,843d8e0c848c43b0578db8b8a5c40c18af46cd226be63827582769dfc18f9bb0,3840,2160,egocentric,onanong,day3,ok,valid,11_0127,onanong,day3,1674.6040474336844,117.86386386386388,0.0,2.0,False,False,False,medium,medium,low,high,"['extreme_pose', 'multiple_faces']",2,54.18,43.26,0.0,False,True,False,True,False,42
day4/members/klaus/13_0380.webp,13_0380.webp,webp,285342,030c5dade8ded4c86f761317c64820aa13b0888167a9d0de954c4731531890be,3840,2160,egocentric,klaus,day4,ok,valid,13_0380,klaus,day4,2319.1763612723644,123.7578985235235,0.35,7.0,False,True,False,low,medium,medium,high,"['extreme_pose', 'downward_view', 'visible_screen', 'multiple_faces']",8,52.97,13.77,0.25,False,True,True,True,False,42
day2/members/allie/19_0403.webp,19_0403.webp,webp,284942,e70ead2035cecbdcd9b974bebf368fe609316fb62bf009c3d0fb3ff203854235,3840,2160,egocentric,allie,day2,ok,valid,19_0403,allie,day2,2720.588146924282,117.0317817817818,0.0,2.0,False,False,False,low,medium,low,high,"['small_face', 'multiple_faces']",3,30.21,18.41,0.0,True,False,False,True,False,42
day3/fixed/meeting/09_0714.webp,09_0714.webp,webp,284756,fce5cd8322025c85cdc249752f2d5564900ce7155ebae399eb96c3a9d5f8a8ba,3840,2160,exocentric,none,day3,ok,valid,09_0714,meeting,day3,2018.2219819515287,112.35533971471472,0.105,5.0,False,True,False,medium,medium,low,medium,"['downward_view', 'visible_screen', 'multiple_faces']",4,32.48,9.92,0.0,False,False,True,True,False,42
day3/fixed/living1/13_0343.webp,13_0343.webp,webp,461892,ed5a59e2f270f43a2b2c710a1827221287466d4d00dd8ec150bab7ae93d0bde1,3840,2160,exocentric,none,day3,ok,valid,13_0343,living1,day3,3313.681559912262,115.14137575075074,0.35,1.0,False,True,False,low,small,low,high,"['small_face', 'downward_view', 'visible_screen']",1,24.07,24.07,0.0,True,False,True,False,False,42
day1/fixed/living1/15_0186.webp,15_0186.webp,webp,348066,296b2a888c5fb2c2b49526bc8a7ab551c794691513f9aa9ed7c6577b3c79366a,3840,2160,exocentric,none,day1,ok,valid,15_0186,living1,day1,2349.938500191413,113.9744744744745,0.21,4.0,False,True,False,low,small,low,medium,"['small_face', 'visible_screen']",1,17.82,17.82,0.0,True,False,False,False,False,42
day3/members/luca/11_0067.webp,11_0067.webp,webp,158528,8cc1b4e3b4b4f6da51bcf6064800b2a19bf8bcb1e149488eafdf64fc7894f94e,3840,2160,egocentric,luca,day3,ok,valid,11_0067,luca,day3,996.8691313943746,119.34902089589588,0.0817,7.0,True,False,False,high,medium,low,high,"['motion_blur', 'extreme_pose', 'multiple_faces']",2,42.36,32.88,0.0,False,True,False,True,False,42
day3/members/bjorn/18_0120.webp,18_0120.webp,webp,255116,aaf01f97e5ca7159765a5adc9706df614b1951d891cfc1418130d07bcee2794d,3840,2160,egocentric,bjorn,day3,ok,valid,18_0120,bjorn,day3,1795.2048597715193,115.84690940940942,0.0,2.0,False,False,False,medium,medium,low,high,"['extreme_pose', 'multiple_faces']",5,49.32,15.81,0.0,False,True,False,True,False,42
day1/members/allie/14_0337.webp,14_0337.webp,webp,234506,751c3859bcee273e9765ff18e06fb2aea7441fd8e3b088de331f8d71749e204c,3840,2160,egocentric,allie,day1,ok,valid,14_0337,allie,day1,2062.781537954117,116.26127690190192,0.0,5.0,False,False,False,medium,medium,low,high,"['extreme_pose', 'multiple_faces']",4,43.86,30.12,0.0,False,True,False,True,False,42
day3/members/florian/18_0171.webp,18_0171.webp,webp,245276,87410152a2044d8c3260dbf68cad125af5eeb40f46558a866ac00acf5f474f98,3840,2160,egocentric,florian,day3,ok,valid,18_0171,florian,day3,2380.8851651559607,122.09883320820822,0.0,2.0,False,False,False,low,medium,medium,high,"['extreme_pose', 'multiple_faces']",8,61.49,12.93,0.25,False,True,False,True,False,42
day1/members/werner/09_0185.webp,09_0185.webp,webp,298274,9291bdeba263cfc0a50be47694025629f4de40ca22318b8693b0d95e02a1e945,3840,2160,egocentric,werner,day1,ok,valid,09_0185,werner,day1,2791.135402591649,111.07399587087087,0.0,3.0,False,False,False,low,medium,low,medium,"['small_face', 'extreme_pose', 'multiple_faces']",4,31.04,18.14,0.0,True,True,False,True,False,42
day3/members/tien/12_0015.webp,12_0015.webp,webp,457330,4c1cde37bc0fa700ec46c7e460166149a922e078921015555b1338053b089b91,3840,2160,egocentric,tien,day3,ok,valid,12_0015,tien,day3,1992.7795324175845,110.56422047047046,0.175,1.0,False,True,False,medium,medium,low,low,['visible_screen'],1,60.66,60.66,0.0,False,False,False,False,False,42
day4/members/allie/08_0130.webp,08_0130.webp,webp,188696,8e9a2378d9edf5ec3c21da0e4e4981158b45b6363bd3dcdfd2de746dcae38f73,3840,2160,egocentric,allie,day4,ok,valid,08_0130,allie,day4,2123.590744437177,122.48209146646646,0.1867,6.0,False,True,False,medium,medium,low,high,"['downward_view', 'visible_screen']",1,50.45,50.45,0.0,False,False,True,False,False,42
day3/members/florian/13_0301.webp,13_0301.webp,webp,468392,21addc3f026b2b9af2b7486da623f0d1f9731d7a476edd88b6686822e43a8a94,3840,2160,egocentric,florian,day3,ok,valid,13_0301,florian,day3,3474.413938801711,116.36104854854857,0.0,3.0,False,False,False,low,small,low,high,"['small_face', 'extreme_pose']",1,23.44,23.44,0.0,True,True,False,False,False,42
day1/members/onanong/15_0323.webp,15_0323.webp,webp,251542,c04b1b61e9dacd14cbe1aaba1c5c5aa64d5aaea64e7509cb928559f54d72116f,3840,2160,egocentric,onanong,day1,ok,valid,15_0323,onanong,day1,1987.4689978152,106.31944444444444,0.2217,4.0,False,True,False,medium,medium,low,low,"['extreme_pose', 'downward_view', 'visible_screen', 'multiple_faces']",4,39.46,26.93,0.0,False,True,True,True,False,42
day1/members/onanong/15_0022.webp,15_0022.webp,webp,159136,73ff11d99c9a52d8b17a3e1315d2cfe4bab33cb341a21435641f5940d02ff202,3840,2160,egocentric,onanong,day1,ok,valid,15_0022,onanong,day1,1300.5431032952622,107.40676614114112,0.175,6.0,True,True,False,high,small,low,low,"['small_face', 'motion_blur', 'visible_screen', 'multiple_faces']",2,29.21,28.62,0.0,True,False,False,True,False,42
day4/fixed/living2/10_0474.webp,10_0474.webp,webp,329534,b3a5c5492ee919fb0637b018c11a501c650f87ca1fed30c0327fed7d79209283,3840,2160,exocentric,none,day4,ok,valid,10_0474,living2,day4,2291.8045639226466,114.15427927927928,0.2333,4.0,False,True,False,medium,medium,low,medium,"['small_face', 'extreme_pose', 'visible_screen', 'multiple_faces']",2,30.84,18.63,0.0,True,True,False,True,False,42
day3/members/tien/20_0213.webp,20_0213.webp,webp,119614,cbd95bfb3276eb8e4a56bb273d1e0a4a2d55f2b519ab1dbc720e063b9f9d03d0,3840,2160,egocentric,tien,day3,ok,valid,20_0213,tien,day3,1146.062680091387,109.55995057557556,0.1517,3.0,True,True,False,high,medium,low,low,"['motion_blur', 'downward_view', 'visible_screen', 'multiple_faces']",2,40.8,31.23,0.0,False,False,True,True,False,42
day3/fixed/living2/17_0519.webp,17_0519.webp,webp,278324,7995faf8ae2a7534d2c192cd8f0449f4cd92d936fd2fddad8b0f7315ec200ded,3840,2160,exocentric,none,day3,ok,valid,17_0519,living2,day3,2182.0100293362257,113.156641016016,0.0,2.0,False,False,False,medium,medium,low,medium,['downward_view'],1,33.79,33.79,0.0,False,False,True,False,False,42
day1/fixed/living1/17_0304.webp,17_0304.webp,webp,257732,e538f690419695ece2ab29276de96338fd61f679f435b2fd02a55ba836f5b833,3840,2160,exocentric,none,day1,ok,valid,17_0304,living1,day1,2413.080626164608,122.29906468968969,0.0,3.0,False,False,False,low,medium,low,high,['small_face'],1,31.79,31.79,0.0,True,False,False,False,False,42
day2/members/florian/18_0713.webp,18_0713.webp,webp,203236,6fc87b6eca2cbcb17d0b1362f8eed00259b7585987bacb42624968475f978d43,3840,2160,egocentric,florian,day2,ok,valid,18_0713,florian,day2,2398.664003537025,114.8562625125125,0.1633,2.0,False,True,False,low,medium,low,medium,"['downward_view', 'visible_screen', 'multiple_faces']",2,71.75,30.93,0.0,False,False,True,True,False,42
day1/members/cathal/11_0188.webp,11_0188.webp,webp,179466,ccba3cba4c441f5d69098af27bafc3b43301dde8593bc7e347dd941f35c4d0c8,3840,2160,egocentric,cathal,day1,ok,valid,11_0188,cathal,day1,1593.9618919383022,103.70636261261264,0.0,2.0,False,False,False,high,medium,low,low,"['extreme_pose', 'downward_view', 'multiple_faces']",5,35.37,20.94,0.0,False,True,True,True,False,42
day3/members/bjorn/18_0527.webp,18_0527.webp,webp,234538,cafabf528b8162f2b5f22e736d276b2c1366c5f2474e0e56b4b21beada54cafd,3840,2160,egocentric,bjorn,day3,ok,valid,18_0527,bjorn,day3,1704.9619566480335,106.74832645145146,0.0,9.0,False,False,False,medium,medium,low,low,"['extreme_pose', 'multiple_faces']",5,36.73,17.16,0.0,False,True,False,True,False,42
day2/members/tien/14_0478.webp,14_0478.webp,webp,218120,f2a89cf93cb3fb30d0a7f70059092d85dc82c71e310473fef8069a150f80a232,3840,2160,egocentric,tien,day2,ok,valid,14_0478,tien,day2,1876.8971193206328,112.7499530780781,0.07,1.0,False,False,False,medium,small,low,medium,"['small_face', 'downward_view']",1,28.26,28.26,0.0,True,False,True,False,False,42
day1/members/florian/14_0209.webp,14_0209.webp,webp,292058,8f8dde510d2030b1db358ebb4b97090c8c6cae0e34743606100fa0e26165b881,3840,2160,egocentric,florian,day1,ok,valid,14_0209,florian,day1,2518.421238991531,115.35294669669668,0.1633,7.0,False,True,False,low,medium,low,high,"['small_face', 'extreme_pose', 'visible_screen', 'multiple_faces']",5,31.84,17.03,0.0,True,True,False,True,False,42
day3/members/werner/18_0017.webp,18_0017.webp,webp,240034,f37efd14082517f3a7900c470fd02dbb7274c4465264d712addc0eafa395da2e,3840,2160,egocentric,werner,day3,ok,valid,18_0017,werner,day3,1976.029828839505,117.60350975975976,0.2917,3.0,False,True,False,medium,medium,low,high,"['extreme_pose', 'visible_screen', 'multiple_faces']",4,42.91,12.13,0.0,False,True,False,True,False,42
day1/members/bjorn/20_0420.webp,20_0420.webp,webp,203390,2d328e3b126436c3bae46a97dadff76afef99859849ec979a29d1f60d2001fba,3840,2160,egocentric,bjorn,day1,ok,valid,20_0420,bjorn,day1,1539.517878470343,109.71178991491492,0.21,7.0,False,True,False,high,medium,low,low,"['extreme_pose', 'visible_screen', 'multiple_faces']",4,67.1,9.8,0.0,False,True,False,True,False,42
day4/fixed/meeting/17_0020.webp,17_0020.webp,webp,252414,cc806e51cddf17656e03ff615e3f128c2a47c2743d148622c67a966cc28708d5,3840,2160,exocentric,none,day4,ok,valid,17_0020,meeting,day4,1819.991106858651,107.60393205705704,0.105,4.0,False,True,False,medium,medium,low,low,"['extreme_pose', 'downward_view', 'visible_screen', 'multiple_faces']",2,34.93,22.52,0.0,False,True,True,True,False,42
day3/members/klaus/09_0651.webp,09_0651.webp,webp,190468,6d859e291a7879ad8f48f1b7e2f91d31e992bebf95f7f03308a654a51ea424ae,3840,2160,egocentric,klaus,day3,ok,valid,09_0651,klaus,day3,776.6911432700557,107.3443672839506,0.0,13.0,True,False,False,high,small,low,high,"['small_face', 'motion_blur', 'extreme_pose']",1,18.37,18.37,0.0,True,True,False,False,False,42
day4/members/allie/10_0635.webp,10_0635.webp,webp,282232,418aa43651e03b445a2dde9419eb4f0e928665166656f2f8fe6a8143ad5109e0,3840,2160,egocentric,allie,day4,ok,valid,10_0635,allie,day4,2167.881249082286,114.01631318818818,0.0,4.0,False,False,False,medium,medium,low,medium,['multiple_faces'],4,43.94,27.13,0.0,False,False,False,True,False,42
day1/fixed/meeting/20_0072.webp,20_0072.webp,webp,260910,efeb7f9aeabe16c6e0532b45d46cb127d7f1521ba745459ef96ef36499d59a8b,3840,2160,exocentric,none,day1,ok,valid,20_0072,meeting,day1,1948.5235482023868,111.31203078078076,0.0,6.0,False,False,False,medium,medium,low,medium,"['extreme_pose', 'multiple_faces']",2,58.41,8.97,0.0,False,True,False,True,False,42
day4/members/onanong/13_0544.webp,13_0544.webp,webp,165180,6da33af890723d52f226a60f38975e02f540a70b03cd0621980e88e998299e50,3840,2160,egocentric,onanong,day4,ok,valid,13_0544,onanong,day4,1178.8394543380748,119.3412474974975,0.0,3.0,True,False,False,high,medium,low,high,"['motion_blur', 'extreme_pose', 'multiple_faces']",4,78.12,23.22,0.0,False,True,False,True,False,42
day1/members/allie/10_0650.webp,10_0650.webp,webp,298172,afcf26d486974d0ff64ef0dbf8b578cbf4bff7962914ee9c45fbfb78c80c0f18,3840,2160,egocentric,allie,day1,ok,valid,10_0650,allie,day1,2257.982816829021,122.7481544044044,0.0,4.0,False,False,False,low,medium,medium,high,"['extreme_pose', 'multiple_faces']",6,49.02,12.63,0.25,False,True,False,True,False,42
day2/members/tien/20_0157.webp,20_0157.webp,webp,133856,59adf3b198887f395fc3e165ad0916a0cfc10ab1111fe6548c1081db177d8c8e,3840,2160,egocentric,tien,day2,ok,valid,20_0157,tien,day2,1025.8033473476044,105.10205518018016,0.0,2.0,True,False,False,high,medium,low,low,"['motion_blur', 'extreme_pose']",1,32.67,32.67,0.0,False,True,False,False,False,42
day4/members/bjorn/10_0328.webp,10_0328.webp,webp,252194,7fe14387e9c1bdc9d8e326291680bd66dc5a367255e3133db822d4648987641a,3840,2160,egocentric,bjorn,day4,ok,valid,10_0328,bjorn,day4,2618.5020702253337,115.6490865865866,0.1633,5.0,False,True,False,low,medium,low,high,"['extreme_pose', 'visible_screen', 'multiple_faces']",4,38.91,20.8,0.0,False,True,False,True,False,42
day4/members/bjorn/12_0481.webp,12_0481.webp,webp,222454,af159dd1d1faad4153959931ef25088a41baa3da688dad542dc0ef6de4437bb2,3840,2160,egocentric,bjorn,day4,ok,valid,12_0481,bjorn,day4,1963.6529571133185,123.61885322822825,0.0,6.0,False,False,False,medium,small,low,high,['small_face'],1,26.78,26.78,0.0,True,False,False,False,False,42
day3/members/bjorn/10_0198.webp,10_0198.webp,webp,146914,d0f398af5483e1c43f6d7f8f19698a8e82585c32d20cf904cec6214e561a74e0,3840,2160,egocentric,bjorn,day3,ok,valid,10_0198,bjorn,day3,1207.2744080134053,109.71946946946947,0.175,4.0,True,True,False,high,medium,medium,low,"['motion_blur', 'visible_screen']",1,67.33,67.33,0.25,False,False,False,False,False,42
day4/members/werner/08_0347.webp,08_0347.webp,webp,243026,8bf88bae5fbcff4fcff793690a2c496481b520f083e8dd59fcc806aee20ae880,3840,2160,egocentric,werner,day4,ok,valid,08_0347,werner,day4,2325.444089766556,118.25918105605604,0.0,8.0,False,False,False,low,small,low,high,['small_face'],1,19.2,19.2,0.0,True,False,False,False,False,42
day3/members/cathal/09_0240.webp,09_0240.webp,webp,288096,d6a762ed34365f875f084c2bd7658012c4ab166a1c60b74d986ec8b47f8f7d47,3840,2160,egocentric,cathal,day3,ok,valid,09_0240,cathal,day3,2477.8326179075307,118.39253315815816,0.35,4.0,False,True,False,low,medium,low,high,"['extreme_pose', 'visible_screen', 'multiple_faces']",4,33.51,12.6,0.0,False,True,False,True,False,42
day3/members/florian/17_0306.webp,17_0306.webp,webp,220476,b240c62b0a7ba713e0d3f908965e9a7cba01329e3708c117320018d63dce1e71,3840,2160,egocentric,florian,day3,ok,valid,17_0306,florian,day3,2079.2357405999905,108.1914258008008,0.0,3.0,False,False,False,medium,medium,low,low,"['extreme_pose', 'multiple_faces']",2,33.63,33.63,0.0,False,True,False,True,False,42
day1/members/onanong/17_0121.webp,17_0121.webp,webp,258388,8f15016ac041db601238a67d803b08c9c3f34949d2b17d44da1e6a3f14798f2d,3840,2160,egocentric,onanong,day1,ok,valid,17_0121,onanong,day1,2888.098643073402,121.00228353353354,0.0,7.0,False,False,False,low,small,low,high,"['small_face', 'extreme_pose', 'multiple_faces']",3,28.94,21.26,0.0,True,True,False,True,False,42
day3/fixed/kitchen/17_0288.webp,17_0288.webp,webp,252916,4a3ceda8cd6a24abbaf5bfcf5e69b446e3583399740088859265cc4c34a734b9,3840,2160,exocentric,none,day3,ok,valid,17_0288,kitchen,day3,2698.4452572209025,113.73689314314316,0.105,3.0,False,True,False,low,small,low,medium,"['small_face', 'extreme_pose', 'visible_screen']",1,14.48,14.48,0.0,True,True,False,False,False,42
day2/fixed/living2/18_0238.webp,18_0238.webp,webp,280628,5038b9bba35e7a79f7e370fb8b8a3d4774d1088270f9c9cd59b97d1a329b4111,3840,2160,exocentric,none,day2,ok,valid,18_0238,living2,day2,2164.894318468849,114.12443693693696,0.0,3.0,False,False,False,medium,small,low,medium,"['small_face', 'extreme_pose']",1,11.95,11.95,0.0,True,True,False,False,False,42
day4/members/onanong/13_0446.webp,13_0446.webp,webp,159192,a5504d158a497b41bc06408a5a8c5d76c84a6dd8bf35d3223fd97d821600394e,3840,2160,egocentric,onanong,day4,ok,valid,13_0446,onanong,day4,1267.6379894064144,109.38364927427426,0.0,2.0,True,False,False,high,medium,medium,low,"['motion_blur', 'extreme_pose', 'downward_view', 'multiple_faces']",5,37.93,17.24,0.25,False,True,True,True,False,42
day2/fixed/kitchen/18_0046.webp,18_0046.webp,webp,256372,f5e0577b5759f72359ccc58f0e07ddfd2d2cfc817a26a3536d840dacfa84988f,3840,2160,exocentric,none,day2,ok,valid,18_0046,kitchen,day2,2647.8528533061094,116.30946571571572,0.14,4.0,False,True,False,low,small,low,high,"['small_face', 'visible_screen', 'multiple_faces']",3,16.37,12.41,0.0,True,False,False,True,False,42
day2/members/tien/20_0119.webp,20_0119.webp,webp,183708,dcbebb0cfb626ddefc97735ae6b377265cff9dde7ab1e7b690ed59d6195f70a9,3840,2160,egocentric,tien,day2,ok,valid,20_0119,tien,day2,1584.3439601461548,118.30330330330332,0.14,5.0,False,True,False,high,small,low,high,"['small_face', 'extreme_pose', 'visible_screen']",1,18.33,18.33,0.0,True,True,False,False,False,42
day3/members/allie/11_0233.webp,11_0233.webp,webp,265038,f8c4eef242f446de245af42a6feda73dfe12cdf59ab7bc0ad21087c95274c8a6,3840,2160,egocentric,allie,day3,ok,valid,11_0233,allie,day3,2264.5769603899603,110.2737112112112,0.21,3.0,False,True,False,medium,medium,low,low,"['extreme_pose', 'visible_screen']",1,76.85,76.85,0.0,False,True,False,False,False,42
day4/fixed/meeting/10_0709.webp,10_0709.webp,webp,273348,50d79353f2dfb43e8e505127ef9392af205d24b0c57dd5d187b12b0ed64df04a,3840,2160,exocentric,none,day4,ok,valid,10_0709,meeting,day4,2100.731603363414,110.56664476976978,0.1167,7.0,False,True,False,medium,medium,low,low,"['extreme_pose', 'downward_view', 'visible_screen']",1,35.6,35.6,0.0,False,True,True,False,False,42
day3/members/onanong/17_0605.webp,17_0605.webp,webp,236792,fac517d3fd6491dfd772e382919fd1a4246a630713ac419a118d1153041418db,3840,2160,egocentric,onanong,day3,ok,valid,17_0605,onanong,day3,2358.268686181469,111.59423485985984,0.2217,2.0,False,True,False,low,medium,medium,medium,"['extreme_pose', 'visible_screen', 'multiple_faces']",8,54.53,17.95,0.25,False,True,False,True,False,42
day3/members/bjorn/18_0227.webp,18_0227.webp,webp,258510,96cc090a913819ff22d3facc8f301dc698427790aa96353bf17fe27ddf315d66,3840,2160,egocentric,bjorn,day3,ok,valid,18_0227,bjorn,day3,1748.0038017036895,118.03580142642645,0.0,5.0,False,False,False,medium,medium,low,high,"['extreme_pose', 'multiple_faces']",6,32.24,16.92,0.0,False,True,False,True,False,42
day4/members/florian/10_0053.webp,10_0053.webp,webp,211342,59e2477a8c018ed884b566ed168e373e331998bb25b07df3680ca910e10b6b4d,3840,2160,egocentric,florian,day4,ok,valid,10_0053,florian,day4,1940.6551163680235,109.1657125875876,0.0,1.0,False,False,False,medium,medium,low,low,"['extreme_pose', 'downward_view', 'multiple_faces']",2,49.96,28.9,0.0,False,True,True,True,False,42
day1/fixed/living1/11_0136.webp,11_0136.webp,webp,317526,4cd77f95221bc087508d949c28b3c2146b6bdd01c759bd3848d2c0c25cae6da6,3840,2160,exocentric,none,day1,ok,valid,11_0136,living1,day1,2203.60400371787,115.56253128128128,0.14,7.0,False,True,False,medium,small,low,high,"['small_face', 'extreme_pose', 'visible_screen']",1,10.79,10.79,0.0,True,True,False,False,False,42
day1/members/tien/10_0611.webp,10_0611.webp,webp,169548,961c8281292837243efd1685bb166c5f4e79cac89aaa7095395dcbf80d09c23d,3840,2160,egocentric,tien,day1,ok,valid,10_0611,tien,day1,936.089915527474,107.74232044544544,0.0,1.0,True,False,False,high,medium,medium,low,"['motion_blur', 'extreme_pose', 'downward_view', 'multiple_faces']",3,34.04,16.55,0.25,False,True,True,True,False,42
day4/members/stevan/13_0438.webp,13_0438.webp,webp,218454,cc9cb16d252e408f5e51413eb7caaaa8a7d27d93574a14cd5e1996cc4901c952,3840,2160,egocentric,stevan,day4,ok,valid,13_0438,stevan,day4,1455.6885788529007,119.77235047547548,0.105,4.0,False,True,False,high,small,low,high,"['small_face', 'downward_view', 'visible_screen', 'multiple_faces']",4,27.29,19.75,0.0,True,False,True,True,False,42
day3/fixed/living1/20_0424.webp,20_0424.webp,webp,306770,8de4739ed8ec940449468484691a960b6a3f61b66978e24e6e085624ef372a19,3840,2160,exocentric,none,day3,ok,valid,20_0424,living1,day3,3008.607607517786,119.66616616616618,0.3267,3.0,False,True,False,low,medium,low,high,"['extreme_pose', 'visible_screen']",1,36.67,36.67,0.0,False,True,False,False,False,42
day1/members/stevan/10_0003.webp,10_0003.webp,webp,156652,977128f98d8108e567a037b3d37ab4dfd3b67faa511c094d544e7eb86f762389,3840,2160,egocentric,stevan,day1,ok,valid,10_0003,stevan,day1,897.7682240222615,117.36355105105108,0.1283,6.0,True,True,False,high,small,low,high,"['small_face', 'motion_blur', 'visible_screen']",1,21.15,21.15,0.0,True,False,False,False,False,42
day3/fixed/kitchen/19_0228.webp,19_0228.webp,webp,257854,f21f6cac96f56ee43497ff15619f464392b4647d861996bc8010f7be26e92925,3840,2160,exocentric,none,day3,ok,valid,19_0228,kitchen,day3,2792.242820894404,115.79222972972973,0.1283,6.0,False,True,False,low,small,low,high,"['small_face', 'extreme_pose', 'visible_screen', 'multiple_faces']",2,12.25,10.27,0.0,True,True,False,True,False,42
day2/members/luca/10_0650.webp,10_0650.webp,webp,353808,8214d3c602968239be8631ad5fa929bd364aa7dcc7112c28820c27419d71792a,3840,2160,egocentric,luca,day2,ok,valid,10_0650,luca,day2,2780.6575811985267,115.65057244744744,0.35,3.0,False,True,False,low,medium,low,high,"['extreme_pose', 'visible_screen', 'multiple_faces']",4,39.92,20.9,0.0,False,True,False,True,False,42
day3/members/werner/20_0063.webp,20_0063.webp,webp,101160,bd7f777664ed3c509844b4f302301f0f892073107ce00e9497aea2f0317289b4,3840,2160,egocentric,werner,day3,ok,valid,20_0063,werner,day3,486.4580094497789,107.66743305805808,0.07,5.0,True,False,False,high,small,low,low,"['small_face', 'motion_blur']",1,25.14,25.14,0.0,True,False,False,False,False,42
day4/members/cathal/18_0053.webp,18_0053.webp,webp,183094,ac24e11060f48f119cff8725fbe64e8191d42b0c4fcb8a9fe803ca67de1c05ce,3840,2160,egocentric,cathal,day4,ok,valid,18_0053,cathal,day4,2009.678475818189,105.58926113613612,0.0,5.0,False,False,False,medium,medium,low,low,['extreme_pose'],1,32.93,32.93,0.0,False,True,False,False,False,42
