relative_path,box_count,face_count_category,face_scale_category,manual_no_face,manual_single_face,manual_multi_face,manual_small_face,manual_medium_face,manual_large_face,manual_mixed_scale_face,manual_very_small_or_distant_face,manual_edge_or_partial_face,manual_profile_or_occluded_face,manual_downward_egocentric_view,manual_motion_blur_or_low_sharpness,manual_low_light_or_dim,manual_high_clutter,detected_box_count,pred_no_face,pred_single_face,pred_multi_face,pred_small_face,pred_medium_face,pred_large_face,pred_mixed_scale_face,pred_very_small_or_distant_face,pred_edge_or_partial_face,pred_profile_or_occluded_face,pred_downward_egocentric_view,pred_motion_blur_or_low_sharpness,pred_low_light_or_dim,pred_high_clutter,text_present,screen_present,no_text_screen_risk,multimodal_risk_state
day4/members/stevan/10_0720.webp,7,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,,,,
day4/members/stevan/10_0629.webp,4,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,True,False,False,4.0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,,,,
day4/members/bao/13_0504.webp,7,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,,,,
day2/members/stevan/10_0281.webp,1,single_face,small,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,
day3/members/florian/17_0490.webp,4,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,,,,
day2/members/bjorn/12_0518.webp,1,single_face,medium,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,,,,
day1/members/werner/10_0429.webp,7,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,,,,
day2/members/klaus/19_0493.webp,5,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,,,,
day2/members/werner/20_0007.webp,6,multi_face,mixed_scale,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6.0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,,,,
day2/members/stevan/20_0706.webp,2,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,,,,
day1/members/tien/14_0026.webp,2,multi_face,mixed_scale,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,
day1/members/tien/09_0404.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,
day3/members/onanong/16_0351.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,
day2/members/onanong/17_0489.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,
day4/members/allie/09_0677.webp,2,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,,,,
day3/members/werner/20_0141.webp,5,multi_face,small,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,,,,
day1/members/werner/13_0365.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,
day3/members/bjorn/14_0678.webp,5,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,,,,
day4/members/allie/10_0446.webp,3,multi_face,large,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,,,,
day1/members/stevan/08_0330.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,
day3/members/stevan/18_0060.webp,11,multi_face,mixed_scale,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11.0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,,,,
day3/members/klaus/19_0688.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,
day1/members/werner/08_0280.webp,1,single_face,medium,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,,,,
day4/members/klaus/13_0393.webp,8,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,,,,
day1/members/florian/19_0244.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,
day4/members/klaus/14_0702.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,
day1/members/klaus/12_0632.webp,2,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,,,
day3/members/bjorn/19_0152.webp,4,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,True,False,False,4.0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,,,,
day1/members/onanong/10_0422.webp,2,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,
day2/members/tien/12_0597.webp,2,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,,,,
day2/members/florian/15_0118.webp,0,no_face,none,True,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,,,,
day3/members/tien/12_0164.webp,2,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,,,,
day2/members/bjorn/17_0327.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,
day1/members/allie/10_0339.webp,5,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,,,,
day1/members/cathal/14_0484.webp,1,single_face,small,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,,,,
day1/members/cathal/18_0317.webp,1,single_face,medium,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,,,,
day2/members/cathal/10_0273.webp,1,single_face,large,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,,,,
day2/members/allie/10_0201.webp,4,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,True,False,False,4.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,,,,
day3/members/werner/16_0328.webp,1,single_face,small,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,
day3/members/luca/12_0481.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,
day2/members/onanong/12_0404.webp,5,multi_face,mixed_scale,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,,,,
day1/members/onanong/14_0406.webp,6,multi_face,mixed_scale,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6.0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,,,,
day1/members/florian/15_0199.webp,4,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,,,,
day2/members/tien/12_0017.webp,2,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,,,,
day4/members/stevan/11_0365.webp,5,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,,,,
day3/members/tien/18_0355.webp,8,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,,,,
day2/members/florian/10_0103.webp,2,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,
day1/members/florian/09_0596.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,
day4/members/werner/10_0441.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,
day4/members/bao/08_0595.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,
day2/members/luca/17_0072.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,
day3/members/bjorn/19_0607.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,
day2/members/werner/18_0289.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,
day4/members/bao/12_0423.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,
day1/members/allie/09_0673.webp,2,multi_face,large,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,,,,
day2/members/werner/19_0608.webp,1,single_face,small,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,
day4/members/florian/13_0005.webp,6,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,
day1/members/stevan/11_0456.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,
day2/members/onanong/16_0168.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,
day4/members/bjorn/08_0088.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
day2/members/luca/18_0250.webp,2,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,,,
day2/members/cathal/11_0012.webp,4,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,,,,
day1/members/stevan/19_0205.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,,,,
day3/members/cathal/09_0355.webp,4,multi_face,mixed_scale,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,,,,
day2/members/luca/13_0250.webp,1,single_face,medium,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,
day1/members/klaus/15_0547.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,
day1/members/florian/20_0151.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,
day1/members/cathal/14_0708.webp,6,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,,,,
day3/members/allie/18_0433.webp,5,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,,,,
day3/members/klaus/17_0530.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,
day2/members/klaus/18_0506.webp,4,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,
day4/members/florian/10_0427.webp,2,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,,,,
day1/members/cathal/14_0490.webp,8,multi_face,mixed_scale,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,,,,
day4/members/bjorn/14_0135.webp,7,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,
day2/members/onanong/11_0615.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,,,,
day2/members/werner/17_0039.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,
day3/members/bjorn/12_0222.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,
day2/members/bjorn/11_0031.webp,5,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,,,,
day4/members/bjorn/10_0048.webp,2,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,,,,
day1/members/werner/15_0198.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,
day1/members/klaus/17_0002.webp,1,single_face,large,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,
day1/members/werner/15_0199.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,
day1/members/werner/18_0148.webp,6,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6.0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,,,,
day4/members/onanong/15_0400.webp,2,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,,,,
day1/members/allie/08_0276.webp,3,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,
day3/members/klaus/13_0098.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,
day4/members/luca/17_0685.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,
day1/members/klaus/12_0400.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,
day3/members/cathal/19_0263.webp,1,single_face,small,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,,,,
day1/members/bjorn/19_0016.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
day2/members/bjorn/19_0187.webp,2,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,
day1/members/cathal/11_0405.webp,1,single_face,large,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,,,,
day3/members/tien/20_0575.webp,5,multi_face,large,False,False,True,False,False,False,False,False,False,False,False,True,False,False,5.0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,,,,
day4/members/luca/08_0054.webp,2,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,
day4/members/allie/11_0161.webp,5,multi_face,mixed_scale,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,,,,
day2/members/luca/14_0354.webp,7,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,,,,
day3/members/bjorn/10_0179.webp,2,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,,,,
day4/members/cathal/12_0648.webp,7,multi_face,mixed_scale,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,,,,
day4/members/bjorn/10_0670.webp,5,multi_face,mixed_scale,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,,,,
day3/members/luca/11_0192.webp,4,multi_face,mixed_scale,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,,,,
day2/members/stevan/11_0382.webp,6,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,,,,
day2/members/luca/19_0633.webp,5,multi_face,mixed_scale,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,,,,
day2/members/luca/10_0406.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,
day3/members/cathal/20_0443.webp,4,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,,,,
day4/members/klaus/13_0503.webp,6,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,,,,
day2/members/werner/15_0625.webp,2,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,,,,
day4/members/stevan/10_0227.webp,4,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,,,,
day4/members/stevan/13_0462.webp,5,multi_face,mixed_scale,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,,,,
day3/members/cathal/20_0569.webp,8,multi_face,mixed_scale,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,,,,
day3/members/onanong/10_0301.webp,2,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,
day3/members/allie/16_0683.webp,3,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,,,,
day2/members/klaus/13_0148.webp,4,multi_face,mixed_scale,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,,,,
day2/members/bjorn/16_0632.webp,2,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,
day1/members/florian/11_0219.webp,3,multi_face,mixed_scale,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,,,,
day2/members/luca/18_0197.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,
day4/members/allie/09_0293.webp,1,single_face,large,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,,,,
day2/members/florian/14_0672.webp,2,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,,,,
day3/members/florian/19_0086.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,
day2/members/werner/13_0648.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,
day1/members/stevan/18_0597.webp,3,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,,,,
day1/members/florian/18_0042.webp,5,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,,,,
day3/members/werner/17_0301.webp,1,single_face,medium,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,
day1/members/allie/09_0647.webp,3,multi_face,mixed_scale,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,,,,
day4/members/cathal/15_0410.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,
day4/members/stevan/11_0074.webp,7,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,,,,
day1/members/florian/16_0525.webp,1,single_face,small,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,,,,
day4/members/bao/12_0438.webp,5,multi_face,mixed_scale,False,False,True,False,False,False,False,False,False,False,False,True,False,False,5.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,,,,
day1/members/luca/12_0202.webp,1,single_face,small,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,
day2/members/luca/14_0016.webp,2,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,
day1/members/cathal/11_0477.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,
day2/members/werner/16_0476.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,
day4/members/bjorn/14_0715.webp,1,single_face,medium,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,
day3/members/stevan/13_0343.webp,4,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,,,,
day1/members/onanong/15_0060.webp,4,multi_face,large,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,,,,
day3/members/luca/11_0673.webp,3,multi_face,large,False,False,True,False,False,False,False,False,False,False,False,True,False,False,3.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,,,,
day4/members/onanong/15_0191.webp,1,single_face,large,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,
day1/members/florian/17_0649.webp,6,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6.0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,,,,
day3/members/luca/18_0524.webp,4,multi_face,large,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,,,,
day2/members/werner/13_0683.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,
day2/members/tien/20_0651.webp,3,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,True,False,False,3.0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,,,,
day1/members/bjorn/12_0196.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,
day3/members/florian/10_0402.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,
day1/members/onanong/17_0253.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,
day3/members/tien/09_0002.webp,2,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,,,,
day3/members/allie/12_0712.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,
day2/members/cathal/19_0211.webp,2,multi_face,very_small_or_distant,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,,,,
day3/members/klaus/08_0380.webp,3,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,,,,
day4/members/werner/08_0208.webp,1,single_face,small,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,,,,
day1/members/werner/14_0080.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,
day3/members/florian/15_0318.webp,6,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,,,,
day4/members/onanong/14_0177.webp,6,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,,,,
