protocol,relative_path,image_id,image_path,source_group,day_id,camera_stream_id,timestamp_id,manual_review_status,category_review_status,manual_face_count,face_count_category,face_scale_category,condition_label,label_no_face,label_single_face,label_multi_face,label_small_face,label_medium_face,label_large_face,label_mixed_scale_face,label_very_small_or_distant_face,label_edge_or_partial_face,label_profile_or_occluded_face,label_downward_egocentric_view,label_motion_blur_or_low_sharpness,label_low_light_or_dim,label_high_clutter,label_outdoor_or_vehicle_scene,label_text_or_screen_risk_in_face_protocol,geom_face_count,geom_max_area_ratio,geom_mean_area_ratio,geom_min_area_ratio,geom_face_coverage_ratio,geom_max_height_ratio,geom_mean_height_ratio,geom_edge_face_count,geom_lower_frame_face_count,geom_upper_frame_face_count,geom_center_face_count,image_read_status,img_brightness_mean,img_brightness_std,img_sharpness_laplacian_var,img_edge_density,img_saturation_mean
egocentric_stress_500,day2/members/cathal/19_0687.webp,day2/members/cathal/19_0687.webp,data/castle2024/raw/day2/members/cathal/19_0687.webp,day2/cathal/19,day2,cathal,19_0687,yes,reviewed,3,multi_face,small,multi_face|small|low_light|clutter_high,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,3.0,0.004844232253086419,0.003954435120884774,0.0026668595679012344,0.01186330536265432,0.09490740740740741,0.08549382716049382,0.0,0.0,1.0,0.0,ok,84.40420871310764,52.73030867476129,439.4299036632351,0.1246066623263889,97.36773681640625
egocentric_stress_500,day1/members/allie/09_0273.webp,day1/members/allie/09_0273.webp,data/castle2024/raw/day1/members/allie/09_0273.webp,day1/allie/09,day1,allie,09_0273,yes,reviewed,6,multi_face,medium,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,6.0,0.0068291859567901235,0.0037307701581790124,0.0013412663966049384,0.022384620949074074,0.22037037037037038,0.10648148148148147,1.0,0.0,0.0,1.0,ok,101.41684299045139,56.152820805869,1104.5712129627757,0.13401963975694445,73.22712537977431
egocentric_stress_500,day3/members/luca/13_0698.webp,day3/members/luca/13_0698.webp,data/castle2024/raw/day3/members/luca/13_0698.webp,day3/luca/13,day3,luca,13_0698,yes,reviewed,1,single_face,medium,single_face|medium|clutter_medium,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0178637393904321,0.0178637393904321,0.0178637393904321,0.0178637393904321,0.19768518518518519,0.19768518518518519,0.0,1.0,0.0,0.0,ok,97.75122748480902,55.160716449296245,1308.794894014198,0.12481011284722222,131.65559895833334
egocentric_stress_500,day4/members/allie/09_0480.webp,day4/members/allie/09_0480.webp,data/castle2024/raw/day4/members/allie/09_0480.webp,day4/allie/09,day4,allie,09_0480,yes,reviewed,1,single_face,very_small_or_distant,single_face|very_small_or_distant|profile_or_occluded|clutter_medium,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0.001325954861111111,0.001325954861111111,0.001325954861111111,0.001325954861111111,0.05416666666666667,0.05416666666666667,0.0,0.0,0.0,1.0,ok,106.14265950520833,57.69027003553128,704.1753318558136,0.12034098307291667,108.556884765625
egocentric_stress_500,day1/members/luca/18_0040.webp,day1/members/luca/18_0040.webp,data/castle2024/raw/day1/members/luca/18_0040.webp,day1/luca/18,day1,luca,18_0040,yes,reviewed,1,single_face,medium,single_face|medium|clutter_high,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,0.008766396604938272,0.008766396604938272,0.008766396604938272,0.008766396604938272,0.13796296296296295,0.13796296296296295,0.0,0.0,1.0,0.0,ok,89.89746771918402,57.04627197129359,1456.9981608187986,0.19697401258680555,99.49428304036458
egocentric_stress_500,day2/members/luca/10_0654.webp,day2/members/luca/10_0654.webp,data/castle2024/raw/day2/members/luca/10_0654.webp,day2/luca/10,day2,luca,10_0654,yes,reviewed,4,multi_face,medium,multi_face|medium|clutter_high,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4.0,0.011653645833333334,0.006226761429398148,0.0032040895061728396,0.024907045717592592,0.16574074074074074,0.11377314814814815,0.0,0.0,2.0,2.0,ok,98.55006917317708,62.40668165398161,1098.2659227095637,0.1536526150173611,92.00583902994792
egocentric_stress_500,day1/members/klaus/10_0063.webp,day1/members/klaus/10_0063.webp,data/castle2024/raw/day1/members/klaus/10_0063.webp,day1/klaus/10,day1,klaus,10_0063,yes,reviewed,0,single_face,large,single_face|large|low_light|clutter_medium,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,64.78641086154514,50.7174417497357,353.58969441884096,0.08709038628472222,163.89845106336804
egocentric_stress_500,day3/members/tien/20_0155.webp,day3/members/tien/20_0155.webp,data/castle2024/raw/day3/members/tien/20_0155.webp,day3/tien/20,day3,tien,20_0155,yes,reviewed,3,multi_face,medium,multi_face|medium|motion_blur_or_low_sharpness|low_light|clutter_low,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,3.0,0.016597945601851852,0.007685667438271604,0.001648582175925926,0.023057002314814813,0.18055555555555555,0.1125,0.0,2.0,0.0,1.0,ok,75.75347900390625,60.16505920095978,280.35973396009683,0.048529730902777776,104.35554334852431
egocentric_stress_500,day1/members/onanong/08_0611.webp,day1/members/onanong/08_0611.webp,data/castle2024/raw/day1/members/onanong/08_0611.webp,day1/onanong/08,day1,onanong,08_0611,yes,reviewed,1,single_face,medium,single_face|medium|clutter_medium,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.011744791666666667,0.011744791666666667,0.011744791666666667,0.011744791666666667,0.15185185185185185,0.15185185185185185,0.0,0.0,0.0,1.0,ok,103.68500434027777,56.57365551690988,465.2316589053306,0.08641899956597222,78.63838026258681
egocentric_stress_500,day4/members/stevan/13_0714.webp,day4/members/stevan/13_0714.webp,data/castle2024/raw/day4/members/stevan/13_0714.webp,day4/stevan/13,day4,stevan,13_0714,yes,reviewed,4,multi_face,small,multi_face|small|edge_or_partial|profile_or_occluded|clutter_medium,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4.0,0.004074556327160494,0.0031337709780092596,0.002345679012345679,0.012535083912037039,0.11018518518518519,0.08460648148148148,1.0,2.0,0.0,1.0,ok,105.11345079210069,59.88756742565296,607.8499780329932,0.10675726996527778,72.24789089626736
egocentric_stress_500,day2/members/florian/12_0020.webp,day2/members/florian/12_0020.webp,data/castle2024/raw/day2/members/florian/12_0020.webp,day2/florian/12,day2,florian,12_0020,yes,reviewed,0,no_face,none,no_face|downward_egocentric|clutter_high,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,97.18757459852431,57.32449348813702,1572.1843797181864,0.1570366753472222,100.73326280381944
egocentric_stress_500,day1/members/cathal/09_0001.webp,day1/members/cathal/09_0001.webp,data/castle2024/raw/day1/members/cathal/09_0001.webp,day1/cathal/09,day1,cathal,09_0001,yes,reviewed,5,multi_face,mixed_scale,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_high,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,5.0,0.03812210648148148,0.012671320408950618,0.002660108024691358,0.06335660204475309,0.2777777777777778,0.1448148148148148,3.0,0.0,4.0,0.0,ok,91.52810329861111,58.03404724628122,925.3177213933272,0.13028971354166666,85.76450602213542
egocentric_stress_500,day1/members/luca/08_0225.webp,day1/members/luca/08_0225.webp,data/castle2024/raw/day1/members/luca/08_0225.webp,day1/luca/08,day1,luca,08_0225,yes,reviewed,2,multi_face,small,multi_face|small|clutter_medium,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.002523389274691358,0.0023869116512345682,0.002250434027777778,0.0047738233024691365,0.07453703703703704,0.07268518518518519,0.0,0.0,0.0,0.0,ok,103.36618381076389,50.545060203966884,964.5595295412672,0.10906304253472222,88.64359537760417
egocentric_stress_500,day1/members/allie/14_0135.webp,day1/members/allie/14_0135.webp,data/castle2024/raw/day1/members/allie/14_0135.webp,day1/allie/14,day1,allie,14_0135,yes,reviewed,5,multi_face,small,multi_face|small|edge_or_partial|profile_or_occluded|clutter_medium,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,5.0,0.006856553819444444,0.0027820698302469136,0.0006008873456790124,0.013910349151234567,0.12361111111111112,0.06638888888888889,1.0,0.0,0.0,2.0,ok,96.81861029730902,55.01821045354498,357.93120371393957,0.10581461588541667,76.74513753255208
egocentric_stress_500,day1/members/allie/10_0099.webp,day1/members/allie/10_0099.webp,data/castle2024/raw/day1/members/allie/10_0099.webp,day1/allie/10,day1,allie,10_0099,yes,reviewed,4,multi_face,small,multi_face|small|edge_or_partial|profile_or_occluded|clutter_medium,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4.0,0.003919753086419753,0.0019321469907407408,0.0010821759259259259,0.007728587962962963,0.1175925925925926,0.07268518518518519,1.0,0.0,2.0,1.0,ok,86.89716932508681,61.91810738509543,798.0928567839259,0.11298285590277778,103.79061550564236
egocentric_stress_500,day4/members/bao/08_0028.webp,day4/members/bao/08_0028.webp,data/castle2024/raw/day4/members/bao/08_0028.webp,day4/bao/08,day4,bao,08_0028,yes,reviewed,0,no_face,none,no_face|downward_egocentric|clutter_medium,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,92.12612575954861,60.81486783153797,616.076018827197,0.10024007161458333,62.74293348524306
egocentric_stress_500,day1/members/bjorn/18_0340.webp,day1/members/bjorn/18_0340.webp,data/castle2024/raw/day1/members/bjorn/18_0340.webp,day1/bjorn/18,day1,bjorn,18_0340,yes,reviewed,0,no_face,none,no_face|motion_blur_or_low_sharpness|low_light|clutter_low,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,61.39253065321181,45.67545124094919,290.7948963141276,0.058586968315972224,118.73773871527777
egocentric_stress_500,day1/members/luca/15_0236.webp,day1/members/luca/15_0236.webp,data/castle2024/raw/day1/members/luca/15_0236.webp,day1/luca/15,day1,luca,15_0236,yes,reviewed,3,multi_face,medium,multi_face|medium|clutter_low,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.009913315007716049,0.006267762988683127,0.0024739583333333332,0.01880328896604938,0.15046296296296297,0.1140432098765432,0.0,3.0,0.0,0.0,ok,98.35709635416667,56.87877345626532,621.9886641853752,0.08714463975694445,86.227783203125
egocentric_stress_500,day2/members/florian/19_0363.webp,day2/members/florian/19_0363.webp,data/castle2024/raw/day2/members/florian/19_0363.webp,day2/florian/19,day2,florian,19_0363,yes,reviewed,0,no_face,none,no_face|downward_egocentric|clutter_medium,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,101.32418484157986,54.485802654619036,637.8510746674406,0.10344102647569445,86.48502604166667
egocentric_stress_500,day1/members/werner/18_0484.webp,day1/members/werner/18_0484.webp,data/castle2024/raw/day1/members/werner/18_0484.webp,day1/werner/18,day1,werner,18_0484,yes,reviewed,3,multi_face,medium,multi_face|medium|low_light|clutter_medium,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3.0,0.012223668981481481,0.008405711484053497,0.006412278163580247,0.025217134452160492,0.16527777777777777,0.13364197530864197,0.0,0.0,3.0,0.0,ok,84.28542751736111,57.58828076226998,770.4375859888983,0.11711968315972222,95.56650119357639
egocentric_stress_500,day4/members/allie/08_0040.webp,day4/members/allie/08_0040.webp,data/castle2024/raw/day4/members/allie/08_0040.webp,day4/allie/08,day4,allie,08_0040,yes,reviewed,1,single_face,large,single_face|large|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1.0,0.06747154706790123,0.06747154706790123,0.06747154706790123,0.06747154706790123,0.4023148148148148,0.4023148148148148,1.0,1.0,0.0,0.0,ok,107.68543158637152,44.92314172007314,471.470113079811,0.051995171440972224,75.26713731553819
egocentric_stress_500,day2/members/klaus/12_0264.webp,day2/members/klaus/12_0264.webp,data/castle2024/raw/day2/members/klaus/12_0264.webp,day2/klaus/12,day2,klaus,12_0264,yes,reviewed,0,no_face,none,no_face|downward_egocentric|low_light|clutter_high,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,81.71866183810764,50.52330318318091,1544.4530654923046,0.1551581488715278,147.65686713324652
egocentric_stress_500,day1/members/florian/08_0717.webp,day1/members/florian/08_0717.webp,data/castle2024/raw/day1/members/florian/08_0717.webp,day1/florian/08,day1,florian,08_0717,yes,reviewed,5,multi_face,mixed_scale,multi_face|mixed_scale|profile_or_occluded|clutter_high,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,5.0,0.023051335841049382,0.0074920187114197526,0.0027951388888888887,0.03746009355709876,0.2550925925925926,0.12175925925925926,0.0,1.0,2.0,2.0,ok,98.86397976345486,59.97899326874487,925.6387871470257,0.14063856336805555,91.49043782552083
egocentric_stress_500,day2/members/allie/13_0355.webp,day2/members/allie/13_0355.webp,data/castle2024/raw/day2/members/allie/13_0355.webp,day2/allie/13,day2,allie,13_0355,yes,reviewed,1,single_face,large,no_face|downward_egocentric|low_light|clutter_high,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1.0,0.030305989583333335,0.030305989583333335,0.030305989583333335,0.030305989583333335,0.1361111111111111,0.1361111111111111,1.0,0.0,1.0,0.0,ok,86.17210557725694,61.63710296500429,1377.709465629479,0.12957763671875,95.07444932725694
egocentric_stress_500,day1/members/bjorn/15_0004.webp,day1/members/bjorn/15_0004.webp,data/castle2024/raw/day1/members/bjorn/15_0004.webp,day1/bjorn/15,day1,bjorn,15_0004,yes,reviewed,5,multi_face,small,multi_face|small|clutter_medium,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5.0,0.004692925347222222,0.0031398292824074076,0.00216772762345679,0.015699146412037037,0.16944444444444445,0.0962962962962963,1.0,3.0,1.0,2.0,ok,120.78156873914931,65.74364830045023,1281.2986585358042,0.11553955078125,70.71262613932292
egocentric_stress_500,day2/members/klaus/10_0629.webp,day2/members/klaus/10_0629.webp,data/castle2024/raw/day2/members/klaus/10_0629.webp,day2/klaus/10,day2,klaus,10_0629,yes,reviewed,5,multi_face,small,multi_face|small|edge_or_partial|profile_or_occluded|clutter_high,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,5.0,0.005343967013888889,0.003052686149691358,0.0018391927083333333,0.01526343074845679,0.10416666666666667,0.07907407407407407,1.0,0.0,4.0,0.0,ok,96.70052761501736,57.06287963036451,1715.1278105672036,0.16569010416666666,97.37626817491319
egocentric_stress_500,day1/members/luca/08_0069.webp,day1/members/luca/08_0069.webp,data/castle2024/raw/day1/members/luca/08_0069.webp,day1/luca/08,day1,luca,08_0069,yes,reviewed,0,no_face,none,no_face|motion_blur_or_low_sharpness|clutter_low,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,107.03698052300348,62.8396480416792,566.8377856313723,0.07133653428819445,140.89874267578125
egocentric_stress_500,day4/members/werner/08_0337.webp,day4/members/werner/08_0337.webp,data/castle2024/raw/day4/members/werner/08_0337.webp,day4/werner/08,day4,werner,08_0337,yes,reviewed,2,multi_face,small,multi_face|small|clutter_medium,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0039935378086419756,0.003983892746913581,0.003974247685185185,0.007967785493827161,0.09305555555555556,0.09189814814814815,0.0,0.0,2.0,0.0,ok,99.65824381510417,55.80897526836722,846.9467755025828,0.11175537109375,73.06741672092014
egocentric_stress_500,day2/members/werner/17_0115.webp,day2/members/werner/17_0115.webp,data/castle2024/raw/day2/members/werner/17_0115.webp,day2/werner/17,day2,werner,17_0115,yes,reviewed,1,single_face,medium,single_face|medium|edge_or_partial|profile_or_occluded|clutter_high,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1.0,0.007483965084876543,0.007483965084876543,0.007483965084876543,0.007483965084876543,0.15046296296296297,0.15046296296296297,1.0,0.0,1.0,0.0,ok,103.68911404079861,56.35952723836806,1951.9511832108744,0.16475423177083334,94.68895806206598
egocentric_stress_500,day3/members/klaus/12_0484.webp,day3/members/klaus/12_0484.webp,data/castle2024/raw/day3/members/klaus/12_0484.webp,day3/klaus/12,day3,klaus,12_0484,yes,reviewed,0,no_face,none,no_face|downward_egocentric|outdoor_or_vehicle|clutter_high,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,108.60805935329861,47.88861343245862,4664.146852651496,0.2887505425347222,80.07757568359375
egocentric_stress_500,day4/members/stevan/13_0149.webp,day4/members/stevan/13_0149.webp,data/castle2024/raw/day4/members/stevan/13_0149.webp,day4/stevan/13,day4,stevan,13_0149,yes,reviewed,4,multi_face,small,multi_face|small|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,4.0,0.008053867669753086,0.004446976273148148,0.0024345341435185186,0.017787905092592593,0.12175925925925926,0.09062499999999998,1.0,3.0,0.0,1.0,ok,95.85125054253473,59.4377320360798,233.08841668855814,0.0848727756076389,90.05670844184027
egocentric_stress_500,day1/members/luca/08_0716.webp,day1/members/luca/08_0716.webp,data/castle2024/raw/day1/members/luca/08_0716.webp,day1/luca/08,day1,luca,08_0716,yes,reviewed,2,multi_face,small,multi_face|small|clutter_high,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0.006389853395061728,0.005838155864197531,0.005286458333333333,0.011676311728395061,0.11574074074074074,0.10787037037037037,0.0,0.0,2.0,0.0,ok,94.73516167534723,55.762365472494174,1083.4594089653756,0.15116373697916666,100.27836778428819
egocentric_stress_500,day1/members/cathal/08_0346.webp,day1/members/cathal/08_0346.webp,data/castle2024/raw/day1/members/cathal/08_0346.webp,day1/cathal/08,day1,cathal,08_0346,yes,reviewed,0,no_face,none,no_face|motion_blur_or_low_sharpness|low_light|outdoor_or_vehicle|clutter_low,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,84.45517306857639,57.10529556876377,154.39146359099288,0.04905870225694445,26.05364990234375
egocentric_stress_500,day4/members/florian/10_0112.webp,day4/members/florian/10_0112.webp,data/castle2024/raw/day4/members/florian/10_0112.webp,day4/florian/10,day4,florian,10_0112,yes,reviewed,2,multi_face,medium,multi_face|medium|clutter_high,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2.0,0.01886815200617284,0.012339168595679012,0.005810185185185186,0.024678337191358025,0.23148148148148148,0.1738425925925926,0.0,0.0,1.0,0.0,ok,95.88651529947917,59.53994011393101,1206.7409156207223,0.12901475694444445,128.89997016059027
egocentric_stress_500,day1/members/florian/13_0133.webp,day1/members/florian/13_0133.webp,data/castle2024/raw/day1/members/florian/13_0133.webp,day1/florian/13,day1,florian,13_0133,yes,reviewed,1,single_face,medium,single_face|medium|clutter_high,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,0.006926239390432099,0.006926239390432099,0.006926239390432099,0.006926239390432099,0.1310185185185185,0.1310185185185185,0.0,0.0,1.0,0.0,ok,97.14702690972223,52.158690956229954,1346.1588206511494,0.11110432942708333,129.9605238172743
egocentric_stress_500,day2/members/tien/19_0311.webp,day2/members/tien/19_0311.webp,data/castle2024/raw/day2/members/tien/19_0311.webp,day2/tien/19,day2,tien,19_0311,yes,reviewed,2,multi_face,medium,multi_face|medium|motion_blur_or_low_sharpness|clutter_low,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2.0,0.006864872685185185,0.00527271412037037,0.0036805555555555554,0.01054542824074074,0.13518518518518519,0.11203703703703705,0.0,0.0,2.0,0.0,ok,100.84438747829861,64.94320233340623,148.44511386048464,0.05438232421875,88.74311659071181
egocentric_stress_500,day3/members/werner/08_0688.webp,day3/members/werner/08_0688.webp,data/castle2024/raw/day3/members/werner/08_0688.webp,day3/werner/08,day3,werner,08_0688,yes,reviewed,3,multi_face,small,multi_face|small|clutter_medium,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.004091435185185185,0.003175395447530864,0.0014633969907407408,0.009526186342592592,0.11296296296296296,0.08719135802469136,0.0,0.0,1.0,1.0,ok,102.35661485460069,58.005605867112905,701.1767196059228,0.11595323350694445,86.41234673394098
egocentric_stress_500,day3/members/onanong/11_0042.webp,day3/members/onanong/11_0042.webp,data/castle2024/raw/day3/members/onanong/11_0042.webp,day3/onanong/11,day3,onanong,11_0042,yes,reviewed,2,multi_face,medium,multi_face|medium|edge_or_partial|profile_or_occluded|low_light|clutter_medium,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,2.0,0.016521267361111112,0.011582573784722223,0.006643880208333334,0.023165147569444447,0.21805555555555556,0.2048611111111111,1.0,0.0,1.0,1.0,ok,83.04461669921875,52.90230190902214,236.59325861470936,0.0814480251736111,107.08030192057292
egocentric_stress_500,day3/members/luca/18_0573.webp,day3/members/luca/18_0573.webp,data/castle2024/raw/day3/members/luca/18_0573.webp,day3/luca/18,day3,luca,18_0573,yes,reviewed,4,multi_face,small,multi_face|small|clutter_low,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.00592725212191358,0.004668270158179012,0.0038599537037037036,0.018673080632716048,0.10787037037037037,0.09409722222222222,0.0,4.0,0.0,0.0,ok,92.53397623697917,51.835714224055266,511.0075819043465,0.08711073133680555,75.99727376302083
egocentric_stress_500,day3/members/allie/17_0205.webp,day3/members/allie/17_0205.webp,data/castle2024/raw/day3/members/allie/17_0205.webp,day3/allie/17,day3,allie,17_0205,yes,reviewed,1,single_face,medium,single_face|medium|motion_blur_or_low_sharpness|low_light|clutter_low,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1.0,0.021880063657407408,0.021880063657407408,0.021880063657407408,0.021880063657407408,0.18796296296296297,0.18796296296296297,0.0,0.0,1.0,0.0,ok,86.65078396267361,49.75891295639387,68.88723881372516,0.02984619140625,95.68557400173611
egocentric_stress_500,day3/members/bjorn/18_0629.webp,day3/members/bjorn/18_0629.webp,data/castle2024/raw/day3/members/bjorn/18_0629.webp,day3/bjorn/18,day3,bjorn,18_0629,yes,reviewed,5,multi_face,mixed_scale,multi_face|mixed_scale|profile_or_occluded|low_light|clutter_medium,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,5.0,0.06326220100308642,0.01508297164351852,0.0018981481481481482,0.0754148582175926,0.36203703703703705,0.13592592592592592,0.0,0.0,4.0,0.0,ok,79.36157904730902,57.78208604846383,535.4642567104763,0.10105387369791667,102.03727891710069
egocentric_stress_500,day3/members/florian/19_0349.webp,day3/members/florian/19_0349.webp,data/castle2024/raw/day3/members/florian/19_0349.webp,day3/florian/19,day3,florian,19_0349,yes,reviewed,0,no_face,none,no_face|downward_egocentric|clutter_medium,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,90.9381103515625,50.21604847545379,788.1496020974477,0.0965304904513889,94.66715494791667
egocentric_stress_500,day3/members/cathal/11_0509.webp,day3/members/cathal/11_0509.webp,data/castle2024/raw/day3/members/cathal/11_0509.webp,day3/cathal/11,day3,cathal,11_0509,yes,reviewed,0,no_face,none,no_face|downward_egocentric|clutter_high,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,96.51101345486111,63.97695105751866,1560.7891578155077,0.11146375868055555,79.51604546440973
egocentric_stress_500,day3/members/allie/17_0399.webp,day3/members/allie/17_0399.webp,data/castle2024/raw/day3/members/allie/17_0399.webp,day3/allie/17,day3,allie,17_0399,yes,reviewed,3,multi_face,medium,multi_face|medium|clutter_high,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0,0.00964867862654321,0.007310353973765432,0.0037109375,0.021931061921296298,0.1398148148148148,0.12145061728395061,0.0,0.0,1.0,0.0,ok,101.22359890407986,59.72957908552222,626.9890136358177,0.12507459852430555,87.73786078559027
egocentric_stress_500,day1/members/klaus/09_0114.webp,day1/members/klaus/09_0114.webp,data/castle2024/raw/day1/members/klaus/09_0114.webp,day1/klaus/09,day1,klaus,09_0114,yes,reviewed,5,multi_face,mixed_scale,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_high,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,5.0,0.02625,0.0074413097993827155,0.0017761381172839506,0.03720654899691358,0.2,0.09981481481481483,4.0,0.0,5.0,0.0,ok,85.52012125651042,56.34402564790189,1206.0013251734645,0.17625596788194445,101.73272026909723
egocentric_stress_500,day4/members/klaus/11_0401.webp,day4/members/klaus/11_0401.webp,data/castle2024/raw/day4/members/klaus/11_0401.webp,day4/klaus/11,day4,klaus,11_0401,yes,reviewed,6,multi_face,medium,multi_face|medium|clutter_medium,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0,0.008223379629629629,0.0028477044753086422,0.0008355034722222222,0.017086226851851852,0.1361111111111111,0.07608024691358024,0.0,2.0,0.0,2.0,ok,93.33614095052083,65.67115579032983,722.5253760812826,0.10889350043402778,85.63258870442708
egocentric_stress_500,day4/members/luca/14_0559.webp,day4/members/luca/14_0559.webp,data/castle2024/raw/day4/members/luca/14_0559.webp,day4/luca/14,day4,luca,14_0559,yes,reviewed,1,single_face,small,single_face|small|clutter_medium,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0021550684799382714,0.0021550684799382714,0.0021550684799382714,0.0021550684799382714,0.06620370370370371,0.06620370370370371,0.0,0.0,0.0,1.0,ok,90.58312310112848,65.25312964147128,592.9081827974246,0.11424424913194445,109.21093071831598
egocentric_stress_500,day2/members/bjorn/19_0429.webp,day2/members/bjorn/19_0429.webp,data/castle2024/raw/day2/members/bjorn/19_0429.webp,day2/bjorn/19,day2,bjorn,19_0429,yes,reviewed,0,no_face,none,no_face|downward_egocentric|low_light|clutter_high,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,76.92010498046875,46.293953881622095,641.7690887406561,0.12111409505208333,124.5335693359375
egocentric_stress_500,day1/members/luca/12_0168.webp,day1/members/luca/12_0168.webp,data/castle2024/raw/day1/members/luca/12_0168.webp,day1/luca/12,day1,luca,12_0168,yes,reviewed,0,no_face,none,no_face|downward_egocentric|clutter_medium,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,87.13090684678819,59.393485455366125,580.191968138525,0.10748969184027778,83.46912299262152
