index,relative_path,image_id,scientific_selected_method,selection_reason,app_applied_method,face_count_live,detector_application_policy_id,status,error,output_path,output_sha256,runtime_seconds,candidate_counts
241,day3/members/werner/19_0360.webp,day3__members__werner__19_0360.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_motion_blur_or_low_sharpness,layered,3,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__werner__19_0360.webp.webp,358bae090ffc12349cd3e6eb62e180101cbdccf031701874fbe043bcc18c338e,1.4243,"{""rfdetr_medium_face_030"": 4, ""yolo11s_widerface_1280"": 3, ""scrfd_10g_current_640"": 3}"
242,day2/members/florian/11_0279.webp,day2__members__florian__11_0279.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_small_face,layered,4,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day2__members__florian__11_0279.webp.webp,cccae52a3c36480e34c82d7556cc33bdea7ce33817f8ba27ad0c7ceb50eda487,1.6971,"{""rfdetr_medium_face_030"": 4, ""yolo11s_widerface_1280"": 3, ""scrfd_10g_current_640"": 3}"
243,day4/members/florian/15_0498.webp,day4__members__florian__15_0498.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day4__members__florian__15_0498.webp.webp,100922acd23ae2e42213dcfb844c1f156aa6d3a9c99d12fc850c510c90024b32,1.9098,{}
244,day1/members/allie/12_0272.webp,day1__members__allie__12_0272.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_small_face,layered,3,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day1__members__allie__12_0272.webp.webp,be7f930051b65659fbc5e300ca8a5290697d7035e270f4240f5696caa542819a,1.4647,"{""rfdetr_medium_face_030"": 3, ""yolo11s_widerface_1280"": 3, ""scrfd_10g_current_640"": 3}"
245,day3/members/tien/11_0505.webp,day3__members__tien__11_0505.webp,solid_mask_black,highest_balanced_oapr_anonymisation_score_for_single_face,solid_mask,1,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__tien__11_0505.webp.webp,1279bba681ba60b82e8eeb75240e056ba52b8895fb7c6e268e59980f70f6445b,1.547,"{""rfdetr_medium_face_030"": 1, ""yolo11s_widerface_1280"": 1, ""scrfd_10g_current_640"": 1}"
246,day1/members/stevan/17_0340.webp,day1__members__stevan__17_0340.webp,solid_mask_black,highest_balanced_oapr_anonymisation_score_for_single_face,solid_mask,1,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day1__members__stevan__17_0340.webp.webp,523855783b5da14b02f1fcdfc72da846841eae565bd7d44bc855f7f50df1a593,1.5884,"{""rfdetr_medium_face_030"": 1, ""yolo11s_widerface_1280"": 1, ""scrfd_10g_current_640"": 1}"
247,day1/members/luca/11_0691.webp,day1__members__luca__11_0691.webp,solid_mask_black,highest_balanced_oapr_anonymisation_score_for_single_face,solid_mask,1,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day1__members__luca__11_0691.webp.webp,8e06b6c97c35bd3b69de0bc9eae0589fd72991859d2ca7364d8d33d108946e2e,1.4381,"{""rfdetr_medium_face_030"": 1, ""yolo11s_widerface_1280"": 1, ""scrfd_10g_current_640"": 1}"
248,day1/members/cathal/10_0676.webp,day1__members__cathal__10_0676.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_small_face,layered,5,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day1__members__cathal__10_0676.webp.webp,1282c078b9d7e0dabff84012cf14ad04d6a2e83a88b43de2137c83e7be2a1380,1.4479,"{""rfdetr_medium_face_030"": 5, ""yolo11s_widerface_1280"": 5, ""scrfd_10g_current_640"": 5}"
249,day3/members/florian/18_0329.webp,day3__members__florian__18_0329.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_medium_face,layered,9,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__florian__18_0329.webp.webp,194b47dbd64f101417b6f5c37293884db094d27cb6404b2e143c9def45779a0a,1.4946,"{""rfdetr_medium_face_030"": 9, ""yolo11s_widerface_1280"": 9, ""scrfd_10g_current_640"": 9}"
250,day2/members/cathal/11_0063.webp,day2__members__cathal__11_0063.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_mixed_scale_face,layered,6,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day2__members__cathal__11_0063.webp.webp,1d2ecd424442e95a8d74098edc49e2f33ee42d9d726c2630f519b79f8f3afb08,1.5004,"{""rfdetr_medium_face_030"": 6, ""yolo11s_widerface_1280"": 6, ""scrfd_10g_current_640"": 6}"
251,day4/members/luca/18_0257.webp,day4__members__luca__18_0257.webp,solid_mask_black,highest_balanced_oapr_anonymisation_score_for_single_face,solid_mask,1,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day4__members__luca__18_0257.webp.webp,46bba6f53318cca4a5ecf2887d1e51a14841c3ad7bbb0179b42dbb4e2e13d9ce,1.6012,"{""rfdetr_medium_face_030"": 1, ""yolo11s_widerface_1280"": 1, ""scrfd_10g_current_640"": 1}"
252,day3/members/cathal/11_0064.webp,day3__members__cathal__11_0064.webp,solid_mask_black,highest_balanced_oapr_anonymisation_score_for_single_face,solid_mask,1,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__cathal__11_0064.webp.webp,8ed84f741515c6c0709e102817b6fc48adbffa641a8d240558cb0be91039a53f,1.8423,"{""rfdetr_medium_face_030"": 1}"
253,day4/members/onanong/11_0635.webp,day4__members__onanong__11_0635.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_medium_face,layered,5,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day4__members__onanong__11_0635.webp.webp,4e6e84ed0d62e102786000f71e61b784692fd54a6a6d0f977458e3b732c03e39,1.5205,"{""rfdetr_medium_face_030"": 5, ""yolo11s_widerface_1280"": 5, ""scrfd_10g_current_640"": 5}"
254,day2/members/klaus/10_0464.webp,day2__members__klaus__10_0464.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_mixed_scale_face,layered,3,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day2__members__klaus__10_0464.webp.webp,cb21ad333822a670995583ffb6069216526946b893f8eb626c24349ac42ad636,1.5676,"{""rfdetr_medium_face_030"": 5, ""yolo11s_widerface_1280"": 3, ""scrfd_10g_current_640"": 3}"
255,day3/members/cathal/09_0625.webp,day3__members__cathal__09_0625.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_mixed_scale_face,layered,4,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__cathal__09_0625.webp.webp,1e95fb3e73f8a4086fcc8c30906cd7b5666232e74bfbaf1b6006156685eca987,1.4618,"{""rfdetr_medium_face_030"": 4, ""yolo11s_widerface_1280"": 4, ""scrfd_10g_current_640"": 4}"
256,day4/members/bao/09_0694.webp,day4__members__bao__09_0694.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_medium_face,layered,2,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day4__members__bao__09_0694.webp.webp,141f5259abe90ca7325a7a38d381c1eae538da79356e05b37e85c000e8d02d95,1.5242,"{""rfdetr_medium_face_030"": 2, ""yolo11s_widerface_1280"": 2, ""scrfd_10g_current_640"": 1}"
257,day2/members/allie/17_0093.webp,day2__members__allie__17_0093.webp,solid_mask_black,highest_balanced_oapr_anonymisation_score_for_single_face,solid_mask,1,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day2__members__allie__17_0093.webp.webp,5b44fdcfe3e57d67ab2e5319f258c98e5aa587a95b9c82a7efefa9fa96f1a68c,2.1073,"{""rfdetr_medium_face_030"": 1, ""yolo11s_widerface_1280"": 1, ""scrfd_10g_current_640"": 1}"
258,day3/members/werner/08_0498.webp,day3__members__werner__08_0498.webp,solid_mask_black,highest_balanced_oapr_anonymisation_score_for_single_face|live_zero_faces_override_to_copy,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__werner__08_0498.webp.webp,6486bc72c9931c9cfa5fc8087f1bf2aa905c32283155968fb63b0c71985f451d,1.3946,{}
259,day2/members/allie/16_0153.webp,day2__members__allie__16_0153.webp,solid_mask_black,highest_balanced_oapr_anonymisation_score_for_single_face,solid_mask,1,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day2__members__allie__16_0153.webp.webp,7dcec0abafe8f75380a30a50d1147ed4b8dc22fdb4525402ddc368b3fb9ed4a1,1.4718,"{""rfdetr_medium_face_030"": 1, ""yolo11s_widerface_1280"": 4, ""scrfd_10g_current_640"": 1}"
260,day4/members/florian/11_0372.webp,day4__members__florian__11_0372.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_small_face,layered,5,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day4__members__florian__11_0372.webp.webp,c744ac8a9a37eed93c8ada09177b5315b142ace4158420a7c03bc64c1611a5c3,1.4946,"{""rfdetr_medium_face_030"": 5, ""yolo11s_widerface_1280"": 5, ""scrfd_10g_current_640"": 4}"
261,day3/members/bjorn/12_0147.webp,day3__members__bjorn__12_0147.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_small_face,layered,3,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__bjorn__12_0147.webp.webp,dc5971109751c46a4ae47d860238011ac75be445a2425d47802a7cde72be7574,1.496,"{""rfdetr_medium_face_030"": 3, ""yolo11s_widerface_1280"": 4, ""scrfd_10g_current_640"": 4}"
262,day1/members/werner/15_0312.webp,day1__members__werner__15_0312.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day1__members__werner__15_0312.webp.webp,95c30dfdb1c8713719ea3d3eaedfe011768b1b5150061b9589207bacf07d7c1f,1.5175,"{""yolo11s_widerface_1280"": 1}"
263,day3/members/stevan/09_0144.webp,day3__members__stevan__09_0144.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_small_face,layered,3,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__stevan__09_0144.webp.webp,3bdecbf9cdaae3e884b928d4b41804126625657f510bd92f8e8539c959cb89a0,1.4825,"{""rfdetr_medium_face_030"": 3, ""yolo11s_widerface_1280"": 4, ""scrfd_10g_current_640"": 4}"
264,day1/members/onanong/14_0681.webp,day1__members__onanong__14_0681.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_motion_blur_or_low_sharpness,layered,4,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day1__members__onanong__14_0681.webp.webp,ebedd4d8612dd27405e2263dc7fb1c7c07c5885636bf666779fdfe654256994f,1.954,"{""rfdetr_medium_face_030"": 4, ""yolo11s_widerface_1280"": 4, ""scrfd_10g_current_640"": 4}"
265,day2/members/allie/17_0175.webp,day2__members__allie__17_0175.webp,solid_mask_black,highest_balanced_oapr_anonymisation_score_for_single_face,solid_mask,1,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day2__members__allie__17_0175.webp.webp,e5facedf9a8968b339832b275abe328055714bee01929efe9b481cb9f63ded3a,1.6436,"{""rfdetr_medium_face_030"": 1, ""yolo11s_widerface_1280"": 1, ""scrfd_10g_current_640"": 1}"
266,day2/members/tien/13_0043.webp,day2__members__tien__13_0043.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day2__members__tien__13_0043.webp.webp,091516d5ba120b1e8711a145cc8d2a79dde7a6a3f9a4fa391a31bd48b6dad4fd,1.5648,{}
267,day4/members/cathal/18_0466.webp,day4__members__cathal__18_0466.webp,solid_mask_black,highest_balanced_oapr_anonymisation_score_for_single_face,solid_mask,1,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day4__members__cathal__18_0466.webp.webp,948e668f11f7cfd7fe7afb24e27bf9acfc6eb58fd4ac3ead3cad778eac5ec3c4,1.4182,"{""rfdetr_medium_face_030"": 1, ""yolo11s_widerface_1280"": 1, ""scrfd_10g_current_640"": 1}"
268,day1/members/onanong/19_0261.webp,day1__members__onanong__19_0261.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day1__members__onanong__19_0261.webp.webp,64c1708d4d4f30658acd5888c9eb46a5f5659ad3030f7d6bdab27c6c5fcace81,1.3929,{}
269,day4/members/allie/13_0245.webp,day4__members__allie__13_0245.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_motion_blur_or_low_sharpness,layered,4,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day4__members__allie__13_0245.webp.webp,82e56c79163e8f076b050f0db31903fe3bc93315983b110d5cf37111315c0d89,1.3144,"{""rfdetr_medium_face_030"": 4, ""yolo11s_widerface_1280"": 4, ""scrfd_10g_current_640"": 4}"
270,day1/members/tien/08_0483.webp,day1__members__tien__08_0483.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day1__members__tien__08_0483.webp.webp,01da43d85356f24faaf616c164a609516a24784acbcd797c1ddae932c84bfdae,1.5121,"{""rfdetr_medium_face_030"": 2, ""yolo11s_widerface_1280"": 2}"
271,day2/members/florian/14_0293.webp,day2__members__florian__14_0293.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_medium_face,layered,9,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day2__members__florian__14_0293.webp.webp,12f2eb3e64008be1730f8344bf9dd91dd607dd36e3f248d2804515205ee7b076,1.6076,"{""rfdetr_medium_face_030"": 10, ""yolo11s_widerface_1280"": 9, ""scrfd_10g_current_640"": 9}"
272,day2/members/klaus/12_0153.webp,day2__members__klaus__12_0153.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day2__members__klaus__12_0153.webp.webp,55d0ce805e28eae99c60c41dae00bff61fa820eb63350d307d7194df09051048,1.4243,{}
273,day2/members/tien/19_0472.webp,day2__members__tien__19_0472.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_mixed_scale_face,layered,8,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day2__members__tien__19_0472.webp.webp,9251473d21c06386ca557bea2623c8d178fc3e2d8449db618d6278d7abc63edf,1.577,"{""rfdetr_medium_face_030"": 8, ""yolo11s_widerface_1280"": 8, ""scrfd_10g_current_640"": 6}"
274,day3/members/florian/14_0452.webp,day3__members__florian__14_0452.webp,solid_mask_black,highest_balanced_oapr_anonymisation_score_for_single_face,solid_mask,1,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__florian__14_0452.webp.webp,559ba5fd9b74d54230b8926fdfb3f88d4c64f26c63c35dacb599c0e5edd3b893,1.4874,"{""rfdetr_medium_face_030"": 2, ""yolo11s_widerface_1280"": 1, ""scrfd_10g_current_640"": 1}"
275,day3/members/cathal/18_0053.webp,day3__members__cathal__18_0053.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_medium_face,layered,6,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__cathal__18_0053.webp.webp,706e5f7ef5d87408b5d8edfe0a4f931350f7345f3f8bd9ad041f8046e8af0c9e,1.6105,"{""rfdetr_medium_face_030"": 6, ""yolo11s_widerface_1280"": 6, ""scrfd_10g_current_640"": 5}"
276,day3/members/onanong/15_0609.webp,day3__members__onanong__15_0609.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__onanong__15_0609.webp.webp,c6697654f72bc2ee774e42139f7fd799d4d16f835d8c68465861921a68485752,1.4067,"{""yolo11s_widerface_1280"": 1}"
277,day3/members/tien/18_0251.webp,day3__members__tien__18_0251.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_medium_face,layered,9,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__tien__18_0251.webp.webp,0965ce0d9b1fcd38ea72ac127ad5a05b7dea3a9800919b7f71f90aa7aea95222,1.5116,"{""rfdetr_medium_face_030"": 9, ""yolo11s_widerface_1280"": 9, ""scrfd_10g_current_640"": 8}"
278,day3/members/werner/10_0493.webp,day3__members__werner__10_0493.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_small_face,layered,4,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__werner__10_0493.webp.webp,17b632366d1a23a67ba65c60dbb03220f618487a50e073c21f7e00b33d95d6a3,1.405,"{""rfdetr_medium_face_030"": 4, ""yolo11s_widerface_1280"": 4, ""scrfd_10g_current_640"": 4}"
279,day3/members/bjorn/15_0707.webp,day3__members__bjorn__15_0707.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__bjorn__15_0707.webp.webp,9bfb07b4161f924328b4601f54bb5f88ba45536c0e96c6a468eafb93ca5d72b7,1.3111,{}
280,day1/members/werner/18_0011.webp,day1__members__werner__18_0011.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_medium_face,layered,5,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day1__members__werner__18_0011.webp.webp,0b795d28052bc1f37fe62a722ec61ab3140d55b19969afa18055bc3df356d9b7,1.4379,"{""rfdetr_medium_face_030"": 5, ""yolo11s_widerface_1280"": 5, ""scrfd_10g_current_640"": 5}"
281,day3/members/cathal/09_0099.webp,day3__members__cathal__09_0099.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_small_face,layered,3,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__cathal__09_0099.webp.webp,117c499f8a60ca31ec3425ea6bb5965cf500d0ec666d68def6b2d4f502929676,1.4134,"{""rfdetr_medium_face_030"": 3, ""yolo11s_widerface_1280"": 3, ""scrfd_10g_current_640"": 1}"
282,day2/members/onanong/11_0590.webp,day2__members__onanong__11_0590.webp,solid_mask_black,highest_balanced_oapr_anonymisation_score_for_single_face,solid_mask,1,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day2__members__onanong__11_0590.webp.webp,6972a20dfe4fd621e4faf78de9a7457843a0eb8e8142d825b81790c2dc6fc2f3,1.4844,"{""rfdetr_medium_face_030"": 1, ""yolo11s_widerface_1280"": 1, ""scrfd_10g_current_640"": 1}"
283,day4/members/bao/10_0060.webp,day4__members__bao__10_0060.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_medium_face,layered,2,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day4__members__bao__10_0060.webp.webp,edc85f014c00c03461befa425c4b5464b350092474e77072bf3a0eba84a5d743,1.7242,"{""rfdetr_medium_face_030"": 2, ""yolo11s_widerface_1280"": 2, ""scrfd_10g_current_640"": 2}"
284,day2/members/luca/18_0188.webp,day2__members__luca__18_0188.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_high_clutter,layered,1,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day2__members__luca__18_0188.webp.webp,5f3ae692e3ab51e703a35a084f58ae3251c3ee6db84bc3b7ffc80895e6670083,1.4935,"{""rfdetr_medium_face_030"": 1}"
285,day1/members/werner/17_0457.webp,day1__members__werner__17_0457.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day1__members__werner__17_0457.webp.webp,f5168fd3f9c9bac7956a777c77327846a3baa2926d411cbe16e23b2ade882d08,1.4092,{}
286,day4/members/bao/13_0536.webp,day4__members__bao__13_0536.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_medium_face,layered,8,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day4__members__bao__13_0536.webp.webp,f121dda601e950c3b768e4dc1e99f3713dec717ca8ba67a5b2f707127ded5a61,1.4984,"{""rfdetr_medium_face_030"": 9, ""yolo11s_widerface_1280"": 9, ""scrfd_10g_current_640"": 8}"
287,day3/members/bjorn/10_0195.webp,day3__members__bjorn__10_0195.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_medium_face,layered,3,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__bjorn__10_0195.webp.webp,ddcb1a042dd9045290f4c1e8754aa424c9cb2174f74ec022c5df07bbc916c441,2.3798,"{""rfdetr_medium_face_030"": 3, ""yolo11s_widerface_1280"": 2, ""scrfd_10g_current_640"": 3}"
288,day4/members/florian/11_0305.webp,day4__members__florian__11_0305.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_large_face,layered,4,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day4__members__florian__11_0305.webp.webp,53b1859c0a3a11c0f7083d32d60d4cda506109247b4b196e66a302e8b932bdf1,1.6165,"{""rfdetr_medium_face_030"": 4, ""yolo11s_widerface_1280"": 3, ""scrfd_10g_current_640"": 3}"
289,day3/members/tien/17_0282.webp,day3__members__tien__17_0282.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__tien__17_0282.webp.webp,1d1866fe15c7e830eb3a6729cb0568df6aa09419430667653aea5ce72c3068b0,1.4511,{}
290,day3/members/cathal/15_0606.webp,day3__members__cathal__15_0606.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__cathal__15_0606.webp.webp,f691a9c72fad2bbdc9a37fe5338cabb2178fb41594ae3ba22d9cb61401eefa46,1.6139,{}
291,day3/members/onanong/11_0537.webp,day3__members__onanong__11_0537.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_medium_face,layered,2,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__onanong__11_0537.webp.webp,717c33c9b23d719e10e1df4f9d25c59023ba55796461aea48b0eeaf33394f2b9,1.4484,"{""rfdetr_medium_face_030"": 3, ""yolo11s_widerface_1280"": 2, ""scrfd_10g_current_640"": 2}"
292,day3/members/cathal/20_0290.webp,day3__members__cathal__20_0290.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_medium_face,layered,4,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__cathal__20_0290.webp.webp,363e8558267aafbc801d263fbf35f7f790a9f8535824e637e3387a0b7d97cbc3,1.4723,"{""rfdetr_medium_face_030"": 5, ""yolo11s_widerface_1280"": 4, ""scrfd_10g_current_640"": 4}"
293,day3/members/werner/17_0005.webp,day3__members__werner__17_0005.webp,solid_mask_black,highest_balanced_oapr_anonymisation_score_for_single_face,solid_mask,1,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__werner__17_0005.webp.webp,b43f25d7721c0fb3ad25094df69e659be03cb062418069c0bad4cf4048167c93,1.4078,"{""rfdetr_medium_face_030"": 1, ""yolo11s_widerface_1280"": 1, ""scrfd_10g_current_640"": 1}"
294,day3/members/luca/10_0668.webp,day3__members__luca__10_0668.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_mixed_scale_face,layered,4,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__luca__10_0668.webp.webp,fd0c467ee151a3581020dcc97a8dfc4ca1b56af2387e95040483ed4d212b8ab2,1.5095,"{""rfdetr_medium_face_030"": 5, ""yolo11s_widerface_1280"": 4, ""scrfd_10g_current_640"": 4}"
