relative_path,method,output_path,boxes_processed,tiling_required,runtime_seconds,status,error
day1/members/cathal/14_0708.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/cathal/14_0708.webp,6,False,3.948347,ok,
day3/members/allie/18_0433.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/allie/18_0433.webp,5,False,3.35229,ok,
day3/members/klaus/17_0530.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/klaus/17_0530.webp,0,False,0.530089,ok,
day2/members/klaus/18_0506.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/klaus/18_0506.webp,4,False,2.444397,ok,
day4/members/florian/10_0427.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/florian/10_0427.webp,2,False,1.895997,ok,
day1/members/cathal/14_0490.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/cathal/14_0490.webp,8,False,4.395512,ok,
day4/members/bjorn/14_0135.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/bjorn/14_0135.webp,7,False,4.561333,ok,
day2/members/onanong/11_0615.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/onanong/11_0615.webp,0,False,0.671386,ok,
day2/members/werner/17_0039.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/werner/17_0039.webp,0,False,0.644355,ok,
day3/members/bjorn/12_0222.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/bjorn/12_0222.webp,0,False,0.714528,ok,
day2/members/bjorn/11_0031.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/bjorn/11_0031.webp,5,False,3.275733,ok,
day4/members/bjorn/10_0048.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/bjorn/10_0048.webp,2,False,1.412015,ok,
day1/members/werner/15_0198.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/werner/15_0198.webp,0,False,0.622478,ok,
day1/members/klaus/17_0002.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/klaus/17_0002.webp,1,False,1.038989,ok,
day1/members/werner/15_0199.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/werner/15_0199.webp,0,False,0.597838,ok,
day1/members/werner/18_0148.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/werner/18_0148.webp,6,False,4.331787,ok,
day4/members/onanong/15_0400.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/onanong/15_0400.webp,2,False,1.445571,ok,
day1/members/allie/08_0276.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/allie/08_0276.webp,3,False,1.714217,ok,
day3/members/klaus/13_0098.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/klaus/13_0098.webp,0,False,0.673108,ok,
day4/members/luca/17_0685.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/luca/17_0685.webp,0,False,0.581965,ok,
day1/members/klaus/12_0400.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/klaus/12_0400.webp,0,False,0.524634,ok,
day3/members/cathal/19_0263.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/cathal/19_0263.webp,1,False,1.15095,ok,
day1/members/bjorn/19_0016.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/bjorn/19_0016.webp,0,False,0.553911,ok,
day2/members/bjorn/19_0187.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/bjorn/19_0187.webp,2,False,1.724835,ok,
day1/members/cathal/11_0405.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/cathal/11_0405.webp,1,False,1.338332,ok,
day3/members/tien/20_0575.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/tien/20_0575.webp,5,False,2.909936,ok,
day4/members/luca/08_0054.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/luca/08_0054.webp,2,False,1.699658,ok,
day4/members/allie/11_0161.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/allie/11_0161.webp,5,False,2.853006,ok,
day2/members/luca/14_0354.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/luca/14_0354.webp,7,False,3.800191,ok,
day3/members/bjorn/10_0179.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/bjorn/10_0179.webp,2,False,1.416898,ok,
day4/members/cathal/12_0648.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/cathal/12_0648.webp,7,False,4.433965,ok,
day4/members/bjorn/10_0670.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/bjorn/10_0670.webp,5,False,3.346648,ok,
day3/members/luca/11_0192.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/luca/11_0192.webp,4,False,3.067914,ok,
day2/members/stevan/11_0382.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/stevan/11_0382.webp,6,False,3.54463,ok,
day2/members/luca/19_0633.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/luca/19_0633.webp,5,False,3.051338,ok,
day2/members/luca/10_0406.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/luca/10_0406.webp,0,False,0.814614,ok,
day3/members/cathal/20_0443.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/cathal/20_0443.webp,4,False,8.656581,ok,
day4/members/klaus/13_0503.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/klaus/13_0503.webp,6,False,3.907029,ok,
day2/members/werner/15_0625.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/werner/15_0625.webp,2,False,1.42788,ok,
day4/members/stevan/10_0227.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/stevan/10_0227.webp,4,False,3.138498,ok,
day4/members/stevan/13_0462.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/stevan/13_0462.webp,5,False,3.457727,ok,
day3/members/cathal/20_0569.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/cathal/20_0569.webp,8,False,5.192155,ok,
day3/members/onanong/10_0301.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/onanong/10_0301.webp,2,False,1.630681,ok,
day3/members/allie/16_0683.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/allie/16_0683.webp,3,False,1.928563,ok,
day2/members/klaus/13_0148.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/klaus/13_0148.webp,4,False,2.359256,ok,
day2/members/bjorn/16_0632.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/bjorn/16_0632.webp,2,False,1.563493,ok,
day1/members/florian/11_0219.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/florian/11_0219.webp,3,False,2.042337,ok,
day2/members/luca/18_0197.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/luca/18_0197.webp,0,False,0.579118,ok,
day4/members/allie/09_0293.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/allie/09_0293.webp,1,False,1.192674,ok,
day2/members/florian/14_0672.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/florian/14_0672.webp,2,False,1.840447,ok,
day3/members/florian/19_0086.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/florian/19_0086.webp,0,False,0.67178,ok,
day2/members/werner/13_0648.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/werner/13_0648.webp,0,False,0.937388,ok,
day1/members/stevan/18_0597.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/stevan/18_0597.webp,3,False,2.40891,ok,
day1/members/florian/18_0042.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/florian/18_0042.webp,5,False,3.573506,ok,
day3/members/werner/17_0301.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/werner/17_0301.webp,1,False,1.066505,ok,
day1/members/allie/09_0647.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/allie/09_0647.webp,3,False,2.357434,ok,
day4/members/cathal/15_0410.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/cathal/15_0410.webp,0,False,0.557975,ok,
day4/members/stevan/11_0074.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/stevan/11_0074.webp,7,False,3.755851,ok,
day1/members/florian/16_0525.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/florian/16_0525.webp,1,False,1.187174,ok,
day4/members/bao/12_0438.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/bao/12_0438.webp,5,False,3.289829,ok,
day1/members/luca/12_0202.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/luca/12_0202.webp,1,False,1.13427,ok,
day2/members/luca/14_0016.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/luca/14_0016.webp,2,False,1.700277,ok,
day1/members/cathal/11_0477.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/cathal/11_0477.webp,0,False,0.700206,ok,
day2/members/werner/16_0476.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/werner/16_0476.webp,0,False,0.742586,ok,
day4/members/bjorn/14_0715.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/bjorn/14_0715.webp,1,False,1.020121,ok,
day3/members/stevan/13_0343.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/stevan/13_0343.webp,4,False,3.005245,ok,
day1/members/onanong/15_0060.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/onanong/15_0060.webp,4,False,2.405073,ok,
day3/members/luca/11_0673.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/luca/11_0673.webp,3,False,2.124311,ok,
day4/members/onanong/15_0191.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/onanong/15_0191.webp,1,False,1.278521,ok,
day1/members/florian/17_0649.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/florian/17_0649.webp,6,False,3.131673,ok,
day3/members/luca/18_0524.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/luca/18_0524.webp,4,False,2.948292,ok,
day2/members/werner/13_0683.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/werner/13_0683.webp,0,False,0.952129,ok,
day2/members/tien/20_0651.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/tien/20_0651.webp,3,False,2.434666,ok,
day1/members/bjorn/12_0196.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/bjorn/12_0196.webp,0,False,0.650877,ok,
day3/members/florian/10_0402.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/florian/10_0402.webp,0,False,0.574982,ok,
day1/members/onanong/17_0253.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/onanong/17_0253.webp,0,False,0.55572,ok,
day3/members/tien/09_0002.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/tien/09_0002.webp,2,False,1.526966,ok,
day3/members/allie/12_0712.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/allie/12_0712.webp,0,False,0.542924,ok,
day2/members/cathal/19_0211.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/cathal/19_0211.webp,2,False,1.830279,ok,
day3/members/klaus/08_0380.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/klaus/08_0380.webp,3,False,2.128337,ok,
day4/members/werner/08_0208.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/werner/08_0208.webp,1,False,1.214751,ok,
day1/members/werner/14_0080.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/werner/14_0080.webp,0,False,0.581471,ok,
day3/members/florian/15_0318.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/florian/15_0318.webp,6,False,3.812366,ok,
day4/members/onanong/14_0177.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/onanong/14_0177.webp,6,False,2.859097,ok,
day3/members/florian/11_0647.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/florian/11_0647.webp,0,False,0.649102,ok,
day2/members/tien/12_0007.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/tien/12_0007.webp,1,False,1.086775,ok,
day1/members/florian/11_0210.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/florian/11_0210.webp,2,False,1.404972,ok,
day3/members/stevan/11_0119.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/stevan/11_0119.webp,1,False,1.016272,ok,
day1/members/florian/18_0275.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/florian/18_0275.webp,3,False,2.444104,ok,
day4/members/klaus/09_0320.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/klaus/09_0320.webp,1,False,0.934639,ok,
day2/members/cathal/18_0081.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/cathal/18_0081.webp,2,False,1.355717,ok,
day4/members/florian/18_0559.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/florian/18_0559.webp,0,False,0.574224,ok,
day2/members/florian/12_0418.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/florian/12_0418.webp,0,False,0.747074,ok,
day4/members/werner/11_0358.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/werner/11_0358.webp,6,False,3.673576,ok,
day2/members/florian/15_0395.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/florian/15_0395.webp,0,False,0.67439,ok,
day2/members/cathal/14_0185.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/cathal/14_0185.webp,1,False,1.268521,ok,
day1/members/klaus/10_0589.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/klaus/10_0589.webp,9,False,4.714518,ok,
day1/members/florian/10_0419.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/florian/10_0419.webp,7,False,4.516092,ok,
day3/members/luca/14_0453.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/luca/14_0453.webp,4,False,2.270925,ok,
day2/members/stevan/11_0699.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/stevan/11_0699.webp,1,False,1.144918,ok,
day2/members/werner/20_0424.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/werner/20_0424.webp,7,False,4.198753,ok,
day1/members/bjorn/18_0660.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/bjorn/18_0660.webp,0,False,0.57031,ok,
day3/members/florian/10_0693.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/florian/10_0693.webp,1,False,1.228285,ok,
day4/members/klaus/12_0118.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/klaus/12_0118.webp,7,False,4.385922,ok,
day2/members/bjorn/19_0586.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/bjorn/19_0586.webp,3,False,1.82834,ok,
day3/members/allie/18_0535.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/allie/18_0535.webp,4,False,2.396331,ok,
day4/members/cathal/09_0257.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/cathal/09_0257.webp,2,False,1.942489,ok,
day2/members/florian/15_0006.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/florian/15_0006.webp,0,False,0.677906,ok,
day3/members/tien/10_0690.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/tien/10_0690.webp,3,False,1.73428,ok,
day3/members/cathal/11_0181.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/cathal/11_0181.webp,1,False,1.099641,ok,
day4/members/bao/11_0055.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/bao/11_0055.webp,8,False,5.020424,ok,
day3/members/luca/13_0160.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/luca/13_0160.webp,2,False,1.558398,ok,
day2/members/werner/13_0432.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/werner/13_0432.webp,0,False,0.979203,ok,
day3/members/florian/19_0684.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/florian/19_0684.webp,0,False,0.59884,ok,
day2/members/allie/16_0556.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/allie/16_0556.webp,0,False,0.645138,ok,
day1/members/werner/19_0438.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/werner/19_0438.webp,4,False,2.493446,ok,
day2/members/allie/19_0622.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/allie/19_0622.webp,7,False,4.079493,ok,
day3/members/onanong/12_0703.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/onanong/12_0703.webp,0,False,0.547516,ok,
day1/members/stevan/18_0567.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/stevan/18_0567.webp,4,False,2.675314,ok,
day3/members/stevan/20_0527.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/stevan/20_0527.webp,2,False,1.628569,ok,
day1/members/onanong/19_0481.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/onanong/19_0481.webp,0,False,0.570937,ok,
day4/members/klaus/08_0554.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/klaus/08_0554.webp,0,False,0.646208,ok,
day3/members/klaus/19_0704.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/klaus/19_0704.webp,1,False,0.951152,ok,
day2/members/luca/12_0565.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/luca/12_0565.webp,0,False,0.711178,ok,
day4/members/luca/08_0034.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/luca/08_0034.webp,0,False,0.496962,ok,
day1/members/tien/10_0152.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/tien/10_0152.webp,4,False,2.548109,ok,
day4/members/werner/13_0537.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/werner/13_0537.webp,5,False,3.289072,ok,
day1/members/bjorn/09_0300.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/bjorn/09_0300.webp,6,False,4.012049,ok,
day2/members/florian/14_0303.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/florian/14_0303.webp,8,False,4.859281,ok,
day1/members/luca/14_0698.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/luca/14_0698.webp,3,False,2.455948,ok,
day1/members/stevan/18_0660.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/stevan/18_0660.webp,0,False,0.559201,ok,
day3/members/allie/13_0693.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/allie/13_0693.webp,0,False,0.674633,ok,
day3/members/onanong/11_0248.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/onanong/11_0248.webp,2,False,1.922627,ok,
day4/members/cathal/13_0210.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/cathal/13_0210.webp,8,False,3.603956,ok,
day1/members/stevan/18_0014.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/stevan/18_0014.webp,6,False,2.808748,ok,
