protocol,model,subgroup,image_count,ground_truth_boxes,prediction_boxes,ap,precision,recall,f1,true_positives,false_positives,false_negatives,zero_face_false_positive_images,zero_face_specificity,oapr_detector_score
01_baseline_500,fusion_rfdetr_scrfd10g,no_face,137,0,16,0.0,0.0,0.0,0.0,0,16,0,16,0.8832116788321168,0.8832116788321168
01_baseline_500,fusion_rfdetr_scrfd10g,very_small_or_distant_face,40,81,81,0.8436925155960953,0.8518518518518519,0.8518518518518519,0.8518518518518519,69,12,12,0,,0.8518518518518519
01_baseline_500,fusion_rfdetr_scrfd10g,small_face,110,386,402,0.9400220299232027,0.9054726368159204,0.9430051813471503,0.9238578680203046,364,38,22,0,,0.9344650985623159
01_baseline_500,fusion_rfdetr_scrfd10g,medium_face,73,169,173,0.8961713675446292,0.8786127167630058,0.8994082840236687,0.8888888888888888,152,21,17,0,,0.8946988785139074
01_baseline_500,fusion_rfdetr_scrfd10g,large_face,14,14,14,0.7628205128205129,0.7857142857142857,0.7857142857142857,0.7857142857142857,11,3,3,0,,0.7857142857142856
01_baseline_500,fusion_rfdetr_scrfd10g,mixed_scale_face,126,673,638,0.8677012200880733,0.9216300940438872,0.8736998514115899,0.897025171624714,588,50,85,0,,0.8843242057281006
01_baseline_500,fusion_rfdetr_scrfd10g,edge_or_partial_face,183,767,753,0.8841677167175117,0.9070385126162018,0.8904823989569752,0.8986842105263158,683,70,84,0,,0.894188463215233
01_baseline_500,fusion_rfdetr_scrfd10g,profile_or_occluded_face,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0
01_baseline_500,fusion_rfdetr_scrfd10g,downward_egocentric_view,153,697,685,0.8884814859707161,0.908029197080292,0.8923959827833573,0.9001447178002894,622,63,75,0,,0.8958964879672838
01_baseline_500,fusion_rfdetr_scrfd10g,motion_blur_or_low_sharpness,100,208,202,0.7976489476971234,0.8465346534653465,0.8221153846153846,0.8341463414634147,171,31,37,0,,0.8275650507123883
01_baseline_500,fusion_rfdetr_scrfd10g,low_light_or_dim,100,265,267,0.8889318584708461,0.8913857677902621,0.8981132075471698,0.8947368421052632,238,29,27,0,,0.8965963722110025
01_baseline_500,fusion_rfdetr_scrfd10g,high_clutter,170,554,556,0.9148567273852897,0.9136690647482014,0.9169675090252708,0.9153153153153154,508,48,46,0,,0.916224616170075
01_baseline_500,fusion_rfdetr_scrfd10g,outdoor_or_vehicle_scene,5,9,10,1.0,0.9,1.0,0.9473684210526316,9,1,0,0,,0.9768421052631578
02_egocentric_stress_500,fusion_rfdetr_scrfd10g,all_images,500,1284,1425,0.9359779149401596,0.8554385964912281,0.9493769470404985,0.8999630860095977,1219,206,65,0,,0.9276296467278463
02_egocentric_stress_500,fusion_rfdetr_scrfd10g,multi_face,276,1206,1282,0.9462841955292286,0.8962558502340093,0.9527363184079602,0.9236334405144694,1149,133,57,0,,0.9398125521171925
02_egocentric_stress_500,fusion_rfdetr_scrfd10g,single_face,78,78,102,0.8795438101914783,0.6862745098039216,0.8974358974358975,0.7777777777777778,70,32,8,0,,0.8464052287581699
02_egocentric_stress_500,fusion_rfdetr_scrfd10g,no_face,146,0,41,0.0,0.0,0.0,0.0,0,41,0,33,0.773972602739726,0.773972602739726
02_egocentric_stress_500,fusion_rfdetr_scrfd10g,very_small_or_distant_face,12,16,21,0.9963235294117647,0.7619047619047619,1.0,0.8648648648648648,16,5,0,0,,0.9424066924066925
02_egocentric_stress_500,fusion_rfdetr_scrfd10g,small_face,119,407,457,0.946118423182886,0.8512035010940919,0.9557739557739557,0.9004629629629629,389,68,18,0,,0.9314891621032212
02_egocentric_stress_500,fusion_rfdetr_scrfd10g,medium_face,150,550,587,0.947930611518335,0.8943781942078365,0.9545454545454546,0.9234828496042217,525,62,25,0,,0.9407630772763845
02_egocentric_stress_500,fusion_rfdetr_scrfd10g,large_face,28,61,60,0.8808215770835824,0.9,0.8852459016393442,0.8925619834710743,54,6,7,0,,0.8885503319333424
02_egocentric_stress_500,fusion_rfdetr_scrfd10g,mixed_scale_face,45,250,259,0.9357996548546763,0.9073359073359073,0.94,0.9233791748526522,235,24,15,0,,0.9325783844467538
02_egocentric_stress_500,fusion_rfdetr_scrfd10g,edge_or_partial_face,193,818,869,0.9398634157252777,0.8906789413118527,0.9462102689486552,0.917605216360403,774,95,44,0,,0.933505873037912
02_egocentric_stress_500,fusion_rfdetr_scrfd10g,profile_or_occluded_face,206,862,918,0.9436475306286717,0.8921568627450981,0.9501160092807425,0.9202247191011237,819,99,43,0,,0.9368472720822734
02_egocentric_stress_500,fusion_rfdetr_scrfd10g,downward_egocentric_view,89,1,24,0.14285714285714285,0.041666666666666664,1.0,0.07999999999999999,1,23,0,0,,0.6741666666666667
02_egocentric_stress_500,fusion_rfdetr_scrfd10g,motion_blur_or_low_sharpness,94,127,150,0.882104021539725,0.78,0.9212598425196851,0.8447653429602889,117,33,10,0,,0.8880102333778674
02_egocentric_stress_500,fusion_rfdetr_scrfd10g,low_light_or_dim,99,204,225,0.8736559346993487,0.8133333333333334,0.8970588235294118,0.8531468531468531,183,42,21,0,,0.8777082819141643
02_egocentric_stress_500,fusion_rfdetr_scrfd10g,high_clutter,190,577,642,0.9554758068417132,0.8707165109034268,0.9688041594454073,0.9171452009844135,559,83,18,0,,0.9460806549759608
02_egocentric_stress_500,fusion_rfdetr_scrfd10g,outdoor_or_vehicle_scene,18,4,8,0.95,0.5,1.0,0.6666666666666666,4,4,0,0,,0.8666666666666667
combined_1000,fusion_rfdetr_scrfd10g,all_images,1000,2607,2749,0.9123384074245425,0.8741360494725354,0.9217491369390104,0.8973114264376401,2403,346,204,0,,0.9108784005670204
combined_1000,fusion_rfdetr_scrfd10g,multi_face,556,2446,2508,0.9225901549453466,0.905103668261563,0.928045789043336,0.9164311667339523,2270,238,176,0,,0.9228479213878128
combined_1000,fusion_rfdetr_scrfd10g,single_face,161,161,184,0.8054455499360472,0.7228260869565217,0.8260869565217391,0.7710144927536232,133,51,28,0,,0.8019927536231884
combined_1000,fusion_rfdetr_scrfd10g,no_face,283,0,57,0.0,0.0,0.0,0.0,0,57,0,49,0.8268551236749117,0.8268551236749117
combined_1000,fusion_rfdetr_scrfd10g,very_small_or_distant_face,52,97,102,0.8682307638599379,0.8333333333333334,0.8762886597938144,0.8542713567839196,85,17,12,0,,0.8664888013952926
combined_1000,fusion_rfdetr_scrfd10g,small_face,229,793,859,0.9433234306467461,0.8766006984866124,0.9495586380832283,0.9116222760290558,753,106,40,0,,0.9327787536100235
combined_1000,fusion_rfdetr_scrfd10g,medium_face,223,719,760,0.935973580631184,0.8907894736842106,0.9415855354659249,0.9154834347532116,677,83,42,0,,0.9299804041095752
combined_1000,fusion_rfdetr_scrfd10g,large_face,42,75,74,0.8601314489926005,0.8783783783783784,0.8666666666666667,0.87248322147651,65,9,10,0,,0.8692919765402987
combined_1000,fusion_rfdetr_scrfd10g,mixed_scale_face,171,923,897,0.8861308947521694,0.9175027870680045,0.8916576381365113,0.9043956043956043,823,74,100,0,,0.8974266445944339
combined_1000,fusion_rfdetr_scrfd10g,edge_or_partial_face,376,1585,1622,0.9128735799077643,0.8982737361282368,0.9192429022082019,0.9086373557842221,1457,165,128,0,,0.9144945989942105
combined_1000,fusion_rfdetr_scrfd10g,profile_or_occluded_face,206,862,918,0.9436475306286717,0.8921568627450981,0.9501160092807425,0.9202247191011237,819,99,43,0,,0.9368472720822734
combined_1000,fusion_rfdetr_scrfd10g,downward_egocentric_view,242,698,709,0.8803767459693993,0.8787023977433004,0.8925501432664756,0.8855721393034824,623,86,75,0,,0.8894208677234098
combined_1000,fusion_rfdetr_scrfd10g,motion_blur_or_low_sharpness,194,335,352,0.8306271452633854,0.8181818181818182,0.8597014925373134,0.8384279475982532,288,64,47,0,,0.8502311388669987
combined_1000,fusion_rfdetr_scrfd10g,low_light_or_dim,199,469,492,0.8831227923526723,0.8556910569105691,0.8976545842217484,0.8761706555671176,421,71,48,0,,0.8880872493269728
combined_1000,fusion_rfdetr_scrfd10g,high_clutter,360,1131,1198,0.9352082713631795,0.8906510851419032,0.9434129089301503,0.9162730785744955,1067,131,64,0,,0.9313517689624119
combined_1000,fusion_rfdetr_scrfd10g,outdoor_or_vehicle_scene,23,13,18,0.9821780783319245,0.7222222222222222,1.0,0.8387096774193548,13,5,0,0,,0.9318996415770608
01_baseline_500,fusion_rfdetr_yolo11s_scrfd10g,all_images,500,1323,1398,0.9062919816372768,0.8619456366237482,0.9108087679516251,0.8857037853730246,1205,193,118,0,,0.8996462091741875
01_baseline_500,fusion_rfdetr_yolo11s_scrfd10g,multi_face,280,1240,1282,0.9141432413061171,0.8876755070202809,0.917741935483871,0.9024583663758922,1138,144,102,0,,0.9109144003605173
01_baseline_500,fusion_rfdetr_yolo11s_scrfd10g,single_face,83,83,94,0.7909724241068794,0.7127659574468085,0.8072289156626506,0.7570621468926554,67,27,16,0,,0.7852409276485676
01_baseline_500,fusion_rfdetr_yolo11s_scrfd10g,no_face,137,0,22,0.0,0.0,0.0,0.0,0,22,0,21,0.8467153284671532,0.8467153284671532
01_baseline_500,fusion_rfdetr_yolo11s_scrfd10g,very_small_or_distant_face,40,81,89,0.8904227404379792,0.8202247191011236,0.9012345679012346,0.8588235294117647,73,16,8,0,,0.882530823398856
01_baseline_500,fusion_rfdetr_yolo11s_scrfd10g,small_face,110,386,415,0.94582746091064,0.8819277108433735,0.9481865284974094,0.9138576779026217,366,49,20,0,,0.9329784340833088
01_baseline_500,fusion_rfdetr_yolo11s_scrfd10g,medium_face,73,169,181,0.9028172723063992,0.8453038674033149,0.9053254437869822,0.8742857142857142,153,28,16,0,,0.8915633537732985
01_baseline_500,fusion_rfdetr_yolo11s_scrfd10g,large_face,14,14,15,0.7628205128205129,0.7333333333333333,0.7857142857142857,0.7586206896551724,11,4,3,0,,0.7737027914614122
01_baseline_500,fusion_rfdetr_yolo11s_scrfd10g,mixed_scale_face,126,673,676,0.8896626050644962,0.8905325443786982,0.8945022288261516,0.8925129725722757,602,74,71,0,,0.8936079463179373
01_baseline_500,fusion_rfdetr_yolo11s_scrfd10g,edge_or_partial_face,183,767,793,0.9015641739189472,0.8764186633039092,0.9061277705345502,0.891025641025641,695,98,72,0,,0.8993813274342588
01_baseline_500,fusion_rfdetr_yolo11s_scrfd10g,profile_or_occluded_face,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0
01_baseline_500,fusion_rfdetr_yolo11s_scrfd10g,downward_egocentric_view,153,697,718,0.9039950923884293,0.8816155988857939,0.9081779053084649,0.8946996466431096,633,85,64,0,,0.9021521099998591
01_baseline_500,fusion_rfdetr_yolo11s_scrfd10g,motion_blur_or_low_sharpness,100,208,215,0.82504448919139,0.813953488372093,0.8413461538461539,0.8274231678486998,175,40,33,0,,0.8351261407993843
01_baseline_500,fusion_rfdetr_yolo11s_scrfd10g,low_light_or_dim,100,265,289,0.9034479720146096,0.8339100346020761,0.909433962264151,0.8700361010830324,241,48,24,0,,0.8920321042026638
01_baseline_500,fusion_rfdetr_yolo11s_scrfd10g,high_clutter,170,554,583,0.9289305102477994,0.8850771869639794,0.9314079422382672,0.9076517150395778,516,67,38,0,,0.9208358099111661
01_baseline_500,fusion_rfdetr_yolo11s_scrfd10g,outdoor_or_vehicle_scene,5,9,11,1.0,0.8181818181818182,1.0,0.9,9,2,0,0,,0.9568181818181818
02_egocentric_stress_500,fusion_rfdetr_yolo11s_scrfd10g,all_images,500,1284,1525,0.9422061678140845,0.8032786885245902,0.9540498442367601,0.872196511213955,1225,300,59,0,,0.9185093954098418
02_egocentric_stress_500,fusion_rfdetr_yolo11s_scrfd10g,multi_face,276,1206,1357,0.9497185524314886,0.8504053058216654,0.956882255389718,0.9005072181037845,1154,203,52,0,,0.9321408011114294
02_egocentric_stress_500,fusion_rfdetr_yolo11s_scrfd10g,single_face,78,78,113,0.8896105493919415,0.6283185840707964,0.9102564102564102,0.743455497382199,71,42,7,0,,0.840362399419296
02_egocentric_stress_500,fusion_rfdetr_yolo11s_scrfd10g,no_face,146,0,55,0.0,0.0,0.0,0.0,0,55,0,41,0.7191780821917808,0.7191780821917808
02_egocentric_stress_500,fusion_rfdetr_yolo11s_scrfd10g,very_small_or_distant_face,12,16,25,1.0,0.64,1.0,0.7804878048780487,16,9,0,0,,0.9091219512195121
02_egocentric_stress_500,fusion_rfdetr_yolo11s_scrfd10g,small_face,119,407,495,0.9480802687540151,0.7878787878787878,0.9582309582309583,0.8647450110864745,390,105,17,0,,0.9178242544096202
02_egocentric_stress_500,fusion_rfdetr_yolo11s_scrfd10g,medium_face,150,550,616,0.9540765310691212,0.8587662337662337,0.9618181818181818,0.9073756432246998,529,87,21,0,,0.9379023523646165
02_egocentric_stress_500,fusion_rfdetr_yolo11s_scrfd10g,large_face,28,61,62,0.8789721403910588,0.8709677419354839,0.8852459016393442,0.8780487804878049,54,8,7,0,,0.8820188053810734
02_egocentric_stress_500,fusion_rfdetr_yolo11s_scrfd10g,mixed_scale_face,45,250,272,0.9392128255314349,0.8676470588235294,0.944,0.9042145593869731,236,36,14,0,,0.9264183457290963
02_egocentric_stress_500,fusion_rfdetr_yolo11s_scrfd10g,edge_or_partial_face,193,818,918,0.9446045752810177,0.8485838779956427,0.9523227383863081,0.8974654377880186,779,139,39,0,,0.9282345271976693
02_egocentric_stress_500,fusion_rfdetr_yolo11s_scrfd10g,profile_or_occluded_face,206,862,975,0.9482728527674729,0.8451282051282051,0.9559164733178654,0.8971148611867175,824,151,38,0,,0.9301372434661124
02_egocentric_stress_500,fusion_rfdetr_yolo11s_scrfd10g,downward_egocentric_view,89,1,31,0.125,0.03225806451612903,1.0,0.0625,1,30,0,0,,0.6688508064516129
02_egocentric_stress_500,fusion_rfdetr_yolo11s_scrfd10g,motion_blur_or_low_sharpness,94,127,165,0.8924496533544513,0.7090909090909091,0.9212598425196851,0.8013698630136987,117,48,10,0,,0.8700704543003109
02_egocentric_stress_500,fusion_rfdetr_yolo11s_scrfd10g,low_light_or_dim,99,204,248,0.8843520936953996,0.7419354838709677,0.9019607843137255,0.8141592920353982,184,64,20,0,,0.8640078811998679
02_egocentric_stress_500,fusion_rfdetr_yolo11s_scrfd10g,high_clutter,190,577,681,0.960629012143125,0.8237885462555066,0.9722703639514731,0.8918918918918919,561,120,16,0,,0.9373275641669812
02_egocentric_stress_500,fusion_rfdetr_yolo11s_scrfd10g,outdoor_or_vehicle_scene,18,4,9,1.0,0.4444444444444444,1.0,0.6153846153846153,4,5,0,0,,0.8482905982905983
combined_1000,fusion_rfdetr_yolo11s_scrfd10g,all_images,1000,2607,2923,0.9239071344200761,0.8313376667807048,0.9321058688147296,0.8788426763110306,2430,493,177,0,,0.9087132504854023
combined_1000,fusion_rfdetr_yolo11s_scrfd10g,multi_face,556,2446,2639,0.9315369160826602,0.8685107995452823,0.9370400654129191,0.9014749262536874,2292,347,154,0,,0.9212958540363475
combined_1000,fusion_rfdetr_yolo11s_scrfd10g,single_face,161,161,207,0.8362581446374864,0.6666666666666666,0.8571428571428571,0.75,138,69,23,0,,0.8113095238095238
combined_1000,fusion_rfdetr_yolo11s_scrfd10g,no_face,283,0,77,0.0,0.0,0.0,0.0,0,77,0,62,0.7809187279151943,0.7809187279151943
combined_1000,fusion_rfdetr_yolo11s_scrfd10g,very_small_or_distant_face,52,97,114,0.9080079787452252,0.7807017543859649,0.9175257731958762,0.8436018957345972,89,25,8,0,,0.8853624019495654
combined_1000,fusion_rfdetr_yolo11s_scrfd10g,small_face,229,793,910,0.9471874759509068,0.8307692307692308,0.9533417402269861,0.887844979448033,756,154,37,0,,0.9247102990864724
combined_1000,fusion_rfdetr_yolo11s_scrfd10g,medium_face,223,719,797,0.9421301137907752,0.8557089084065245,0.9485396383866481,0.899736147757256,682,115,37,0,,0.9270556927312879
combined_1000,fusion_rfdetr_yolo11s_scrfd10g,large_face,42,75,77,0.8587384937700058,0.8441558441558441,0.8666666666666667,0.8552631578947368,65,12,10,0,,0.8615647072226019
combined_1000,fusion_rfdetr_yolo11s_scrfd10g,mixed_scale_face,171,923,948,0.9029648167927387,0.8839662447257384,0.9079089924160346,0.8957776590058792,838,110,85,0,,0.9024818842944662
combined_1000,fusion_rfdetr_yolo11s_scrfd10g,edge_or_partial_face,376,1585,1711,0.9235166415215189,0.8614845119812975,0.929968454258675,0.8944174757281552,1474,237,111,0,,0.9142323153983074
combined_1000,fusion_rfdetr_yolo11s_scrfd10g,profile_or_occluded_face,206,862,975,0.9482728527674729,0.8451282051282051,0.9559164733178654,0.8971148611867175,824,151,38,0,,0.9301372434661124
combined_1000,fusion_rfdetr_yolo11s_scrfd10g,downward_egocentric_view,242,698,749,0.8996740951882868,0.8464619492656876,0.9083094555873925,0.8762957843814789,634,115,64,0,,0.8941212871537437
combined_1000,fusion_rfdetr_yolo11s_scrfd10g,motion_blur_or_low_sharpness,194,335,380,0.8497543704471326,0.7684210526315789,0.8716417910447761,0.8167832167832167,292,88,43,0,,0.8476050736380666
combined_1000,fusion_rfdetr_yolo11s_scrfd10g,low_light_or_dim,199,469,537,0.8951188046090187,0.7914338919925512,0.906183368869936,0.8449304174950297,425,112,44,0,,0.879395183338471
combined_1000,fusion_rfdetr_yolo11s_scrfd10g,high_clutter,360,1131,1264,0.9454145029931014,0.8520569620253164,0.9522546419098143,0.8993736951983299,1077,187,54,0,,0.9290146372434935
combined_1000,fusion_rfdetr_yolo11s_scrfd10g,outdoor_or_vehicle_scene,23,13,20,0.9821780783319245,0.65,1.0,0.787878787878788,13,7,0,0,,0.9119696969696971
01_baseline_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,all_images,500,1323,1915,0.9046041103295521,0.633420365535248,0.9168556311413454,0.7492279184681903,1213,702,110,0,,0.8466051764124468
01_baseline_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,multi_face,280,1240,1654,0.9155238617895853,0.694074969770254,0.9258064516129032,0.7933655839668279,1148,506,92,0,,0.8695230865171195
01_baseline_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,single_face,83,83,155,0.7543516794415419,0.41935483870967744,0.7831325301204819,0.5462184873949579,65,90,18,0,,0.6875262502980205
01_baseline_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,no_face,137,0,106,0.0,0.0,0.0,0.0,0,106,0,54,0.6058394160583942,0.6058394160583942
01_baseline_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,very_small_or_distant_face,40,81,113,0.8795043972391776,0.6460176991150443,0.9012345679012346,0.7525773195876289,73,40,8,0,,0.8385485689442141
01_baseline_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,small_face,110,386,528,0.9434659405737557,0.6931818181818182,0.9481865284974094,0.800875273522976,366,162,20,0,,0.885858243722242
01_baseline_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,medium_face,73,169,269,0.8892842868161717,0.5650557620817844,0.8994082840236687,0.6940639269406392,152,117,17,0,,0.8146369425587229
01_baseline_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,large_face,14,14,28,0.7585034013605443,0.39285714285714285,0.7857142857142857,0.5238095238095237,11,17,3,0,,0.6809523809523809
01_baseline_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,mixed_scale_face,126,673,871,0.8944162162303205,0.7014925373134329,0.9078751857355126,0.7914507772020726,611,260,62,0,,0.8581308187599447
01_baseline_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,edge_or_partial_face,183,767,1040,0.9002467620449818,0.6730769230769231,0.9126466753585397,0.774764803541782,700,340,67,0,,0.8542192321761886
01_baseline_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,profile_or_occluded_face,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0
01_baseline_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,downward_egocentric_view,153,697,903,0.9050170954738929,0.707641196013289,0.9167862266857962,0.79875,639,264,58,0,,0.8663626669470965
01_baseline_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,motion_blur_or_low_sharpness,100,208,323,0.8091958870609428,0.544891640866873,0.8461538461538461,0.6629001883239171,176,147,32,0,,0.7702142111676666
01_baseline_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,low_light_or_dim,100,265,421,0.8989520294948886,0.5748218527315915,0.9132075471698113,0.7055393586005833,242,179,23,0,,0.8274519305836824
01_baseline_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,high_clutter,170,554,776,0.9241187607708103,0.6649484536082474,0.9314079422382672,0.7759398496240602,516,260,38,0,,0.8658949702217135
01_baseline_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,outdoor_or_vehicle_scene,5,9,14,1.0,0.6428571428571429,1.0,0.782608695652174,9,5,0,0,,0.9099378881987578
02_egocentric_stress_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,all_images,500,1284,2029,0.9358089148386423,0.6032528339083292,0.9532710280373832,0.7389073347419257,1224,805,60,0,,0.8646782853006133
02_egocentric_stress_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,multi_face,276,1206,1692,0.943776557946826,0.682033096926714,0.956882255389718,0.7964113181504486,1154,538,52,0,,0.8892796052336003
02_egocentric_stress_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,single_face,78,78,173,0.869549819407833,0.4046242774566474,0.8974358974358975,0.5577689243027889,70,103,8,0,,0.7632379921546953
02_egocentric_stress_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,no_face,146,0,164,0.0,0.0,0.0,0.0,0,164,0,91,0.37671232876712324,0.37671232876712324
02_egocentric_stress_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,very_small_or_distant_face,12,16,27,0.9747023809523809,0.5925925925925926,1.0,0.7441860465116279,16,11,0,0,,0.8953057708871662
02_egocentric_stress_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,small_face,119,407,612,0.9338833241293849,0.6323529411764706,0.9508599508599509,0.7595682041216879,387,225,20,0,,0.8711863132070371
02_egocentric_stress_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,medium_face,150,550,794,0.9493137960771061,0.6662468513853904,0.9618181818181818,0.7872023809523809,529,265,21,0,,0.8886070985584524
02_egocentric_stress_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,large_face,28,61,100,0.8706812394589338,0.54,0.8852459016393442,0.670807453416149,54,46,7,0,,0.7971116994196111
02_egocentric_stress_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,mixed_scale_face,45,250,332,0.9401900830665966,0.7168674698795181,0.952,0.8178694158075602,238,94,12,0,,0.894954100939842
02_egocentric_stress_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,edge_or_partial_face,193,818,1139,0.9388181435266865,0.6839332748024582,0.9523227383863081,0.7961165048543689,779,360,39,0,,0.8864322336449384
02_egocentric_stress_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,profile_or_occluded_face,206,862,1208,0.9425413002395453,0.6821192052980133,0.9559164733178654,0.7961352657004831,824,384,38,0,,0.8885914446115346
02_egocentric_stress_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,downward_egocentric_view,89,1,112,0.08333333333333333,0.008928571428571428,1.0,0.017699115044247787,1,111,0,0,,0.6553176359039191
02_egocentric_stress_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,motion_blur_or_low_sharpness,94,127,214,0.8804504619378793,0.5514018691588785,0.9291338582677166,0.6920821114369501,118,96,9,0,,0.8320977226491412
02_egocentric_stress_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,low_light_or_dim,99,204,345,0.8727908971509786,0.5333333333333333,0.9019607843137255,0.6703096539162113,184,161,20,0,,0.8071852566163078
02_egocentric_stress_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,high_clutter,190,577,892,0.9589664980103746,0.6289237668161435,0.9722703639514731,0.7637848876786929,561,331,16,0,,0.8858143351697452
02_egocentric_stress_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,outdoor_or_vehicle_scene,18,4,12,1.0,0.3333333333333333,1.0,0.5,4,8,0,0,,0.8083333333333333
combined_1000,fusion_rfdetr_sliced_yolo11s_scrfd10g,all_images,1000,2607,3944,0.919516572490378,0.6179006085192698,0.9347909474491753,0.7440085483132346,2437,1507,170,0,,0.8554063137721996
combined_1000,fusion_rfdetr_sliced_yolo11s_scrfd10g,multi_face,556,2446,3346,0.929233303516493,0.6879856545128512,0.9411283728536386,0.7948895027624309,2302,1044,144,0,,0.879254383496758
combined_1000,fusion_rfdetr_sliced_yolo11s_scrfd10g,single_face,161,161,328,0.806466120262977,0.4115853658536585,0.8385093167701864,0.5521472392638037,135,193,26,0,,0.7242264023019379
combined_1000,fusion_rfdetr_sliced_yolo11s_scrfd10g,no_face,283,0,270,0.0,0.0,0.0,0.0,0,270,0,145,0.4876325088339223,0.4876325088339223
combined_1000,fusion_rfdetr_sliced_yolo11s_scrfd10g,very_small_or_distant_face,52,97,140,0.8945967795102935,0.6357142857142857,0.9175257731958762,0.7510548523206751,89,51,8,0,,0.847726894228917
combined_1000,fusion_rfdetr_sliced_yolo11s_scrfd10g,small_face,229,793,1140,0.9385679960149376,0.6605263157894737,0.9495586380832283,0.7790998448008277,753,387,40,0,,0.8780407075332526
combined_1000,fusion_rfdetr_sliced_yolo11s_scrfd10g,medium_face,223,719,1063,0.9350955353589061,0.6406396989651929,0.9471488178025035,0.7643097643097644,681,382,38,0,,0.8707881425455877
combined_1000,fusion_rfdetr_sliced_yolo11s_scrfd10g,large_face,42,75,128,0.8508224624384831,0.5078125,0.8666666666666667,0.6403940886699507,65,63,10,0,,0.774213105500821
combined_1000,fusion_rfdetr_sliced_yolo11s_scrfd10g,mixed_scale_face,171,923,1203,0.9068331873040572,0.7057356608478803,0.9198266522210184,0.7986829727187207,849,354,74,0,,0.8681316332081302
combined_1000,fusion_rfdetr_sliced_yolo11s_scrfd10g,edge_or_partial_face,376,1585,2179,0.9198677801781067,0.6787517209729234,0.9331230283911672,0.7858660998937301,1479,700,106,0,,0.8708716655249836
combined_1000,fusion_rfdetr_sliced_yolo11s_scrfd10g,profile_or_occluded_face,206,862,1208,0.9425413002395453,0.6821192052980133,0.9559164733178654,0.7961352657004831,824,384,38,0,,0.8885914446115346
combined_1000,fusion_rfdetr_sliced_yolo11s_scrfd10g,downward_egocentric_view,242,698,1015,0.9000558073826841,0.6305418719211823,0.9169054441260746,0.7472270869819031,640,375,58,0,,0.8458494976195424
combined_1000,fusion_rfdetr_sliced_yolo11s_scrfd10g,motion_blur_or_low_sharpness,194,335,537,0.8344443543167782,0.547486033519553,0.8776119402985074,0.6743119266055045,294,243,41,0,,0.7937743461973613
combined_1000,fusion_rfdetr_sliced_yolo11s_scrfd10g,low_light_or_dim,199,469,766,0.8876249741135107,0.556135770234987,0.908315565031983,0.6898785425101215,426,340,43,0,,0.818488329921818
combined_1000,fusion_rfdetr_sliced_yolo11s_scrfd10g,high_clutter,360,1131,1668,0.9413487036229188,0.64568345323741,0.9522546419098143,0.7695605573419079,1077,591,54,0,,0.8759240019005974
combined_1000,fusion_rfdetr_sliced_yolo11s_scrfd10g,outdoor_or_vehicle_scene,23,13,26,0.9751850713389175,0.5,1.0,0.6666666666666666,13,13,0,0,,0.8666666666666667
01_baseline_500,cv_box_reranker_with_rfdetr_predicted_conditions,all_images,500,1323,1266,0.8836049211265258,0.9265402843601895,0.8866213151927438,0.9061413673232909,1173,93,150,0,,0.8954932251421251
01_baseline_500,cv_box_reranker_with_rfdetr_predicted_conditions,multi_face,280,1240,1187,0.8942482607315217,0.93681550126369,0.896774193548387,0.9163576431808816,1112,75,128,0,,0.905674186728041
