relative_path,file_name,file_ext,file_size_bytes,checksum_sha256,image_width,image_height,camera_stream_id,view_type,participant_id,day_or_session_id,read_status,integrity_status,day_id,timestamp_id,selection_seed,image_path,condition_label,source_protocol,box_count,annotation_status,review_method,face_count_category,face_scale_category,edge_partial_face,profile_occluded_face,downward_egocentric_view,blur_low_sharpness,low_light_dim,clutter_level,text_screen_risk,outdoor_vehicle_scene,category_review_status,category_notes,image_id,manual_review_status,manual_face_count,reviewed_face_boxes_json
day3/members/cathal/11_0064.webp,11_0064.webp,webp,290654,314b15e7f4abfb57fdc28e3931c3df7494bbc19fcfed73d2c5109470596caa48,3840,2160,cathal,egocentric,cathal,day3,ok,valid,day3,11_0064,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/cathal/11_0064.webp,single_face|small|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,1,reviewed,manual reviewer-app verification by the project reviewers,single_face,small,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day3/members/cathal/11_0064.webp,yes,1,"[{""x1"":1773,""y1"":0,""x2"":2102,""y2"":156}]"
day4/members/onanong/11_0635.webp,11_0635.webp,webp,264928,5ea563682ca02fbebfd215b1bc19060290558389e442becf3151ed2b99629347,3840,2160,onanong,egocentric,onanong,day4,ok,valid,day4,11_0635,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/onanong/11_0635.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,5,reviewed,manual reviewer-app verification by the project reviewers,multi_face,medium,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day4/members/onanong/11_0635.webp,yes,5,"[{""x1"":1874,""y1"":321,""x2"":1994,""y2"":464},{""x1"":3616,""y1"":663,""x2"":3785,""y2"":898},{""x1"":1540,""y1"":373,""x2"":1646,""y2"":547},{""x1"":3334,""y1"":501,""x2"":3460,""y2"":643},{""x1"":2492,""y1"":438,""x2"":2631,""y2"":728}]"
day2/members/klaus/10_0464.webp,10_0464.webp,webp,263702,a8d1bb1c4c33a6ee342d8c93a20e5fc30e149b112927fd97716f907909d1c88b,3840,2160,klaus,egocentric,klaus,day2,ok,valid,day2,10_0464,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/klaus/10_0464.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,3,reviewed,manual reviewer-app verification by the project reviewers,multi_face,mixed_scale,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day2/members/klaus/10_0464.webp,yes,3,"[{""x1"":624,""y1"":0,""x2"":933,""y2"":324},{""x1"":1,""y1"":196,""x2"":514,""y2"":998},{""x1"":2789,""y1"":0,""x2"":3007,""y2"":128}]"
day3/members/cathal/09_0625.webp,09_0625.webp,webp,169010,ae0840d7b1b3b8497c0c67f82f1ed11e0194c28203a2f83a5ef28ee7a721dbd4,3840,2160,cathal,egocentric,cathal,day3,ok,valid,day3,09_0625,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/cathal/09_0625.webp,multi_face|mixed_scale|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,4,reviewed,manual reviewer-app verification by the project reviewers,multi_face,mixed_scale,no,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day3/members/cathal/09_0625.webp,yes,4,"[{""x1"":279,""y1"":1186,""x2"":699,""y2"":1696},{""x1"":1210,""y1"":959,""x2"":1296,""y2"":1053},{""x1"":781,""y1"":1326,""x2"":873,""y2"":1449},{""x1"":1549,""y1"":1226,""x2"":1607,""y2"":1323}]"
day4/members/bao/09_0694.webp,09_0694.webp,webp,202124,df60a930a8483ab45357a6a1158c8602eea728df065211a712cebcdd427d849b,3840,2160,bao,egocentric,bao,day4,ok,valid,day4,09_0694,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/bao/09_0694.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,2,reviewed,manual reviewer-app verification by the project reviewers,multi_face,medium,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day4/members/bao/09_0694.webp,yes,2,"[{""x1"":1755,""y1"":888,""x2"":2073,""y2"":1236},{""x1"":3725,""y1"":734,""x2"":3840,""y2"":1126}]"
day2/members/allie/17_0093.webp,17_0093.webp,webp,277514,2832016414cbcf8d7459bcbd04b401f2cc13c6bd4da19702c4ef1ca57f853405,3840,2160,allie,egocentric,allie,day2,ok,valid,day2,17_0093,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/allie/17_0093.webp,single_face|large|low_light|clutter_medium,locked_500_anonymisation_oapr_manifest,1,reviewed,manual reviewer-app verification by the project reviewers,single_face,large,no,no,no,no,yes,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day2/members/allie/17_0093.webp,yes,1,"[{""x1"":1366,""y1"":186,""x2"":1907,""y2"":741}]"
day3/members/werner/08_0498.webp,08_0498.webp,webp,226664,d61c1503a8cf46fdcc85e2a9bc4bed26d1f33615d683afbe4270803c5e53cae2,3840,2160,werner,egocentric,werner,day3,ok,valid,day3,08_0498,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/werner/08_0498.webp,single_face|small|clutter_medium,locked_500_anonymisation_oapr_manifest,1,reviewed,manual reviewer-app verification by the project reviewers,single_face,small,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day3/members/werner/08_0498.webp,yes,1,"[{""x1"":1719,""y1"":1100,""x2"":1817,""y2"":1276}]"
day2/members/allie/16_0153.webp,16_0153.webp,webp,271534,6c816a5326da9cebc059289a188b9c484917867d62e58ba0b1d870f45ff1268e,3840,2160,allie,egocentric,allie,day2,ok,valid,day2,16_0153,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/allie/16_0153.webp,single_face|medium|low_light|clutter_high,locked_500_anonymisation_oapr_manifest,1,reviewed,manual reviewer-app verification by the project reviewers,single_face,medium,no,no,no,no,yes,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day2/members/allie/16_0153.webp,yes,1,"[{""x1"":1536,""y1"":272,""x2"":1979,""y2"":795}]"
day4/members/florian/11_0372.webp,11_0372.webp,webp,272232,137df6c72cb24ca0d9a7a0e6204612030ee6c2870cb70f75a19b076ace047c70,3840,2160,florian,egocentric,florian,day4,ok,valid,day4,11_0372,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/florian/11_0372.webp,multi_face|small|clutter_high,locked_500_anonymisation_oapr_manifest,4,reviewed,manual reviewer-app verification by the project reviewers,multi_face,small,no,no,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day4/members/florian/11_0372.webp,yes,4,"[{""x1"":2767,""y1"":454,""x2"":2912,""y2"":635},{""x1"":3357,""y1"":367,""x2"":3509,""y2"":552},{""x1"":2016,""y1"":637,""x2"":2156,""y2"":802},{""x1"":442,""y1"":814,""x2"":624,""y2"":1013}]"
day3/members/bjorn/12_0147.webp,12_0147.webp,webp,183280,e275ae58a0d311dda9abc64fe59a4490fc6d94032bcc184a2f89f06bc8c07e0b,3840,2160,bjorn,egocentric,bjorn,day3,ok,valid,day3,12_0147,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/bjorn/12_0147.webp,multi_face|small|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|low_light|clutter_low,locked_500_anonymisation_oapr_manifest,3,reviewed,manual reviewer-app verification by the project reviewers,multi_face,small,yes,yes,no,yes,yes,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day3/members/bjorn/12_0147.webp,yes,3,"[{""x1"":20,""y1"":1200,""x2"":147,""y2"":1341},{""x1"":1974,""y1"":1349,""x2"":2164,""y2"":1546},{""x1"":998,""y1"":1020,""x2"":1081,""y2"":1121}]"
day1/members/werner/15_0312.webp,15_0312.webp,webp,127414,f5c4828e2b5b6fa4e65a681b4c77cbe2137dfa20144e18e12f267cdd93c18971,3840,2160,werner,egocentric,werner,day1,ok,valid,day1,15_0312,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/werner/15_0312.webp,no_face|clutter_low,locked_500_anonymisation_oapr_manifest,0,reviewed,manual reviewer-app verification by the project reviewers,no_face,none,no,no,no,no,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day1/members/werner/15_0312.webp,yes,0,[]
day3/members/stevan/09_0144.webp,09_0144.webp,webp,228982,44cfb2318956d97d1bb1e9ee82e4d21c3d00f48bd2ce175c194175c54ff6770f,3840,2160,stevan,egocentric,stevan,day3,ok,valid,day3,09_0144,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/stevan/09_0144.webp,multi_face|small|clutter_medium,locked_500_anonymisation_oapr_manifest,3,reviewed,manual reviewer-app verification by the project reviewers,multi_face,small,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day3/members/stevan/09_0144.webp,yes,3,"[{""x1"":1478,""y1"":1458,""x2"":1589,""y2"":1603},{""x1"":933,""y1"":1516,""x2"":1058,""y2"":1656},{""x1"":2483,""y1"":1280,""x2"":2659,""y2"":1449}]"
day1/members/onanong/14_0681.webp,14_0681.webp,webp,143544,ab55147afa870f94f7442104db1ffc833375ae43fee20271f52ecf5e19e6b752,3840,2160,onanong,egocentric,onanong,day1,ok,valid,day1,14_0681,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/onanong/14_0681.webp,multi_face|medium|clutter_medium,locked_500_anonymisation_oapr_manifest,4,reviewed,manual reviewer-app verification by the project reviewers,multi_face,medium,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day1/members/onanong/14_0681.webp,yes,4,"[{""x1"":1954,""y1"":1186,""x2"":2116,""y2"":1372},{""x1"":640,""y1"":1404,""x2"":798,""y2"":1619},{""x1"":2750,""y1"":1533,""x2"":3048,""y2"":2027},{""x1"":1408,""y1"":1328,""x2"":1593,""y2"":1510}]"
day2/members/allie/17_0175.webp,17_0175.webp,webp,137510,7e83b849df18a2c6e48744f30683fbb5fbeb1cabb79072103d3d215fba257023,3840,2160,allie,egocentric,allie,day2,ok,valid,day2,17_0175,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/allie/17_0175.webp,single_face|large|edge_or_partial|profile_or_occluded|low_light|clutter_low,locked_500_anonymisation_oapr_manifest,1,reviewed,manual reviewer-app verification by the project reviewers,single_face,large,yes,yes,no,no,yes,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day2/members/allie/17_0175.webp,yes,1,"[{""x1"":1187,""y1"":0,""x2"":1772,""y2"":575}]"
day2/members/tien/13_0043.webp,13_0043.webp,webp,106708,73869fc11fd7043717839295ff7fca5b6414f7a184e475e52ac616277c6c10e0,3840,2160,tien,egocentric,tien,day2,ok,valid,day2,13_0043,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/tien/13_0043.webp,no_face|motion_blur_or_low_sharpness|clutter_low,locked_500_anonymisation_oapr_manifest,0,reviewed,manual reviewer-app verification by the project reviewers,no_face,none,no,no,no,yes,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day2/members/tien/13_0043.webp,yes,0,[]
day4/members/cathal/18_0466.webp,18_0466.webp,webp,155426,a139a66c26bf237f2f353afc0751c9a89ce7adf0d830b7779421fe3930f4e754,3840,2160,cathal,egocentric,cathal,day4,ok,valid,day4,18_0466,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/cathal/18_0466.webp,single_face|very_small_or_distant|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,locked_500_anonymisation_oapr_manifest,1,reviewed,manual reviewer-app verification by the project reviewers,single_face,very_small_or_distant,no,yes,no,yes,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day4/members/cathal/18_0466.webp,yes,1,"[{""x1"":1592,""y1"":1928,""x2"":1681,""y2"":2020}]"
day1/members/onanong/19_0261.webp,19_0261.webp,webp,115844,c1c802044858a271e243203c6509fafe01868f1d73e379fad469ca5ea2f01715,3840,2160,onanong,egocentric,onanong,day1,ok,valid,day1,19_0261,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/onanong/19_0261.webp,no_face|motion_blur_or_low_sharpness|low_light|clutter_low,locked_500_anonymisation_oapr_manifest,0,reviewed,manual reviewer-app verification by the project reviewers,no_face,none,no,no,no,yes,yes,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day1/members/onanong/19_0261.webp,yes,0,[]
day4/members/allie/13_0245.webp,13_0245.webp,webp,132418,4ab6a650b4b9294f23200f5e0bf19517e8ee0f3096025cfc001244db4c343e5f,3840,2160,allie,egocentric,allie,day4,ok,valid,day4,13_0245,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/allie/13_0245.webp,multi_face|medium|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,locked_500_anonymisation_oapr_manifest,4,reviewed,manual reviewer-app verification by the project reviewers,multi_face,medium,yes,yes,no,yes,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day4/members/allie/13_0245.webp,yes,4,"[{""x1"":164,""y1"":1931,""x2"":284,""y2"":2126},{""x1"":2169,""y1"":1903,""x2"":2326,""y2"":2073},{""x1"":1360,""y1"":2051,""x2"":1521,""y2"":2160},{""x1"":3662,""y1"":1610,""x2"":3840,""y2"":1957}]"
day1/members/tien/08_0483.webp,08_0483.webp,webp,224630,2deef290942cf8a38fc8303c924c6a6fb2488b2e61bf3c872bc564a85ef703d5,3840,2160,tien,egocentric,tien,day1,ok,valid,day1,08_0483,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/tien/08_0483.webp,no_face|downward_egocentric|clutter_high,locked_500_anonymisation_oapr_manifest,0,reviewed,manual reviewer-app verification by the project reviewers,no_face,none,no,no,yes,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day1/members/tien/08_0483.webp,yes,0,[]
day2/members/florian/14_0293.webp,14_0293.webp,webp,303454,18d8cf430c16c857e787b41abeacc26ca97db539c37d7190765ff50343070144,3840,2160,florian,egocentric,florian,day2,ok,valid,day2,14_0293,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/florian/14_0293.webp,multi_face|medium|clutter_high,locked_500_anonymisation_oapr_manifest,9,reviewed,manual reviewer-app verification by the project reviewers,multi_face,medium,no,no,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day2/members/florian/14_0293.webp,yes,9,"[{""x1"":2832,""y1"":495,""x2"":2950,""y2"":680},{""x1"":473,""y1"":360,""x2"":661,""y2"":628},{""x1"":3052,""y1"":902,""x2"":3270,""y2"":1163},{""x1"":2212,""y1"":359,""x2"":2356,""y2"":528},{""x1"":779,""y1"":260,""x2"":932,""y2"":452},{""x1"":1276,""y1"":179,""x2"":1368,""y2"":280},{""x1"":2089,""y1"":247,""x2"":2199,""y2"":385},{""x1"":745,""y1"":118,""x2"":884,""y2"":237},{""x1"":3223,""y1"":1052,""x2"":3464,""y2"":1533}]"
day2/members/klaus/12_0153.webp,12_0153.webp,webp,211572,aa8948672f79fd8f2e0ef1441bf5e1fcf49dad05049db3629547ea595bef8ca7,3840,2160,klaus,egocentric,klaus,day2,ok,valid,day2,12_0153,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/klaus/12_0153.webp,no_face|downward_egocentric|clutter_medium,locked_500_anonymisation_oapr_manifest,0,reviewed,manual reviewer-app verification by the project reviewers,no_face,none,no,no,yes,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day2/members/klaus/12_0153.webp,yes,0,[]
day2/members/tien/19_0472.webp,19_0472.webp,webp,260188,1c297e025d0ed0000be8eae5110d91c29950585c8f6c2bb66f4700ab23608464,3840,2160,tien,egocentric,tien,day2,ok,valid,day2,19_0472,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/tien/19_0472.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|low_light|clutter_high,locked_500_anonymisation_oapr_manifest,8,reviewed,manual reviewer-app verification by the project reviewers,multi_face,mixed_scale,yes,yes,no,no,yes,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day2/members/tien/19_0472.webp,yes,8,"[{""x1"":390,""y1"":1044,""x2"":630,""y2"":1289},{""x1"":1190,""y1"":723,""x2"":1314,""y2"":856},{""x1"":2052,""y1"":413,""x2"":2149,""y2"":529},{""x1"":2300,""y1"":187,""x2"":2539,""y2"":410},{""x1"":2902,""y1"":3,""x2"":3171,""y2"":289},{""x1"":0,""y1"":1491,""x2"":217,""y2"":1798},{""x1"":2096,""y1"":0,""x2"":2293,""y2"":164},{""x1"":3087,""y1"":0,""x2"":3840,""y2"":481}]"
day3/members/florian/14_0452.webp,14_0452.webp,webp,400418,7206cfc3ca2b2a1e2852d3f7037ddade3efa0268dd63c54f4f7f6833090ac993,3840,2160,florian,egocentric,florian,day3,ok,valid,day3,14_0452,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/florian/14_0452.webp,single_face|medium|clutter_high,locked_500_anonymisation_oapr_manifest,2,reviewed,manual reviewer-app verification by the project reviewers,single_face,medium,yes,no,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day3/members/florian/14_0452.webp,yes,2,"[{""x1"":2829,""y1"":608,""x2"":3046,""y2"":932},{""x1"":3,""y1"":441,""x2"":165,""y2"":927}]"
day3/members/cathal/18_0053.webp,18_0053.webp,webp,203042,d19f251d9b7edc3ed5f7b3827b47c9b1fb1831878f9eefa5a687df2d16eab63f,3840,2160,cathal,egocentric,cathal,day3,ok,valid,day3,18_0053,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/cathal/18_0053.webp,multi_face|medium|clutter_high,locked_500_anonymisation_oapr_manifest,5,reviewed,manual reviewer-app verification by the project reviewers,multi_face,medium,no,no,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day3/members/cathal/18_0053.webp,yes,5,"[{""x1"":1026,""y1"":947,""x2"":1199,""y2"":1166},{""x1"":1865,""y1"":855,""x2"":2051,""y2"":1073},{""x1"":3208,""y1"":478,""x2"":3390,""y2"":674},{""x1"":2432,""y1"":841,""x2"":2606,""y2"":1053},{""x1"":237,""y1"":1311,""x2"":425,""y2"":1599}]"
day3/members/onanong/15_0609.webp,15_0609.webp,webp,190602,933413ba204665a962f4086fe43ea835a489a4fb9d8a531cacdec52282bb442c,3840,2160,onanong,egocentric,onanong,day3,ok,valid,day3,15_0609,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/onanong/15_0609.webp,no_face|downward_egocentric|clutter_medium,locked_500_anonymisation_oapr_manifest,0,reviewed,manual reviewer-app verification by the project reviewers,no_face,none,no,no,yes,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day3/members/onanong/15_0609.webp,yes,0,[]
day3/members/tien/18_0251.webp,18_0251.webp,webp,183234,4a8d7be53c5c3b34fbb5ac22062806ee157bf4014b44c0f4047c876d937e09c0,3840,2160,tien,egocentric,tien,day3,ok,valid,day3,18_0251,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/tien/18_0251.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,8,reviewed,manual reviewer-app verification by the project reviewers,multi_face,medium,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day3/members/tien/18_0251.webp,yes,8,"[{""x1"":3532,""y1"":1033,""x2"":3745,""y2"":1303},{""x1"":2385,""y1"":1322,""x2"":2537,""y2"":1483},{""x1"":1507,""y1"":1522,""x2"":1613,""y2"":1649},{""x1"":2867,""y1"":1320,""x2"":3066,""y2"":1546},{""x1"":1744,""y1"":1571,""x2"":1863,""y2"":1725},{""x1"":1,""y1"":1623,""x2"":200,""y2"":1965},{""x1"":973,""y1"":1557,""x2"":1200,""y2"":2033},{""x1"":440,""y1"":1609,""x2"":563,""y2"":1761}]"
day3/members/werner/10_0493.webp,10_0493.webp,webp,189506,8a0c3491dcaff7dca78e12e3879e43eb1e946fee84f81a7ad7c1f397be68ee07,3840,2160,werner,egocentric,werner,day3,ok,valid,day3,10_0493,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/werner/10_0493.webp,multi_face|very_small_or_distant|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,4,reviewed,manual reviewer-app verification by the project reviewers,multi_face,very_small_or_distant,no,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day3/members/werner/10_0493.webp,yes,4,"[{""x1"":1641,""y1"":790,""x2"":1710,""y2"":867},{""x1"":592,""y1"":897,""x2"":673,""y2"":1012},{""x1"":1924,""y1"":907,""x2"":1996,""y2"":1033},{""x1"":680,""y1"":1401,""x2"":797,""y2"":1528}]"
day3/members/bjorn/15_0707.webp,15_0707.webp,webp,120918,28f983446dd35813cececa18a102aa749aa179e0820db4cba38220d2797828fc,3840,2160,bjorn,egocentric,bjorn,day3,ok,valid,day3,15_0707,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/bjorn/15_0707.webp,no_face|motion_blur_or_low_sharpness|clutter_low,locked_500_anonymisation_oapr_manifest,0,reviewed,manual reviewer-app verification by the project reviewers,no_face,none,no,no,no,yes,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day3/members/bjorn/15_0707.webp,yes,0,[]
day1/members/werner/18_0011.webp,18_0011.webp,webp,213962,6524323d105ed8270f932874d18708c25779f76c3c148d3c98e1d23f2131d403,3840,2160,werner,egocentric,werner,day1,ok,valid,day1,18_0011,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/werner/18_0011.webp,multi_face|medium|low_light|clutter_high,locked_500_anonymisation_oapr_manifest,5,reviewed,manual reviewer-app verification by the project reviewers,multi_face,medium,no,no,no,no,yes,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day1/members/werner/18_0011.webp,yes,5,"[{""x1"":304,""y1"":230,""x2"":520,""y2"":495},{""x1"":2127,""y1"":282,""x2"":2272,""y2"":469},{""x1"":3013,""y1"":420,""x2"":3198,""y2"":607},{""x1"":1261,""y1"":309,""x2"":1447,""y2"":513},{""x1"":3365,""y1"":704,""x2"":3606,""y2"":1056}]"
day3/members/cathal/09_0099.webp,09_0099.webp,webp,191416,8ec862899436572184ef20a67aec7e43b5ddfbfcdc2b095afba235295839e1ee,3840,2160,cathal,egocentric,cathal,day3,ok,valid,day3,09_0099,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/cathal/09_0099.webp,multi_face|small|clutter_high,locked_500_anonymisation_oapr_manifest,4,reviewed,manual reviewer-app verification by the project reviewers,multi_face,small,no,no,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day3/members/cathal/09_0099.webp,yes,4,"[{""x1"":2818,""y1"":405,""x2"":2943,""y2"":553},{""x1"":873,""y1"":888,""x2"":1133,""y2"":1136},{""x1"":2402,""y1"":585,""x2"":2494,""y2"":694},{""x1"":955,""y1"":903,""x2"":1117,""y2"":1097}]"
day2/members/onanong/11_0590.webp,11_0590.webp,webp,336930,06f56486ee33ac73ae0504981d4584b745f6d07b18ff11c4e49d855816762da9,3840,2160,onanong,egocentric,onanong,day2,ok,valid,day2,11_0590,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/onanong/11_0590.webp,single_face|medium|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,1,reviewed,manual reviewer-app verification by the project reviewers,single_face,medium,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day2/members/onanong/11_0590.webp,yes,1,"[{""x1"":554,""y1"":0,""x2"":978,""y2"":314}]"
